Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Long Island University,Clair Bee [185],,,,,,1,,,
Loyola (IL),Leonard Sachs [2799],,,,,,2,,,
Western Kentucky,E.A. Diddle [819],,,,,,3,,,
Army,Leo Novak [2381],,,,,,4,,,
Bradley,Alfred Robertson [2725],,,,,,5,,,
Oregon,Howard Hobson [1490],,,,,,6,,,
Indiana,Branch McCracken [2093],,,,,,7,,,
New Mexico State,Jerry Hines [1478],,,,,,8,,,
St. John's (NY),Joe Lapchick [1851],,,,,,9,,,
Marshall,Cam Henderson [1426],,,,,,10,,,
Rhode Island,Frank Keaney [1712],,,,,,11,,,
Brown,Eck Allen [37],,,,,,12,,,
Southern California,Sam Barry [158],,,,,,13,,,
Siena,Jack Carroll [507],,,,,,14,,,
Washington,Hec Edmundson [940],,,,,,15,,,
Kentucky,Adolph Rupp [2789],,,,,,16,,,
Villanova,Alex Severence [2885],,,,,,17,,,
Syracuse,Lew Andreas [74],,,,,,18,,,
Dartmouth,Ozzie Cowles [680],,,,,,19,,,
Arkansas,Glen Rose [2764],,,,,,20,,,
Colorado,Frosty Cox [681],,,,,,21,,,
Duquesne,Chick Davies [753],,,,,,22,,,
Alabama,Hank Crisp [700],,,,,,23,,,
Texas,Jack Gray [1250],,,,,,24,,,
Santa Clara,George Barsi [159],,,,,,25,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,26,,,
Wake Forest,Murray Greason [1253],,,,,,27,,,
California,Nibs Price [2588],,,,,,28,,,
Virginia,Gus Tebell [3129],,,,,,29,,,
Illinois,Douglas Mills [2225],,,,,,30,,,
Citadel,Rock Norman [2379],,,,,,31,,,
Auburn,Ralph Jordan [1687],,,,,,32,,,
Boston University,Mel Collard [610],,,,,,33,,,
Notre Dame,George Keogan [1748],,,,,,34,,,
Utah State,Dick Romney [2756],,,,,,35,,,
Marquette,Bill Chandler [540],,,,,,36,,,
Manhattan,Neil Cohalan [601],,,,,,37,,,
Cincinnati,Rip Van Winkle [3236],,,,,,38,,,
Oklahoma State,Hank Iba [1589],,,,,,39,,,
Butler,Tony Hinkle [1480],,,,,,40,,,
Minnesota,Dave McMillan [2152],,,,,,41,,,
Washington State,Jack Friel [1128],,,,,,42,,,
Ohio State,Harold Olsen [2432],,,,,,43,,,
Columbia,Paul Mooney [2256],,,,,,44,,,
Texas Tech,Berl Huffman [1551],,,,,,45,,,
La Salle,Leonard Tanseer [3112],,,,,,46,,,
St. Francis (NY),Rody Cooney [651],,,,,,47,,,
DePaul,Thomas Haggerty [1306],,,,,,48,,,
Seton Hall,Honey Russell [2792],,,,,,49,,,
