Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Tennessee,Zora Clevenger [588],,,,,,1,,,
North Dakota State,P. J. Davis [769],,,,,,2,,,
Texas,Roy Henderson [1430],,,,,,3,,,
Carleton College,Claude Hunt [1563],,,,,,4,,,
Arizona,Pop McKale [2131],,,,,,5,,,
Utah,Nelson Nordgren [2376],,,,,,6,,,
Roanoke,Pinky Spruhan [3003],,,,,,7,,,
Franklin,John Thurber [3167],,,,,,8,,,
Wisconsin,Doc Meanwell [2165],,,,,,9,,,
Marietta,Don Drumm [888],,,,,,10,,,
Nebraska,Samuel Waugh [3324],,,,,,11,,,
Montana State,Fred Bennion [215],,,,,,12,,,
Allegheny,Charles Hammett [1335],,,,,,13,,,
Nebraska Wesleyan,William Kline [1780],,,,,,14,,,
Wake Forest,Richard Crozier [709],,,,,,15,,,
Pittsburgh,George Flint [1073],,,,,,16,,,
Seton Hall,Frank Hill [1466],,,,,,17,,,
Washington State,J. Fred Bohler [282],,,,,,18,,,
Navy,James Colliflower [614],,,,,,19,,,
Augustana (IL),R.M. Conrad [640],,,,,,20,,,
Texas A&M,Tubby Graves [1247],,,,,,21,,,
Virginia,Henry Lannigan [1849],,,,,,22,,,
Dayton,Alfred McCray [2094],,,,,,23,,,
New Mexico,Hutch Hutchinson [1581],,,,,,24,,,
Illinois,Ralph Jones [1678],,,,,,25,,,
Kansas State,Carl Merner [2184],,,,,,26,,,
Missouri,Eugene Van Gent [3233],,,,,,27,,,
Wabash,Abe Diddel [817],,,,,,28,,,
Virginia Tech,Branch Bocock [277],,,,,,29,,,
Princeton,Fred Luehring [1954],,,,,,30,,,
Colorado College,Claude Rothgeb [2775],,,,,,31,,,
Vanderbilt,Guy Denton [797],,,,,,32,,,
Colgate,Walt Hammond [1336],,,,,,33,,,
Duquesne,Eugene McGuigan [2126],,,,,,34,,,
Georgia,Howell Peacock [2488],,,,,,35,,,
Nevada,Silas Ross [2771],,,,,,36,,,
Saint Mary's (CA),Frank Boek [279],,,,,,37,,,
Bucknell,George Cockill [595],,,,,,38,,,
Alabama,Griff Harsh [1380],,,,,,39,,,
Oregon State,Doc Stewart [3043],,,,,,40,,,
Millikin,Happy Wann [3300],,,,,,41,,,
Colorado,Jimmy Ashmore [99],,,,,,42,,,
Syracuse,Edmund Dollard [840],,,,,,43,,,
Virginia Military Institute,F.H. Gaoton [1149],,,,,,44,,,
Notre Dame,Jesse Harper [1362],,,,,,45,,,
Northwestern,Fred Murphy [2311],,,,,,46,,,
Iowa,Maurice Kent [1746],,,,,,47,,,
New York University,William Lush [1958],,,,,,48,,,
Oklahoma,Bennie Owen [2448],,,,,,49,,,
Louisville,Ed Bowman [301],,,,,,50,,,
Penn State,Dutch Hermann [1441],,,,,,51,,,
Cornell,Albert Sharpe [2894],,,,,,52,,,
Rice,Robert Cummings [715],,,,,,53,,,
North Central,Osborne [2443],,,,,,54,,,
Detroit Mercy,Walter Hardy [1351],,,,,,55,,,
Denver,Charles Wingender [3442],,,,,,56,,,
Central Missouri,Phog Allen [42],,,,,,57,,,
Catholic,Fred Rice [2685],,,,,,58,,,
Lake Forest,Ralph Thacker [3136],,,,,,59,,,
Mississippi State,E.C. Hayes [1402],,,,,,60,,,
California,Kilduff [1759],,,,,,61,,,
Gettysburg,Harry O'Brien [2389],,,,,,62,,,
Saint Louis,George Keogan [1748],,,,,,63,,,
Wichita State,Harry Buck [408],,,,,,64,,,
North Carolina,Chick Doak [829],,,,,,65,,,
Springfield,Austin Johnson [1640],,,,,,66,,,
Citadel,Hans Kangeter [1702],,,,,,67,,,
Kalamazoo,E.J. Mather [2045],,,,,,68,,,
New Mexico State,Clarence Russel [2791],,,,,,69,,,
Toledo,Harry Zimmerman [3509],,,,,,70,,,
Minnesota,Louis Cooke [649],,,,,,71,,,
William & Mary,D.W. Draper [875],,,,,,72,,,
Washington College,Thomas Kibler [1756],,,,,,73,,,
Delaware,William McAvoy [2058],,,,,,74,,,
Buffalo,Arthur Powell [2567],,,,,,75,,,
Connecticut,John Donahue [842],,,,,,76,,,
Pennsylvania,Lon Jourdet [1689],,,,,,77,,,
West Virginia,George Pyle [2607],,,,,,78,,,
Loyola (MD),William Schuerholz [2860],,,,,,79,,,
Wyoming,John Corbett [659],,,,,,80,,,
Union (NY),Fred Dawson [775],,,,,,81,,,
Denison,Walter Livingston [1920],,,,,,82,,,
Millsaps,Chick Maghee [1990],,,,,,83,,,
Montana,Jerry Nissen [2368],,,,,,84,,,
Mount Union,George O'Brien [2388],,,,,,85,,,
Georgetown,John O'Reilly [2411],,,,,,86,,,
Yale,Robert Stowe [3065],,,,,,87,,,
Louisiana State,Doc Stroud [3075],,,,,,88,,,
Chicago,Pat Page [2453],,,,,,89,,,
Southwestern (KS),Bill Bates [167],,,,,,90,,,
Kentucky,Jim Park [2463],,,,,,91,,,
