Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
North Carolina,Frank McGuire [2128],,,,,,1,,,
Kansas,Dick Harp [1361],,,,,,2,,,
Seattle,John Castellani [526],,,,,,3,,,
Idaho State-nm,John Grayson [1252],,,,,,4,,,
Southern Methodist,Doc Hayes [1401],,,,,,5,,,
UCLA,John Wooden [3466],,,,,,6,,,
West Virginia,Fred Schaus [2835],,,,,,7,,,
Kentucky,Adolph Rupp [2789],,,,,,8,,,
Lafayette,George Davidson [749],,,,,,9,,,
Louisville,Peck Hickman [1455],,,,,,10,,,
California,Pete Newell [2354],,,,,,11,,,
Memphis,Bob Vanatta [3238],,,,,,12,,,
Canisius,Joseph Curran [721],,,,,,13,,,
Vanderbilt,Robert Polk [2552],,,,,,14,,,
Bradley,Chuck Orsborn [2439],,,,,,15,,,
Vermont-nm,Fuzzy Evans [995],,,,,,16,,,
Columbia,Lou Rossini [2773],,,,,,17,,,
San Francisco,Phil Woolpert [3472],,,,,,18,,,
Washington & Lee,Billy McCann [2070],,,,,,19,,,
Syracuse,Marcel Guley [1288],,,,,,20,,,
Dartmouth,Doggie Julian [1695],,,,,,21,,,
Notre Dame,John Jordan [1685],,,,,,22,,,
Xavier,Ned Wulk [3482],,,,,,23,,,
St. Bonaventure,Edward Donovan [854],,,,,,24,,,
Saint Joseph's,Jack Ramsay [2627],,,,,,25,,,
Utah,Jack Gardner [1154],,,,,,26,,,
Morehead State,Bobby Laughlin [1860],,,,,,27,,,
Duquesne,Dudey Moore [2259],,,,,,28,,,
Iowa State,Bill Strannigan [3068],,,,,,29,,,
Georgia Tech,Whack Hyder [1585],,,,,,30,,,
Yale,Joseph Vancisin [3239],,,,,,31,,,
Temple,Harry Litwack [1919],,,,,,32,,,
Purdue,Ray Eddy [936],,,,,,33,,,
Santa Clara,Bob Feerick [1023],,,,,,34,,,
Connecticut,Hugh Greer [1267],,,,,,35,,,
Mississippi State,Babe McCarthy [2073],,,,,,36,,,
Miami (OH),Bill Rohr [2750],,,,,,37,,,
Dayton,Tom Blackburn [256],,,,,,38,,,
Wake Forest,Murray Greason [1253],,,,,,39,,,
Saint Louis,Eddie Hickey [1453],,,,,,40,,,
Oklahoma City,Abe Lemons [1890],,,,,,41,,,
Brigham Young,Stan Watts [3322],,,,,,42,,,
Bucknell,Ben Kribbs [1807],,,,,,43,,,
Rice,Don Suman [3086],,,,,,44,,,
Muhlenburg,Birney Crum [710],,,,,,45,,,
Western Kentucky,E.A. Diddle [819],,,,,,46,,,
Washington,Tippy Dye [919],,,,,,47,,,
Oklahoma State,Hank Iba [1589],,,,,,48,,,
La Salle,Jim Pollard [2555],,,,,,49,,,
Hardin-Simmons,Bill Scott [2867],,,,,,50,,,
Saint Mary's (CA),James Weaver [3327],,,,,,51,,,
Navy,Ben Carnevale [501],,,,,,52,,,
Ohio,James Snyder [2982],,,,,,53,,,
Kansas State,Tex Winter [3445],,,,,,54,,,
Illinois,Harry Combes [622],,,,,,55,,,
Minnesota,Ozzie Cowles [680],,,,,,56,,,
Texas-El Paso,George McCarty [2078],,,,,,57,,,
Indiana,Branch McCracken [2093],,,,,,58,,,
Virginia Tech,Chuck Noe [2371],,,,,,59,,,
Ohio State,Floyd Stahl [3011],,,,,,60,,,
Iona,James McDermott [2103],,,,,,61,,,
Seton Hall,Honey Russell [2792],,,,,,62,,,
Marshall,Jule Rivlin [2713],,,,,,63,,,
Cincinnati,George Smith [2960],,,,,,64,,,
Tulane,Clifford Wells [3342],,,,,,65,,,
Auburn,Joel Eaves [931],,,,,,66,,,
Michigan State,Forddy Anderson [61],,,,,,67,,,
Fordham,John Bach [110],,,,,,68,,,
Maryland,Bud Millikan [2224],,,,,,69,,,
Fresno State,Bill Vandenburgh [3240],,,,,,70,,,
Bowling Green State,Harold Anderson [64],,,,,,71,,,
Princeton,Cappy Cappon [481],,,,,,72,,,
St. John's (NY),Joe Lapchick [1851],,,,,,73,,,
Colorado,Sox Walseth [3291],,,,,,74,,,
Penn State,John Egli [952],,,,,,75,,,
Portland,Albert E. Negratti [2344],,,,,,76,,,
Pittsburgh,Robert Timmons [3176],,,,,,77,,,
Montana,Frosty Cox [681],,,,,,78,,,
Tennessee,Emmett Lowery [1947],,,,,,79,,,
Michigan,Bill Perigo [2503],,,,,,80,,,
South Carolina,Frank Johnson [1646],,,,,,81,,,
Texas Christian,Buster Brannon [326],,,,,,82,,,
Colgate,Howard Hartman [1383],,,,,,83,,,
Loyola (IL),George Ireland [1595],,,,,,84,,,
Florida,John Mauer [2049],,,,,,85,,,
City College of New York-nm,David Polansky [2550],,,,,,86,,,
North Carolina State,Everett Case [516],,,,,,87,,,
Richmond,Lester Hooker [1525],,,,,,88,,,
Alabama,Eugene Lambert [1831],,,,,,89,,,
Wichita State,Ralph Miller [2217],,,,,,90,,,
Washington (MO),Blair Gullion [1289],,,,,,91,,,
Southern California,Forrest Twogood [3213],,,,,,92,,,
Harvard,Floyd S. Wilson [3430],,,,,,93,,,
Kentucky Wesleyan,Robert Wilson [3436],,,,,,94,,,
Duke,Harold Bradley [315],,,,,,95,,,
Loyola (LA),Jim McCafferty [2064],,,,,,96,,,
Boston College,Don Martin [2029],,,,,,97,,,
Texas Tech,Polk Robison [2734],,,,,,98,,,
San Jose State,Walter McPherson [2159],,,,,,99,,,
Arizona,Fred Enke [979],,,,,,100,,,
Rhode Island,Jack Guy [1294],,,,,,101,,,
Miami (FL),Bruce Hale [1315],,,,,,102,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,103,,,
Georgetown,Tommy Nolan [2372],,,,,,104,,,
Middle Tennessee-nm,Edgar Diddle [820],,,,,,105,,,
Niagara,Taps Gallagher [1144],,,,,,106,,,
Denver,Hoyt Brawner [329],,,,,,107,,,
Nebraska,Jerry Bush [438],,,,,,108,,,
Holy Cross,Roy Leenig [1882],,,,,,109,,,
Arkansas,Glen Rose [2764],,,,,,110,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,111,,,
Murray State,Rex Alexander [32],,,,,,112,,,
Utah State,Cecil Baker [118],,,,,,113,,,
Texas,Marshall Hughes [1556],,,,,,114,,,
Tennessee Tech,John Oldham [2424],,,,,,115,,,
Lehigh,Anthony Packer [2451],,,,,,116,,,
Butler,Tony Hinkle [1480],,,,,,117,,,
Citadel,Norm Sloan [2944],,,,,,118,,,
Valparaiso,Kenneth Suesens [3079],,,,,,119,,,
Missouri,Sparky Stalcup [3012],,,,,,120,,,
Mississippi,Country Graham [1237],,,,,,121,,,
Detroit Mercy,Bob Calihan [456],,,,,,122,,,
Stanford,Howard Dallmar [732],,,,,,123,,,
Oregon State,Slats Gill [1190],,,,,,124,,,
Gonzaga,Hank Anderson [63],,,,,,125,,,
Loyola Marymount,William Donovan [855],,,,,,126,,,
Arizona State,Bill Kajikawa [1699],,,,,,127,,,
Marquette,Jack Nagle [2330],,,,,,128,,,
Villanova,Alex Severence [2885],,,,,,129,,,
Idaho,Harlan Hodges [1495],,,,,,130,,,
Houston,Guy Lewis [1902],,,,,,131,,,
New York University,Howard Cann [473],,,,,,132,,,
Western Michigan,Joseph Hoy [1541],,,,,,133,,,
Baylor,BIll Henderson [1425],,,,,,134,,,
Furman,Lyles Alley [46],,,,,,135,,,
DePaul,Ray Meyer [2196],,,,,,136,,,
Iowa,Bucky O'Connor [2396],,,,,,137,,,
Colorado State,Jim Williams [3405],,,,,,138,,,
Manhattan,Kenneth Norton [2380],,,,,,139,,,
Army,Orvis Sigler [2925],,,,,,140,,,
Rutgers,Warren Harris [1374],,,,,,141,,,
Oklahoma,Doyle Parrack [2469],,,,,,142,,,
Florida State,Bud Kennedy [1739],,,,,,143,,,
Pacific,Van Sweet [3101],,,,,,144,,,
William & Mary,Boydson Baird [117],,,,,,145,,,
Drake,John Benington [209],,,,,,146,,,
Georgia,Red Lawson [1868],,,,,,147,,,
Brown,Stanley Ward [3302],,,,,,148,,,
Tulsa,Clarence Iba [1587],,,,,,149,,,
Washington State,Jack Friel [1128],,,,,,150,,,
West Texas A&M,Gus Miller [2210],,,,,,151,,,
Texas A&M,Kenneth Loeffler [1928],,,,,,152,,,
Clemson,Press Maravich [2013],,,,,,153,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,154,,,
Pepperdine,Duck Dowell [869],,,,,,155,,,
Northwestern,Waldo Fisher [1055],,,,,,156,,,
Pennsylvania,Jack McCloskey [2083],,,,,,157,,,
Davidson,Tom Scott [2871],,,,,,158,,,
New Mexico State,Presley Askew [101],,,,,,159,,,
Siena,Dan Cunha [716],,,,,,160,,,
Virginia,Bus Male [2003],,,,,,161,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,162,,,
Wyoming,Everett Shelton [2902],,,,,,163,,,
Wisconsin,Bud Foster [1099],,,,,,164,,,
Kent State,David McDowell [2115],,,,,,165,,,
Toledo,Edward Melvin [2174],,,,,,166,,,
