Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Vermont-nm,Fuzzy Evans [995],,,,,,41,,,
Syracuse,Marcel Guley [1288],,,,,,42,,,
Navy,Ben Carnevale [501],,,,,,43,,,
Minnesota,Ozzie Cowles [680],,,,,,44,,,
New York University,Howard Cann [473],,,,,,45,,,
Loyola (IL),George Ireland [1595],,,,,,46,,,
Stanford,Robert Burnett [429],,,,,,47,,,
West Texas A&M,Gus Miller [2210],,,,,,48,,,
Utah,Vadal Peterson [2515],,,,,,49,,,
Texas,Thurman Hull [1559],,,,,,50,,,
New Mexico State,George McCarty [2078],,,,,,51,,,
Western Michigan,Bill Perigo [2503],,,,,,52,,,
Vanderbilt,Robert Polk [2552],,,,,,53,,,
Toledo,Jerry Bush [438],,,,,,54,,,
Cornell,Royner Greene [1264],,,,,,55,,,
Miami (FL),Hart Morris [2272],,,,,,56,,,
Bowling Green State,Harold Anderson [64],,,,,,57,,,
Florida,John Mauer [2049],,,,,,58,,,
Canisius,Joseph Niland [2367],,,,,,59,,,
George Washington,William Reinhart [2669],,,,,,60,,,
Lafayette,Butch van Breda Kolff [3230],,,,,,61,,,
Saint Mary's (CA),Thomas Foley [1085],,,,,,62,,,
Notre Dame,John Jordan [1685],,,,,,63,,,
UCLA,John Wooden [3466],,,,,,64,,,
San Jose State-nm,Walter McPherson [2159],,,,,,65,,,
Georgetown,Buddy O'Grady [2401],,,,,,66,,,
Idaho,Charles Finley [1043],,,,,,67,,,
Princeton,Cappy Cappon [481],,,,,,68,,,
Alabama,Floyd Burdette [420],,,,,,69,,,
Tennessee,Emmett Lowery [1947],,,,,,70,,,
Maryland,Bud Millikan [2224],,,,,,71,,,
Michigan State,Pete Newell [2354],,,,,,72,,,
Bradley,Forddy Anderson [61],,,,,,73,,,
Santa Clara,Bob Feerick [1023],,,,,,74,,,
Kent State,Bud Haerr [1302],,,,,,75,,,
Tulsa,Clarence Iba [1587],,,,,,76,,,
South Carolina,Frank Johnson [1646],,,,,,77,,,
Texas Tech,Polk Robison [2734],,,,,,78,,,
Missouri,Sparky Stalcup [3012],,,,,,79,,,
Brigham Young,Stan Watts [3322],,,,,,80,,,
Mississippi,Country Graham [1237],,,,,,81,,,
Marshall-nm,Cam Henderson [1426],,,,,,82,,,
Manhattan,Kenneth Norton [2380],,,,,,83,,,
California,Nibs Price [2588],,,,,,84,,,
Brooklyn-nm,Tubby Raskin [2634],,,,,,85,,,
Loyola (LA),Tom Haggerty [1307],,,,,,86,,,
Utah State,Cecil Baker [118],,,,,,87,,,
Columbia,Lou Rossini [2773],,,,,,88,,,
Washington State,Jack Friel [1128],,,,,,89,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,90,,,
Detroit Mercy,Bob Calihan [456],,,,,,91,,,
Auburn,Joel Eaves [931],,,,,,92,,,
William & Mary,Lester Hooker [1525],,,,,,93,,,
Southern California,Forrest Twogood [3213],,,,,,94,,,
Hardin-Simmons,Bill Scott [2867],,,,,,95,,,
Mississippi State,Paul Gregory [1271],,,,,,96,,,
Drake,Jack McClelland [2082],,,,,,97,,,
Butler,Tony Hinkle [1480],,,,,,98,,,
Yale,Howard Hobson [1490],,,,,,99,,,
Ohio,James Snyder [2982],,,,,,100,,,
Valparaiso,Kenneth Suesens [3079],,,,,,101,,,
Tulane,Clifford Wells [3342],,,,,,102,,,
Iowa State,Clay Sutherland [3089],,,,,,103,,,
Washington (MO)-nm,Blair Gullion [1289],,,,,,104,,,
Army,Elmer Ripley [2707],,,,,,105,,,
Oregon,William Borcher [294],,,,,,106,,,
Colorado State,Bill Strannigan [3068],,,,,,107,,,
Montana,Jiggs Dahlberg [728],,,,,,108,,,
Loyola Marymount,Scotty McDonald [2112],,,,,,109,,,
Marquette,Tex Winter [3445],,,,,,110,,,
Southern Methodist,Doc Hayes [1401],,,,,,111,,,
Virginia,Bus Male [2003],,,,,,112,,,
San Francisco,Phil Woolpert [3472],,,,,,113,,,
Pittsburgh,Doc Carlson [494],,,,,,114,,,
Wisconsin,Bud Foster [1099],,,,,,115,,,
Colgate,Howard Hartman [1383],,,,,,116,,,
North Carolina,Tom Scott [2871],,,,,,117,,,
John Carroll,Fred George [1174],,,,,,118,,,
Morehead State-nm,Ellis Johnson [1644],,,,,,119,,,
Muhlenburg,Bennie Borgmann [295],,,,,,120,,,
Rhode Island,Robert Haire [1311],,,,,,121,,,
Baldwin-Wallace,Wagner [3271],,,,,,122,,,
Denver,Hoyt Brawner [329],,,,,,123,,,
City College of New York,Nat Holman [1513],,,,,,124,,,
Arkansas,Presley Askew [101],,,,,,125,,,
Xavier,Ned Wulk [3482],,,,,,126,,,
Arizona,Fred Enke [979],,,,,,127,,,
Cincinnati,John Wiethe [3384],,,,,,128,,,
Temple,Josh Cody [596],,,,,,129,,,
Texas A&M,John Floyd [1074],,,,,,130,,,
Rice,Don Suman [3086],,,,,,131,,,
Lehigh,Anthony Packer [2451],,,,,,132,,,
Dartmouth,Doggie Julian [1695],,,,,,133,,,
Wichita State,Ralph Miller [2217],,,,,,134,,,
Purdue,Ray Eddy [936],,,,,,135,,,
Ohio State,Floyd Stahl [3011],,,,,,136,,,
Wake Forest,Murray Greason [1253],,,,,,137,,,
Bucknell,Jack Guy [1294],,,,,,138,,,
Arizona State,Bill Kajikawa [1699],,,,,,139,,,
Colorado,Bebe Lee [1877],,,,,,140,,,
Houston,Alden Pasche [2474],,,,,,141,,,
Oregon State,Slats Gill [1190],,,,,,142,,,
Texas-El Paso,Dale Waters [3313],,,,,,143,,,
Georgia Tech,Whack Hyder [1585],,,,,,144,,,
Michigan,Ernie McCoy [2091],,,,,,145,,,
Northwestern,Harold Olsen [2432],,,,,,146,,,
Richmond,Malcolm Pitt [2543],,,,,,147,,,
Rutgers,Donald White [3363],,,,,,148,,,
Oklahoma,Bruce Drake [872],,,,,,149,,,
Nebraska,Harry Good [1223],,,,,,150,,,
Creighton,Duce Belford [191],,,,,,151,,,
Citadel,Bernard O'Neil [2407],,,,,,152,,,
Davidson,Boydson Baird [117],,,,,,153,,,
Niagara,Taps Gallagher [1144],,,,,,154,,,
Baylor,BIll Henderson [1425],,,,,,155,,,
Brown,Robert Morris [2273],,,,,,156,,,
New Mexico,Berl Huffman [1551],,,,,,157,,,
Harvard,Bo Shepard [2904],,,,,,158,,,
Washington & Lee,Scott Hamilton [1331],,,,,,159,,,
Virginia Tech,Red Laird [1829],,,,,,160,,,
Massachusetts-nm,Lorin Ball [126],,,,,,161,,,
Northern Arizona,Herb Gregg [1268],,,,,,162,,,
Virginia Military Institute,William O'Hara [2403],,,,,,163,,,
Georgia,Red Lawson [1868],,,,,,164,,,
Case Western Reserve,Bob Dewey [809],,,,,,165,,,
