Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,160,554,197,684,65,568,199,793
Rhode Island,Al Skinner [2941],,219,554,86,684,33,568,12,793
Saint Francis (PA),Tom McConnell [2087],,283,554,176,684,224,568,200,793
Southern Mississippi,M.K. Turk [3207],,53,554,198,684,129,568,225,793
Old Dominion,Oliver Purnell [2605],,137,554,81,684,65,568,62,793
New Hampshire,Gib Chapman [543],,65,554,143,684,224,568,239,793
Indiana State,Tates Locke [1927],,272,554,162,684,193,568,235,793
Cincinnati,Bob Huggins [1552],,17,554,65,684,1,568,40,793
Morehead State,Dick Fick [1035],,89,554,129,684,129,568,219,793
Tennessee,Wade Houston [1538],,240,554,136,684,282,568,269,793
Chattanooga,Mack McCarthy [2075],,30,554,51,684,1,568,49,793
Memphis,Larry Finch [1041],,24,554,38,684,65,568,142,793
Providence,Rick Barnes [145],,244,554,182,684,97,568,76,793
Missouri State,Mark Bernsen [225],,269,554,131,684,97,568,22,793
American,Chris Knoche [1785],,140,554,210,684,97,568,230,793
Green Bay,Dick Bennett [211],,184,554,155,684,129,568,82,793
Mississippi,Rob Evans [1004],,241,554,219,684,284,568,223,793
La Salle,Speedy Morris [2274],,34,554,203,684,65,568,71,793
Purdue,Gene Keady [1710],,126,554,156,684,161,568,43,793
Weber State,Ron Abegglen [3],,117,554,118,684,33,568,10,793
Portland,Larry Steele [3026],,162,554,208,684,193,568,207,793
Alabama-Birmingham,Gene Bartow [163],,37,554,39,684,129,568,263,793
Kansas State,Dana Altman [51],,211,554,0,684,65,568,145,793
Saint Peter's,Ted Fiore [1048],,46,554,226,684,193,568,195,793
Maryland-Eastern Shore,Rob Chavez [547],,254,554,249,684,224,568,192,793
Stephen F. Austin,Ned Fowler [1103],,264,554,154,684,224,568,187,793
Penn State,Bruce Parkhill [2467],,129,554,268,684,282,568,183,793
Fordham,Nick Macarchuk [1971],,12,554,21,684,65,568,132,793
Maine,Rudy Keeling [1718],,64,554,111,684,161,568,251,793
Northern Illinois,Brian Hammel [1333],,187,554,19,684,97,568,89,793
Cal State Fullerton,Brad Holland [1507],,196,554,62,684,129,568,14,793
East Carolina,Eddie Payne [2484],,143,554,68,684,129,568,166,793
Eastern Kentucky,Mike Calhoun [455],,86,554,33,684,97,568,80,793
Illinois-Chicago,Bob Hallberg [1324],,183,554,35,684,33,568,94,793
Bradley,Jim Molinari [2243],,276,554,142,684,161,568,152,793
St. Francis (NY),Ron Ganulin [1148],,279,554,150,684,129,568,147,793
Creighton,Rich Johnson [1653],,275,554,151,684,224,568,217,793
Mississippi Valley State,Lafayette Stribling [3069],,132,554,0,684,161,568,45,793
Bowling Green State,Jim Larranaga [1856],,177,554,178,684,129,568,213,793
Georgetown,John Thompson [3154],,245,554,147,684,193,568,250,793
Marshall,Dwight Freeman [1119],,229,554,24,684,161,568,78,793
Wisconsin,Stu Jackson [1605],,127,554,181,684,224,568,275,793
Colorado State,Stew Morrill [2270],,111,554,44,684,129,568,236,793
Colgate,Jack Bruen [399],,11,554,204,684,97,568,69,793
Duke,Mike Krzyzewski [1814],,149,554,49,684,33,568,36,793
Brigham Young,Roger Reid [2663],,106,554,85,684,65,568,116,793
Western Carolina,Benny Dees [787],,232,554,247,684,253,568,197,793
Washington,Bob Bender [202],,205,554,193,684,193,568,242,793
Tennessee-Martin,Cal Luther [1961],,88,554,218,684,253,568,282,793
Louisiana-Lafayette,Marty Fletcher [1070],,68,554,50,684,65,568,75,793
Arizona State,Bill Frieder [1126],,200,554,149,684,97,568,98,793
Florida International,Bob Weltlich [3345],,48,554,76,684,1,568,61,793
Austin Peay,Dave Loos [1939],,90,554,186,684,224,568,185,793
Southeast Missouri State,Ron Shumate [2919],,87,554,66,684,161,568,35,793
Fairleigh Dickinson,Tom Green [1258],,281,554,70,684,270,568,268,793
Kent State,Dave Grube [1284],,178,554,195,684,161,568,280,793
Robert Morris,Jarrett Durham [912],,284,554,165,684,253,568,177,793
Seton Hall,P.J. Carlesimo [490],,155,554,72,684,1,568,139,793
Murray State,Scott Edgar [937],,74,554,121,684,33,568,126,793
Princeton,Pete Carril [504],,26,554,237,684,65,568,165,793
Saint Mary's (CA),Ernie Kent [1745],,161,554,177,684,129,568,170,793
Marquette,Kevin O'Neill [2409],,35,554,127,684,33,568,103,793
Virginia Commonwealth,Sonny Smith [2972],,50,554,124,684,97,568,56,793
Tennessee Tech,Frank Harrell [1366],,85,554,160,684,65,568,53,793
Butler,Barry Collier [611],,76,554,220,684,129,568,162,793
Fresno State,Gary Colson [619],,110,554,132,684,224,568,160,793
North Carolina-Wilmington,Kevin Eastman [927],,142,554,73,684,224,568,159,793
Army,Dino Gaudio [1167],,19,554,0,684,193,568,224,793
Wichita State,Scott Thompson [3157],,271,554,188,684,270,568,155,793
Baylor,Darrell Johnson [1643],,99,554,157,684,97,568,221,793
Eastern Michigan,Ben Braun [328],,179,554,113,684,193,568,266,793
Florida State,Pat Kennedy [1742],,97,554,93,684,65,568,50,793
South Alabama,Ronnie Arrow [96],,69,554,27,684,97,568,37,793
Florida,Lon Kruger [1811],,237,554,101,684,33,568,34,793
Alabama,David Hobbs [1486],,238,554,166,684,224,568,271,793
Georgia Southern,Frank Kerns [1749],,224,554,96,684,65,568,17,793
Oregon State,Jim Anderson [67],,202,554,141,684,129,568,48,793
