Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Rice,Joe Davis [761],,,,,,1,,,
Iowa,Pops Harrison [1377],,,,,,2,,,
Army,Edward Kelleher [1725],,,,,,3,,,
Akron,Russell Beichly [188],,,,,,4,,,
Lafayette,A.R. Winters [3446],,,,,,5,,,
New Mexico,Woody Clements [584],,,,,,6,,,
Valparaiso,Loren Ellis [965],,,,,,7,,,
St. John's (NY),Joe Lapchick [1851],,,,,,8,,,
DePaul,Ray Meyer [2196],,,,,,9,,,
Oklahoma State,Hank Iba [1589],,,,,,10,,,
South Carolina,Johnnie McMillan [2153],,,,,,11,,,
Bowling Green State,Harold Anderson [64],,,,,,12,,,
Muhlenburg,Doggie Julian [1695],,,,,,13,,,
Navy,John Wilson [3433],,,,,,14,,,
Kentucky,Adolph Rupp [2789],,,,,,15,,,
Louisville,Peck Hickman [1455],,,,,,16,,,
Hamline,Joe Hutton [1583],,,,,,17,,,
Colorado,Frosty Cox [681],,,,,,18,,,
Utah,Vadal Peterson [2515],,,,,,19,,,
Rhode Island,Frank Keaney [1712],,,,,,20,,,
Brown,Rip Engle [974],,,,,,21,,,
North Carolina,Ben Carnevale [501],,,,,,22,,,
Rutgers,Thomas Kenneally [1736],,,,,,23,,,
Tennessee,John Mauer [2049],,,,,,24,,,
Yale,Red Rolfe [2753],,,,,,25,,,
Virginia,Gus Tebell [3129],,,,,,26,,,
Notre Dame,Clem Crowe [705],,,,,,27,,,
Indiana State,Glenn Curtis [722],,,,,,28,,,
City College of New York,Nat Holman [1513],,,,,,29,,,
Ohio State,Harold Olsen [2432],,,,,,30,,,
Long Island University,George Wolfe [3462],,,,,,31,,,
Saint Louis,Dukes Duford [896],,,,,,32,,,
Oregon State,Slats Gill [1190],,,,,,33,,,
Kansas,Phog Allen [42],,,,,,34,,,
Pennsylvania,Donald Kellett [1727],,,,,,35,,,
Cornell,Speed Wilson [3438],,,,,,36,,,
Wichita State,Melvin Binford [247],,,,,,37,,,
Butler,Pop Hedden [1416],,,,,,38,,,
Temple,Josh Cody [596],,,,,,39,,,
Citadel,Ernest Wehman [3335],,,,,,40,,,
Toledo,Rollie Boldt [283],,,,,,41,,,
Louisiana State,A.L. Swanson [3096],,,,,,42,,,
Iowa State,Louis Menze [2180],,,,,,43,,,
West Virginia,John Brickels [345],,,,,,44,,,
New York University,Howard Cann [473],,,,,,45,,,
Pittsburgh,Doc Carlson [494],,,,,,46,,,
Alabama,Malcolm Laney [1841],,,,,,47,,,
Oregon,John Warren [3307],,,,,,48,,,
Marshall,Cam Henderson [1426],,,,,,49,,,
Arkansas,Eugene Lambert [1831],,,,,,50,,,
Mississippi,Goat Hale [1316],,,,,,51,,,
Illinois,Douglas Mills [2225],,,,,,52,,,
Georgia Tech,Dwight Keith [1724],,,,,,53,,,
New Mexico State,Bud Laabs [1824],,,,,,54,,,
Washington State,Jack Friel [1128],,,,,,55,,,
Michigan,Bennie Oosterbaan [2436],,,,,,56,,,
Western Kentucky,E.A. Diddle [819],,,,,,57,,,
Southern California,Robert Muth [2326],,,,,,58,,,
West Texas A&M,Gus Miller [2210],,,,,,59,,,
Duke,Gerry Gerard [1176],,,,,,60,,,
Penn State,John Lawther [1869],,,,,,61,,,
Bucknell,Woody Ludwig [1953],,,,,,62,,,
La Salle,Joe Meehan [2169],,,,,,63,,,
Ohio,William Trautwein [3189],,,,,,64,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,65,,,
Washington,Hec Edmundson [940],,,,,,66,,,
Louisiana State,Jesse Fatherree [1018],,,,,,67,,,
Niagara,Edward Flynn [1079],,,,,,68,,,
Miami (OH),Blue Foster [1098],,,,,,69,,,
Washington (MO),Charles Heiser [1422],,,,,,70,,,
Southern Methodist,Rusty Baccus [108],,,,,,71,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,72,,,
Canisius,Arthur Powell [2567],,,,,,73,,,
St. Francis (NY),Joseph Brennan [337],,,,,,74,,,
Texas,H.C. Gilstrap [1201],,,,,,75,,,
UCLA,Wilbur Johns [1639],,,,,,76,,,
Vanderbilt,Gus Morrow [2283],,,,,,77,,,
Clemson,Rock Norman [2379],,,,,,78,,,
Davidson,Bo Shepard [2904],,,,,,79,,,
Oklahoma,Bruce Drake [872],,,,,,80,,,
Brigham Young,Floyd Millet [2222],,,,,,81,,,
Wisconsin,Bud Foster [1099],,,,,,82,,,
Indiana,Harry Good [1223],,,,,,83,,,
North Carolina State,Leroy Jay [1624],,,,,,84,,,
Columbia,Elmer Ripley [2707],,,,,,85,,,
Utah State,Delbert Young [3495],,,,,,86,,,
Nevada,Jim Aiken [24],,,,,,87,,,
Cincinnati,Ray Farnham [1015],,,,,,88,,,
Northeastern,Foxy Flumere [1078],,,,,,89,,,
Chicago,Nelson Norgren [2378],,,,,,90,,,
California,Nibs Price [2588],,,,,,91,,,
Drake,Vee Green [1260],,,,,,92,,,
Loyola (MD),Arthur Barthelme [160],,,,,,93,,,
Northern Arizona,Frank Brickey [346],,,,,,94,,,
Saint Mary's (CA),James Phelan [2521],,,,,,95,,,
Purdue,Piggy Lambert [1833],,,,,,96,,,
Missouri,George Edwards [946],,,,,,97,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,98,,,
Texas-El Paso,Charles Finley [1043],,,,,,99,,,
Kansas State,Fritz Knorr [1787],,,,,,100,,,
Dartmouth,Ozzie Cowles [680],,,,,,101,,,
Richmond,Malcolm Pitt [2543],,,,,,102,,,
Virginia Tech,George S. Gummy Proctor [2596],,,,,,103,,,
Tulane,Vernon Haynes [1407],,,,,,104,,,
Montana State,Brick Breeden [333],,,,,,105,,,
Texas Tech,Polk Robison [2734],,,,,,106,,,
Marquette,Bill Chandler [540],,,,,,107,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,108,,,
Boston University,Mel Collard [610],,,,,,109,,,
Idaho,Babe Brown [365],,,,,,110,,,
Colorado State,John Davis [762],,,,,,111,,,
Arizona,Fred Enke [979],,,,,,112,,,
William & Mary,Rube McCray [2095],,,,,,113,,,
Minnesota,Weston Mitchell [2238],,,,,,114,,,
Syracuse,Lew Andreas [74],,,,,,115,,,
Florida,Spurgeon Cherry [551],,,,,,116,,,
Princeton,Leonard Hettinger [1448],,,,,,117,,,
Northwestern,Dutch Lonborg [1930],,,,,,118,,,
Arizona State,Rudy Lavik [1863],,,,,,119,,,
Wyoming,Everett Shelton [2902],,,,,,120,,,
Villanova,Alex Severence [2885],,,,,,121,,,
Tulsa,Paul Alyea [52],,,,,,122,,,
Maine,William Kenyon [1747],,,,,,123,,,
Colgate,Karl Lawrence [1867],,,,,,124,,,
Loyola (IL),Alex Wilson [3426],,,,,,125,,,
Connecticut,Donald White [3363],,,,,,126,,,
Texas Christian,Hub McQuillan [2161],,,,,,127,,,
Holy Cross,Hop Riopel [2706],,,,,,128,,,
Denver,Cliff Rock [2741],,,,,,129,,,
St. Bonaventure,Anselm Krieger [1808],,,,,,130,,,
Mississippi State,Dick Hitt [1484],,,,,,131,,,
Fordham,Frank Adams [10],,,,,,132,,,
Montana,Jiggs Dahlberg [728],,,,,,133,,,
Georgia,Elmer Lampe [1834],,,,,,134,,,
Kent State,William Satterlee [2819],,,,,,135,,,
Auburn,Bob Evans [992],,,,,,136,,,
Wake Forest,Murray Greason [1253],,,,,,137,,,
Virginia Military Institute,Joseph Daher [727],,,,,,138,,,
Brooklyn,Tubby Raskin [2634],,,,,,139,,,
Texas A&M,Manning Smith [2967],,,,,,140,,,
Harvard,Floyd Stahl [3011],,,,,,141,,,
Maryland,Burton Shipley [2913],,,,,,142,,,
Furman,Selwyn Edwards [949],,,,,,143,,,
Lehigh,Leo Prendergast [2580],,,,,,144,,,
Nebraska,Adolph Lewandowski [1899],,,,,,145,,,
Santa Clara,George Barsi [159],,,,,,146,,,
Baylor,Jeff Mangold [2009],,,,,,147,,,
Baylor,Van Sweet [3101],,,,,,148,,,
