Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Fordham,Vincent Cavanaugh [530],,,,,,114,,,
Georgia Tech,Roy Mundorff [2307],,,,,,115,,,
Arizona State,Rudy Lavik [1863],,,,,,116,,,
Michigan,Cappy Cappon [481],,,,,,117,,,
Bowling Green State,Paul Landis [1837],,,,,,118,,,
Citadel,Charlie Willard [3390],,,,,,119,,,
Missouri,George Edwards [946],,,,,,120,,,
Washington (MO),Donald White [3363],,,,,,121,,,
Colgate,Robert Hubbard [1545],,,,,,122,,,
Tulsa,Chet Benefiel [205],,,,,,123,,,
Wake Forest,Murray Greason [1253],,,,,,124,,,
Harvard,Wes Fesler [1031],,,,,,125,,,
Louisville,Red Money [2248],,,,,,126,,,
Wichita State,Lindsay Austin [104],,,,,,127,,,
Washburn,Elmer Holm [1512],,,,,,128,,,
Stanford,John Bunn [414],,,,,,129,,,
Nebraska,William Browne [394],,,,,,130,,,
San Francisco,Wally Cameron [464],,,,,,131,,,
Lafayette,H.A. Lorenz [1941],,,,,,132,,,
Georgetown,Fred Mesmer [2186],,,,,,133,,,
Texas Christian,Dutch Meyer [2192],,,,,,134,,,
Princeton,John Jeffries [1626],,,,,,135,,,
Western State,Telfor Mead [2163],,,,,,136,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,137,,,
Lehigh,Glen Harmeson [1355],,,,,,138,,,
Seton Hall,John Colrick [618],,,,,,139,,,
Dayton,Louis Tschudi [3200],,,,,,140,,,
Loyola (IL),Leonard Sachs [2799],,,,,,141,,,
Colorado,Dutch Clark [572],,,,,,142,,,
Idaho,Richard Fox [1106],,,,,,143,,,
Montana,Adolph Lewandowski [1899],,,,,,144,,,
Cornell,Howard Ortner [2441],,,,,,145,,,
Kansas State,Frank Root [2760],,,,,,146,,,
Auburn,Ralph Jordan [1687],,,,,,147,,,
Colorado School of Mines,Red White [3369],,,,,,148,,,
Miami (OH),John Mauer [2049],,,,,,149,,,
Virginia Military Institute,William Raftery [2623],,,,,,150,,,
St. Bonaventure,Carroll Reilly [2666],,,,,,151,,,
Virginia Tech,Monk Younger [3501],,,,,,152,,,
Sewanee,Allen Lincoln [1908],,,,,,153,,,
Valparaiso,Jake Christiansen [562],,,,,,154,,,
Boston University,John Harmon [1356],,,,,,155,,,
Chicago,Nelson Norgren [2378],,,,,,156,,,
Bradley,Alfred Robertson [2725],,,,,,157,,,
Tulane,Ray Dauber [742],,,,,,158,,,
Bucknell,Malcolm Musser [2324],,,,,,159,,,
