Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Vanderbilt,Robert Polk [2552],,,,,,80,,,
Miami (OH),Bill Rohr [2750],,,,,,81,,,
Ohio,James Snyder [2982],,,,,,82,,,
Brown,Robert Morris [2273],,,,,,83,,,
Saint Louis,Eddie Hickey [1453],,,,,,84,,,
Syracuse,Marcel Guley [1288],,,,,,85,,,
Mississippi State,Paul Gregory [1271],,,,,,86,,,
Iona,James McDermott [2103],,,,,,87,,,
North Carolina,Frank McGuire [2128],,,,,,88,,,
DePaul,Ray Meyer [2196],,,,,,89,,,
Cincinnati,George Smith [2960],,,,,,90,,,
Missouri,Sparky Stalcup [3012],,,,,,91,,,
Kansas State,Tex Winter [3445],,,,,,92,,,
West Virginia,Red Brown [387],,,,,,93,,,
St. Bonaventure,Edward Donovan [854],,,,,,94,,,
Baylor,BIll Henderson [1425],,,,,,95,,,
Butler,Tony Hinkle [1480],,,,,,96,,,
Utah State,Cecil Baker [118],,,,,,97,,,
Tulsa,Clarence Iba [1587],,,,,,98,,,
New York University,Howard Cann [473],,,,,,99,,,
New Mexico,Woody Clements [584],,,,,,100,,,
Mississippi,Country Graham [1237],,,,,,101,,,
Dartmouth,Doggie Julian [1695],,,,,,102,,,
Colorado,Bebe Lee [1877],,,,,,103,,,
Boston College,Don Martin [2029],,,,,,104,,,
Ohio State,Floyd Stahl [3011],,,,,,105,,,
Murray State,Harlan Hodges [1495],,,,,,106,,,
Tennessee,Emmett Lowery [1947],,,,,,107,,,
Virginia Military Institute,Chuck Noe [2371],,,,,,108,,,
Western Michigan,Joseph Hoy [1541],,,,,,109,,,
Loyola Marymount,William Donovan [855],,,,,,110,,,
Utah,Jack Gardner [1154],,,,,,111,,,
Yale,Howard Hobson [1490],,,,,,112,,,
Columbia,Lou Rossini [2773],,,,,,113,,,
Rutgers,Donald White [3363],,,,,,114,,,
Creighton,Stubby Salerno [2803],,,,,,115,,,
St. John's (NY),Dusty DeStefano [800],,,,,,116,,,
Gonzaga,Hank Anderson [63],,,,,,117,,,
San Jose State,Walter McPherson [2159],,,,,,118,,,
Valparaiso,Kenneth Suesens [3079],,,,,,119,,,
Marquette,Jack Nagle [2330],,,,,,120,,,
Houston,Alden Pasche [2474],,,,,,121,,,
Texas Christian,Buster Brannon [326],,,,,,122,,,
Saint Mary's (CA),Thomas Foley [1085],,,,,,123,,,
Purdue,Ray Eddy [936],,,,,,124,,,
Northwestern,Waldo Fisher [1055],,,,,,125,,,
Michigan State,Pete Newell [2354],,,,,,126,,,
Michigan,Bill Perigo [2503],,,,,,127,,,
Lehigh,Anthony Packer [2451],,,,,,128,,,
Detroit Mercy,Bob Calihan [456],,,,,,129,,,
William & Mary,Boydson Baird [117],,,,,,130,,,
Canisius,Joseph Curran [721],,,,,,131,,,
Pittsburgh,Robert Timmons [3176],,,,,,132,,,
South Carolina,Frank Johnson [1646],,,,,,133,,,
Oklahoma,Bruce Drake [872],,,,,,134,,,
Nebraska,Harry Good [1223],,,,,,135,,,
Kent State,Bud Haerr [1302],,,,,,136,,,
Georgetown,Buddy Jeannette [1625],,,,,,137,,,
Washington State,Jack Friel [1128],,,,,,138,,,
Texas-El Paso,George McCarty [2078],,,,,,139,,,
Harvard,Bo Shepard [2904],,,,,,140,,,
Pacific,Van Sweet [3101],,,,,,141,,,
New Mexico State,Presley Askew [101],,,,,,142,,,
Siena,Dan Cunha [716],,,,,,143,,,
Rhode Island,Jack Guy [1294],,,,,,144,,,
Miami (FL)-nm,Dave Wike [3387],,,,,,145,,,
Portland,Mush Torson [3184],,,,,,146,,,
Loyola (IL),George Ireland [1595],,,,,,147,,,
Florida,John Mauer [2049],,,,,,148,,,
Davidson,Danny Miller [2206],,,,,,149,,,
Washington,Tippy Dye [919],,,,,,150,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,151,,,
Drake,Jack McClelland [2082],,,,,,152,,,
Colgate,Howard Hartman [1383],,,,,,153,,,
Case Western Reserve,Bob Dewey [809],,,,,,154,,,
Hardin-Simmons,Bill Scott [2867],,,,,,155,,,
Iowa State,Clay Sutherland [3089],,,,,,156,,,
Georgia,Red Lawson [1868],,,,,,157,,,
Washington & Lee,Billy McCann [2070],,,,,,158,,,
Montana,Jiggs Dahlberg [728],,,,,,159,,,
Denver,Hoyt Brawner [329],,,,,,160,,,
Arizona State,Bill Kajikawa [1699],,,,,,161,,,
Clemson,Banks McFadden [2117],,,,,,162,,,
Bucknell,Ben Kribbs [1807],,,,,,163,,,
Virginia Tech,Red Laird [1829],,,,,,164,,,
Citadel,Leo A. Zack [3502],,,,,,165,,,
Texas A&M,John Floyd [1074],,,,,,166,,,
Georgia Tech,Whack Hyder [1585],,,,,,167,,,
