Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,John Wooden [3466],,,,,,1,,,
Texas-El Paso,Don Haskins [1390],,,,,,2,,,
Oregon State,Slats Gill [1190],,,,,,3,,,
Villanova,Jack Kraft [1798],,,,,,4,,,
Davidson,Lefty Driesell [883],,,,,,5,,,
DePaul,Ray Meyer [2196],,,,,,6,,,
Duke,Vic Bubas [406],,,,,,7,,,
San Francisco,Peter Peletta [2496],,,,,,8,,,
Michigan,Dave Strack [3067],,,,,,9,,,
New Mexico,Bob King [1763],,,,,,10,,,
Wichita State,Ralph Miller [2217],,,,,,11,,,
Bradley,Chuck Orsborn [2439],,,,,,12,,,
Seattle,Bob Boyd [304],,,,,,13,,,
Loyola (IL),George Ireland [1595],,,,,,14,,,
Kentucky,Adolph Rupp [2789],,,,,,15,,,
Ohio,James Snyder [2982],,,,,,16,,,
Hardin-Simmons-nm,Lou Henson [1437],,,,,,17,,,
Providence,Joseph Mullaney [2298],,,,,,18,,,
Vanderbilt,Roy Skinner [2942],,,,,,19,,,
Creighton,Red McManus [2150],,,,,,20,,,
Kansas State,Tex Winter [3445],,,,,,21,,,
Drake,Maury John [1636],,,,,,22,,,
Iona,James McDermott [2103],,,,,,23,,,
Miami (FL),Bruce Hale [1315],,,,,,24,,,
Army,Tates Locke [1927],,,,,,25,,,
Utah State,Ladell Andersen [57],,,,,,26,,,
Texas A&M,Shelby Metcalf [2189],,,,,,27,,,
Minnesota,John Kundla [1817],,,,,,28,,,
Miami (OH),Richard Shrider [2915],,,,,,29,,,
Rhode Island,Ernest Calverley [461],,,,,,30,,,
Boston University,John Burke [423],,,,,,31,,,
Penn State,John Egli [952],,,,,,32,,,
Texas Tech,Eugene Gibson [1184],,,,,,33,,,
Duquesne,Red Manning [2012],,,,,,34,,,
Virginia Tech,Williams Matthews [2048],,,,,,35,,,
Princeton,Butch van Breda Kolff [3230],,,,,,36,,,
Syracuse,Fred B. Lewis [1900],,,,,,37,,,
Temple,Harry Litwack [1919],,,,,,38,,,
Weber State,Dick Motta [2291],,,,,,39,,,
Pittsburgh,Robert Timmons [3176],,,,,,40,,,
Utah,Jack Gardner [1154],,,,,,41,,,
Tennessee,Ray Mears [2166],,,,,,42,,,
Centenary (LA),Orvis Sigler [2925],,,,,,43,,,
Ohio State,Fred Taylor [3124],,,,,,44,,,
Yale,Joseph Vancisin [3239],,,,,,45,,,
St. Bonaventure,Larry Weise [3340],,,,,,46,,,
Georgia Tech,Whack Hyder [1585],,,,,,47,,,
Cincinnati,Ed Jucker [1693],,,,,,48,,,
Portland,Albert E. Negratti [2344],,,,,,49,,,
Lafayette,George Davidson [749],,,,,,50,,,
Holy Cross,Frank Oftring [2422],,,,,,51,,,
West Virginia,George King [1764],,,,,,52,,,
Saint Joseph's,Jack Ramsay [2627],,,,,,53,,,
Montana State,Roger Craft [683],,,,,,54,,,
Murray State,Cal Luther [1961],,,,,,55,,,
La Salle,Bob Walters [3293],,,,,,56,,,
Colorado State,Jim Williams [3405],,,,,,57,,,
New York University,Lou Rossini [2773],,,,,,58,,,
Eastern Kentucky,Jim Baechtold [113],,,,,,59,,,
Texas,Harold Bradley [315],,,,,,60,,,
Rice,George Carlisle [491],,,,,,61,,,
Gettysburg,Robert Hulton [1561],,,,,,62,,,
Massachusetts,Johnny Orr [2437],,,,,,63,,,
California-Santa Barbara,Arthur Gallon [1145],,,,,,64,,,
Houston,Guy Lewis [1902],,,,,,65,,,
Xavier,Don Ruberg [2781],,,,,,66,,,
Austin Peay,George Fisher [1050],,,,,,67,,,
Bowling Green State,Warren Scholler [2852],,,,,,68,,,
Dayton,Tom Blackburn [256],,,,,,69,,,
Stanford,Howard Dallmar [732],,,,,,70,,,
Louisville,Peck Hickman [1455],,,,,,71,,,
Oklahoma State,Hank Iba [1589],,,,,,72,,,
Cornell,Sam MacNeil [1982],,,,,,73,,,
Georgetown,Tom O'Keefe [2404],,,,,,74,,,
Colorado,Sox Walseth [3291],,,,,,75,,,
Wake Forest,Bones McKinney [2138],,,,,,76,,,
Connecticut,Fred Shabel [2889],,,,,,77,,,
Arizona State,Ned Wulk [3482],,,,,,78,,,
West Texas A&M,Jimmy Virdmontes [3255],,,,,,79,,,
Michigan State,Forddy Anderson [61],,,,,,80,,,
San Jose State,Stuart Inman [1594],,,,,,81,,,
Pennsylvania,Jack McCloskey [2083],,,,,,82,,,
Pacific,Dick Edwards [944],,,,,,83,,,
Arizona,Bruce Larson [1857],,,,,,84,,,
Oklahoma City,Abe Lemons [1890],,,,,,85,,,
Regis (CO),Joe B. Hall [1320],,,,,,86,,,
Delaware,Irvin Wisniewski [3451],,,,,,87,,,
Detroit Mercy,Bob Calihan [456],,,,,,88,,,
Memphis,Dean Ehlers [953],,,,,,89,,,
St. John's (NY),Joe Lapchick [1851],,,,,,90,,,
East Tennessee State,John Brooks [361],,,,,,91,,,
Florida,Norm Sloan [2944],,,,,,92,,,
Harvard,Floyd S. Wilson [3430],,,,,,93,,,
Illinois,Harry Combes [622],,,,,,94,,,
Toledo,Edward Melvin [2174],,,,,,95,,,
Missouri,Bob Vanatta [3238],,,,,,96,,,
Oregon,Steve Belko [192],,,,,,97,,,
Alabama,Hayden Riley [2703],,,,,,98,,,
Vermont,Fuzzy Evans [995],,,,,,99,,,
Middle Tennessee,William Stokes [3059],,,,,,100,,,
Citadel,Mel Thompson [3155],,,,,,101,,,
Maine,Brian McCall [2066],,,,,,102,,,
Saint Louis,John Benington [209],,,,,,103,,,
Kansas,Dick Harp [1361],,,,,,104,,,
Seton Hall,Richard Regan [2657],,,,,,105,,,
Clemson,Bobby Roberts [2717],,,,,,106,,,
Brigham Young,Stan Watts [3322],,,,,,107,,,
Purdue,Ray Eddy [936],,,,,,108,,,
Loyola (LA),Bill Gardiner [1151],,,,,,109,,,
Southern Methodist,Doc Hayes [1401],,,,,,110,,,
Butler,Tony Hinkle [1480],,,,,,111,,,
Virginia Military Institute,Weenie Miller [2220],,,,,,112,,,
South Carolina,Chuck Noe [2371],,,,,,113,,,
Manhattan,Kenneth Norton [2380],,,,,,114,,,
Tennessee Tech,John Oldham [2424],,,,,,115,,,
North Carolina,Dean Smith [2954],,,,,,116,,,
California,Rene Herrerias [1443],,,,,,117,,,
Loyola Marymount,John Arndt [91],,,,,,118,,,
Louisiana State,Jay McCreary [2098],,,,,,119,,,
Auburn,Bill Lynn [1969],,,,,,120,,,
Columbia,Jack Rohan [2749],,,,,,121,,,
Air Force,Bob Spear [2993],,,,,,122,,,
Boston College,Bob Cousy [673],,,,,,123,,,
Morehead State,Bobby Laughlin [1860],,,,,,124,,,
Georgia,Red Lawson [1868],,,,,,125,,,
Wyoming,Bill Strannigan [3068],,,,,,126,,,
Kent State,Robert Doll [838],,,,,,127,,,
Idaho State,James Nau [2336],,,,,,128,,,
Navy,Ben Carnevale [501],,,,,,129,,,
Mississippi,Eddie Crawford [691],,,,,,130,,,
Fordham,John Bach [110],,,,,,131,,,
Florida State,Bud Kennedy [1739],,,,,,132,,,
Furman,Lyles Alley [46],,,,,,133,,,
George Washington,William Reinhart [2669],,,,,,134,,,
North Carolina State,Everett Case [516],,,,,,135,,,
Western Michigan,Don Boven [298],,,,,,136,,,
Saint Francis (PA),Skip Hughes [1558],,,,,,137,,,
Notre Dame,John Jordan [1685],,,,,,138,,,
Canisius,Bob MacKinnon [1978],,,,,,139,,,
William & Mary,William Chambers [539],,,,,,140,,,
Gonzaga,Hank Anderson [63],,,,,,141,,,
Niagara,Taps Gallagher [1144],,,,,,142,,,
Tulsa,Joe Swank [3095],,,,,,143,,,
Arkansas,Glen Rose [2764],,,,,,144,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,145,,,
Southern California,Forrest Twogood [3213],,,,,,146,,,
Bucknell,Gene Evans [996],,,,,,147,,,
Northwestern,Larry Glass [1209],,,,,,148,,,
Indiana,Branch McCracken [2093],,,,,,149,,,
Iowa State,Glendon Anderson [62],,,,,,150,,,
New Mexico State,Presley Askew [101],,,,,,151,,,
New Hampshire,Bill Olson [2433],,,,,,152,,,
Iowa,Sharm Scheuerman [2838],,,,,,153,,,
Washington,Mac Duckworth [891],,,,,,154,,,
Mississippi State,Babe McCarthy [2073],,,,,,155,,,
Maryland,Bud Millikan [2224],,,,,,156,,,
