Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Northern Illinois,John McDougal [2114],,,,,,127,,,
Texas Tech,Gerald Myers [2329],,,,,,128,,,
Temple,Don Casey [518],,,,,,129,,,
Northern Arizona,Joedy Gardner [1155],,,,,,130,,,
Montana State,Bruce Haroldson [1359],,,,,,131,,,
Long Island University,Paul Lizzo [1921],,,,,,132,,,
Maine,Skip Chappelle [546],,,,,,133,,,
East Tennessee State,Jim Hallahan [1323],,,,,,134,,,
Rhode Island,Jack Kraft [1798],,,,,,135,,,
Wagner,P.J. Carlesimo [490],,,,,,136,,,
Georgia,Hugh Durham [911],,,,,,137,,,
Navy,Bob Hamilton [1328],,,,,,138,,,
Houston Baptist,Gene Iba [1588],,,,,,139,,,
Texas-Arlington,Bob Snake LeGrand [1884],,,,,,140,,,
Detroit Mercy,Willie McCarter [2072],,,,,,141,,,
Seton Hall,Bill Raftery [2622],,,,,,142,,,
Citadel,Les Robinson [2729],,,,,,143,,,
Centenary (LA),Tommy Canterbury [475],,,,,,144,,,
West Virginia,Gale Catlett [529],,,,,,145,,,
Wisconsin,Bill Cofield [600],,,,,,146,,,
Jackson State,Paul Covington [675],,,,,,147,,,
Kansas,Ted Owens [2450],,,,,,148,,,
Princeton,Pete Carril [504],,,,,,149,,,
Hofstra,Joe Harrington [1369],,,,,,150,,,
Loyola Marymount,Ron Jacobs [1607],,,,,,151,,,
Siena,Bill Kirsch [1773],,,,,,152,,,
Houston,Guy Lewis [1902],,,,,,153,,,
Vanderbilt,Richard Schmidt [2847],,,,,,154,,,
Middle Tennessee,Stan Simpson [2932],,,,,,155,,,
Rutgers,Tom Young [3499],,,,,,156,,,
Pacific,Dick Fichtner [1034],,,,,,157,,,
Southern,Carl Stewart [3041],,,,,,158,,,
Ball State,Steve Yoder [3493],,,,,,159,,,
Chattanooga,Murray Arnold [94],,,,,,160,,,
North Texas,Bill Blakeley [264],,,,,,161,,,
Dayton,Don Donoher [851],,,,,,162,,,
Richmond,Lou Goetz [1215],,,,,,163,,,
Mississippi State,Jim Hatfield [1393],,,,,,164,,,
Memphis,Dana Kirk [1771],,,,,,165,,,
Hawaii,Larry Little [1914],,,,,,166,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,167,,,
Canisius,Nick Macarchuk [1971],,,,,,168,,,
Saint Mary's (CA),Bill Oates [2418],,,,,,169,,,
Wake Forest,Carl Tacy [3109],,,,,,170,,,
Santa Clara,Carroll Williams [3398],,,,,,171,,,
American,Gary Williams [3403],,,,,,172,,,
Central Michigan,Dick Parfitt [2461],,,,,,173,,,
Cincinnati,Ed Badger [112],,,,,,174,,,
Oklahoma City,Ken Trickey [3192],,,,,,175,,,
Brown,Joseph Mullaney [2298],,,,,,176,,,
Western Michigan,Les Wothke [3475],,,,,,177,,,
Drexel,Eddie Burke [422],,,,,,178,,,
Saint Louis,Ron Ekker [954],,,,,,179,,,
Michigan State,Jud Heathcote [1414],,,,,,180,,,
Southern California,Stan Morrison [2281],,,,,,181,,,
Iowa State,Lynn Nance [2333],,,,,,182,,,
William & Mary,Bruce Parkhill [2467],,,,,,183,,,
Vermont,Peter Salzberg [2805],,,,,,184,,,
Butler,Joe Sexson [2886],,,,,,185,,,
Arizona,Fred Snowden [2979],,,,,,186,,,
Baltimore,Frank Szymanski [3108],,,,,,187,,,
Appalachian State,Bobby Cremins [695],,,,,,188,,,
Saint Francis (PA),Dave Magarity [1988],,,,,,189,,,
Harvard,Frank McLaughlin [2143],,,,,,190,,,
St. Francis (NY),Gene Roberti [2716],,,,,,191,,,
South Carolina State,Tim Autrey [105],,,,,,192,,,
Fairfield,Fred Barakat [136],,,,,,193,,,
Eastern Michigan,Jim Boyce [303],,,,,,194,,,
California-Santa Barbara,Ed DeLacy [790],,,,,,195,,,
Baylor,Jim Haller [1325],,,,,,196,,,
Niagara,Dan Raskin [2633],,,,,,197,,,
Seattle,Jack Schalow [2834],,,,,,198,,,
Virginia Military Institute,Charlie Schmaus [2843],,,,,,199,,,
Providence,Gary Walters [3295],,,,,,200,,,
Fordham,Thomas Penders [2500],,,,,,201,,,
Boise State,Bus Connor [635],,,,,,202,,,
Columbia,Buddy Mahar [1992],,,,,,203,,,
Tulane,Roy Danforth [737],,,,,,204,,,
Cal State Fullerton,Bobby Dye [918],,,,,,205,,,
Northwestern,Rich Falk [1011],,,,,,206,,,
Oregon,Jim Haney [1338],,,,,,207,,,
Oklahoma State,Paul Hansen [1344],,,,,,208,,,
Colorado State,Jim Williams [3405],,,,,,209,,,
Rider,John Carpenter [503],,,,,,210,,,
Auburn,Sonny Smith [2972],,,,,,211,,,
Prairie View-nm,Calvin White [3362],,,,,,212,,,
Towson,Vince Angotti [77],,,,,,213,,,
Idaho State,Lynn Archibald [84],,,,,,214,,,
Southern Illinois,Joe Gottfried [1233],,,,,,215,,,
Milwaukee,Bob Gottlieb [1235],,,,,,216,,,
Army,Mike Krzyzewski [1814],,,,,,217,,,
Texas Southern,Robert Moreland [2264],,,,,,218,,,
Nevada,Jim Carey [488],,,,,,219,,,
South Florida,Chip Conner [632],,,,,,220,,,
Miami (OH),Darrell Hedric [1417],,,,,,221,,,
Tulsa,Jim King [1765],,,,,,222,,,
Iowa State,Rick Samuels [2808],,,,,,223,,,
California-Irvine,Tim Tift [3171],,,,,,224,,,
Delaware,Ron Rainey [2625],,,,,,225,,,
Air Force,Hank Egan [951],,,,,,226,,,
Colgate,Mike Griffin [1278],,,,,,227,,,
Ohio,Dale Bandy [131],,,,,,228,,,
Austin Peay,Ron Bargatze [139],,,,,,229,,,
Davidson,Eddie Biedenbach [243],,,,,,230,,,
Georgia Tech,Dwayne Morrison [2277],,,,,,231,,,
Valparaiso,Ken Rochlitz [2740],,,,,,232,,,
Xavier,Bob Staak [3006],,,,,,233,,,
Morgan State-nm,Gus Guydon [1295],,,,,,234,,,
North Carolina A&T,Don Corbett [658],,,,,,235,,,
California,Dick Kuchen [1815],,,,,,236,,,
Catholic,Jack Kvancz [1821],,,,,,237,,,
Samford,Cliff Wettig [3357],,,,,,238,,,
Stanford,Dick DiBiaso [812],,,,,,239,,,
Robert Morris,Matt Furjanic [1135],,,,,,240,,,
Texas Christian,Jim Killingsworth [1760],,,,,,241,,,
Rice,Mike Schuler [2861],,,,,,242,,,
New Mexico,Charlie Harrison [1375],,,,,,243,,,
Florida,Ed Visscher [3256],,,,,,244,,,
Florida A&M,Josh Giles [1188],,,,,,245,,,
Dartmouth,Tim Cohane [603],,,,,,246,,,
Georgia State,Roger Couch [669],,,,,,247,,,
Tulsa,Bill Franey [1110],,,,,,248,,,
San Diego State,Smokey Gaines [1139],,,,,,249,,,
Georgia Southern,John Nelson [2347],,,,,,250,,,
Cornell,Ben Bluitt [276],,,,,,251,,,
San Diego,Jim Brovelli [363],,,,,,252,,,
Northwestern State,Tynes Hildebrand [1460],,,,,,253,,,
Lehigh,Brian Hill [1465],,,,,,254,,,
Portland State,Glen Kinney [1768],,,,,,255,,,
George Mason,John Linn [1911],,,,,,256,,,
Tennessee Tech,Cliff Malpass [2008],,,,,,257,,,
Hardin-Simmons,Jim Shuler [2916],,,,,,258,,,
New Orleans,Don Smith [2956],,,,,,259,,,
Georgia Southern,James Scearce [2829],,,,,,260,,,
New Hampshire,Gerry Friel [1127],,,,,,261,,,
Manhattan,Brian Mahoney [1995],,,,,,262,,,
South Florida,Gordon Gibbons [1182],,,,,,263,,,
West Chester,Earl Voss [3261],,,,,,264,,,
Mississippi Valley State,Pop Gaines [1138],,,,,,265,,,
Charleston Southern,David Reese [2656],,,,,,266,,,
Massachusetts,Ray Wilson [3435],,,,,,267,,,
