Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Jim Brovelli [363],,18,389,219,473,175,397,183,599
Rhode Island,Claude English [978],,186,389,184,473,175,397,170,599
Saint Francis (PA),Dave Magarity [1988],,196,389,181,473,235,397,155,599
Hofstra,Dick Berg [219],,37,389,214,473,175,397,179,599
Old Dominion,Paul Webb [3329],,55,389,15,473,59,397,62,599
New Hampshire,Gerry Friel [1127],,30,389,0,473,201,397,236,599
Indiana State,Dave Schellhase [2836],,172,389,150,473,235,397,124,599
Cincinnati,Ed Badger [112],,95,389,171,473,117,397,188,599
Morehead State,Wayne Martin [2036],,156,389,37,473,88,397,49,599
Tennessee,Don DeVoe [808],,227,389,0,473,59,397,6,599
Chattanooga,Murray Arnold [94],,4,389,80,473,1,397,103,599
Memphis,Dana Kirk [1771],,28,389,31,473,1,397,91,599
Providence,Joseph Mullaney [2298],,152,389,177,473,175,397,144,599
West Chester,West Chester_UNKNOWN_COACH,,119,389,198,473,146,397,176,599
American,Ed Tapscott [3113],,25,389,160,473,117,397,27,599
Mississippi,Lee Hunt [1565],,230,389,35,473,88,397,17,599
La Salle,Lefty Ervin [984],,26,389,113,473,59,397,46,599
Purdue,Gene Keady [1710],,175,389,77,473,88,397,61,599
Weber State,Neil McCarthy [2076],,101,389,152,473,175,397,212,599
Portland,Jack Avina [106],,8,389,194,473,59,397,65,599
Alabama-Birmingham,Gene Bartow [163],,11,389,70,473,1,397,42,599
Kansas State,Jack Hartman [1384],,139,389,39,473,30,397,24,599
Saint Peter's,Bob Dukiet [899],,42,389,0,473,1,397,83,599
Maryland-Eastern Shore,Kirkland Hall [1321],,118,389,173,473,175,397,163,599
Fordham,Thomas Penders [2500],,44,389,10,473,59,397,12,599
Maine,Skip Chappelle [546],,31,389,227,473,146,397,145,599
Northern Illinois,John McDougal [2114],,236,389,56,473,88,397,79,599
Cal State Fullerton,George McQuarn [2160],,105,389,96,473,30,397,22,599
East Carolina,Charlie Harrison [1375],,70,389,186,473,146,397,182,599
Eastern Kentucky,Max Good [1224],,160,389,209,473,201,397,131,599
Houston Baptist,Gene Iba [1588],,223,389,115,473,201,397,187,599
Bradley,Dick Versace [3248],,163,389,27,473,1,397,13,599
St. Francis (NY),Gene Roberti [2716],,191,389,136,473,117,397,8,599
Creighton,Willie Reed [2654],,171,389,165,473,222,397,191,599
Mississippi Valley State,Jerry Lewis [1904],,65,389,78,473,117,397,134,599
Bowling Green State,John Weinert [3337],,237,389,64,473,59,397,58,599
Georgetown,John Thompson [3154],,145,389,17,473,1,397,69,599
Marshall,Bob Zuffelato [3511],,214,389,0,473,117,397,235,599
Wisconsin,Steve Yoder [3493],,181,389,210,473,235,397,244,599
Colorado State,Tony McAndrews [2055],,135,389,211,473,222,397,210,599
Colgate,Tony Relvas [2672],,16,389,230,473,175,397,199,599
Duke,Mike Krzyzewski [1814],,91,389,199,473,146,397,208,599
Brigham Young,Frank Arnold [92],,130,389,0,473,117,397,64,599
Western Carolina,Steve Cottrell [668],,209,389,7,473,88,397,50,599
Washington,Marv Harshman [1381],,107,389,48,473,146,397,7,599
Louisiana-Lafayette,Bobby Paschal [2473],,41,389,79,473,1,397,28,599
Arizona State,Bob Weinhauer [3338],,110,389,58,473,175,397,157,599
Austin Peay,Ron Bargatze [139],,159,389,221,473,175,397,226,599
Fairleigh Dickinson,Donald Feeley [1021],,137,389,72,473,30,397,37,599
Kent State,Jim McDonald [2108],,242,389,127,473,222,397,200,599
Robert Morris,Matt Furjanic [1135],,192,389,76,473,88,397,77,599
Seton Hall,P.J. Carlesimo [490],,151,389,191,473,201,397,168,599
Murray State,Ronald Greene [1263],,153,389,0,473,59,397,106,599
Princeton,Pete Carril [504],,82,389,0,473,59,397,121,599
Saint Mary's (CA),Bill Oates [2418],,19,389,216,473,146,397,142,599
Virginia Commonwealth,J.D. Barnett [150],,53,389,11,473,30,397,119,599
Tennessee Tech,Tom Deaton [782],,157,389,81,473,117,397,15,599
Butler,Joe Sexson [2886],,51,389,164,473,175,397,180,599
Fresno State,Tiny Grant [1243],,7,389,41,473,1,397,104,599
Hardin-Simmons,Jim Hatfield [1393],,225,389,207,473,222,397,132,599
Army,Les Wothke [3475],,47,389,232,473,146,397,218,599
Wichita State,Gene Smithson [2975],,165,389,63,473,59,397,41,599
Baylor,Jim Haller [1325],,203,389,102,473,88,397,32,599
Eastern Michigan,Jim Boyce [303],,244,389,95,473,146,397,126,599
South Alabama,Cliff Ellis [963],,59,389,169,473,117,397,219,599
Florida State,Joe Williams [3407],,96,389,100,473,146,397,185,599
Florida,Norm Sloan [2944],,233,389,220,473,222,397,190,599
Alabama,Wimp Sanderson [2815],,226,389,51,473,30,397,35,599
Georgia Southern,Frank Kerns [1749],,224,389,86,473,146,397,220,599
Oregon State,Ralph Miller [2217],,40,389,24,473,1,397,30,599
Rider,John Carpenter [503],,120,389,138,473,201,397,241,599
San Jose State,Bill Berry [226],,126,389,137,473,117,397,193,599
Navy,Paul Evans [1003],,69,389,174,473,88,397,138,599
Montana State,Bruce Haroldson [1359],,102,389,128,473,146,397,177,599
Boston College,Gary Williams [3403],,148,389,103,473,88,397,21,599
Idaho,Don Monson [2252],,3,389,54,473,30,397,5,599
Virginia,Terry Holland [1508],,22,389,0,473,30,397,48,599
Delaware State,Ajac Triplett [3195],,116,389,163,473,146,397,143,599
St. John's (NY),Lou Carnesecca [500],,147,389,134,473,59,397,40,599
Duquesne,Jim Satalin [2816],,188,389,141,473,117,397,172,599
Texas,Bob Weltlich [3345],,205,389,101,473,201,397,147,599
Ball State,Al Brown [364],,216,389,71,473,30,397,56,599
Loyola (MD),Mark Amatucci [54],,195,389,148,473,175,397,230,599
Jacksonville,Bob Wenzel [3347],,56,389,172,473,59,397,167,599
Texas-El Paso,Don Haskins [1390],,131,389,12,473,1,397,71,599
Washington State,George Raveling [2636],,108,389,99,473,88,397,70,599
Harvard,Frank McLaughlin [2143],,86,389,122,473,175,397,202,599
Oklahoma City,Lonnie Nichols [2363],,49,389,40,473,59,397,57,599
Louisiana-Monroe,Mike Vining [3254],,218,389,106,473,30,397,59,599
Villanova,Rollie Massimino [2043],,146,389,84,473,30,397,43,599
Michigan,Bill Frieder [1126],,179,389,145,473,201,397,160,599
Arkansas,Eddie Sutton [3090],,199,389,30,473,1,397,10,599
Holy Cross,George Blaney [266],,15,389,224,473,117,397,205,599
Illinois State,Bob Donewald [847],,167,389,97,473,117,397,82,599
Rice,Tommy Suitts [3081],,204,389,185,473,175,397,243,599
St. Bonaventure,Jim O'Brien [2391],,184,389,0,473,30,397,54,599
James Madison,Lou Campanelli [465],,39,389,21,473,1,397,76,599
Iowa,Lute Olson [2434],,173,389,83,473,30,397,92,599
Charlotte,Hal Wissel [3452],,58,389,140,473,146,397,156,599
Michigan State,Jud Heathcote [1414],,178,389,157,473,146,397,164,599
Baltimore,Frank Szymanski [3108],,193,389,118,473,146,397,90,599
Georgia Tech,Bobby Cremins [695],,89,389,206,473,201,397,154,599
Texas Southern,Robert Moreland [2264],,61,389,85,473,59,397,95,599
Indiana,Bob Knight [1782],,176,389,23,473,59,397,25,599
Texas Christian,Jim Killingsworth [1760],,202,389,119,473,146,397,96,599
Pittsburgh,Roy Chipman [558],,182,389,0,473,59,397,89,599
Central Michigan,Dick Parfitt [2461],,243,389,154,473,235,397,223,599
Howard,A.B. Williamson [3420],,72,389,126,473,30,397,47,599
Minnesota,Jim Dutcher [914],,162,389,73,473,1,397,110,599
Lamar,Pat Foster [1101],,75,389,29,473,30,397,113,599
Youngstown State,Mike Rice [2689],,158,389,201,473,146,397,240,599
Hawaii,Larry Little [1914],,132,389,62,473,88,397,11,599
Citadel,Les Robinson [2729],,212,389,107,473,146,397,140,599
Fairfield,Terry O'Connor [2397],,45,389,0,473,88,397,137,599
Ohio State,Eldon Miller [2208],,174,389,50,473,117,397,102,599
Niagara,Pete Lonergan [1932],,12,389,0,473,30,397,118,599
Montana,Mike Montgomery [2254],,99,389,6,473,1,397,122,599
Manhattan,Gordon Chiesa [554],,46,389,226,473,117,397,133,599
Davidson,Bobby Hussey [1579],,208,389,114,473,59,397,120,599
North Carolina,Dean Smith [2954],,21,389,19,473,1,397,117,599
Iowa State,Johnny Orr [2437],,141,389,166,473,117,397,217,599
Utah State,Rod Tueller [3205],,129,389,189,473,175,397,129,599
Texas A&M,Shelby Metcalf [2189],,201,389,120,473,59,397,105,599
Florida A&M,Josh Giles [1188],,115,389,130,473,117,397,127,599
UCLA,Larry Farmer [1014],,74,389,13,473,30,397,80,599
Wake Forest,Carl Tacy [3109],,32,389,33,473,88,397,16,599
Lafayette,Will Rackley [2616],,121,389,187,473,222,397,123,599
New Mexico,Gary Colson [619],,134,389,110,473,175,397,125,599
William & Mary,Bruce Parkhill [2467],,67,389,60,473,30,397,9,599
Dartmouth,Tim Cohane [603],,87,389,215,473,201,397,128,599
West Texas A&M,Ken Edwards [948],,169,389,195,473,175,397,186,599
Gonzaga,Jay Hillock [1473],,10,389,213,473,88,397,114,599
Lehigh,Brian Hill [1465],,124,389,223,473,235,397,130,599
Canisius,Nick Macarchuk [1971],,13,389,18,473,59,397,4,599
California,Dick Kuchen [1815],,109,389,170,473,117,397,234,599
San Francisco,San Francisco_UNKNOWN_COACH,,5,389,179,473,30,397,20,599
East Tennessee State,Barry Dowd [868],,211,389,125,473,30,397,109,599
California-Irvine,Bill Mulligan [2303],,106,389,111,473,59,397,26,599
Santa Clara,Carroll Williams [3398],,17,389,176,473,117,397,14,599
Iona,Pat Kennedy [1742],,43,389,9,473,30,397,23,599
Grambling,Fred Hobdy [1489],,62,389,196,473,88,397,181,599
Detroit Mercy,Don Sicko [2922],,50,389,52,473,117,397,135,599
Yale,Tom Brennan [339],,84,389,74,473,117,397,229,599
