Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Seton Hall,Honey Russell [2792],,,,,,1,,,
Seattle,Albert Brightman [350],,,,,,2,,,
Washington,Tippy Dye [919],,,,,,3,,,
La Salle,Kenneth Loeffler [1928],,,,,,4,,,
Indiana,Branch McCracken [2093],,,,,,5,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,6,,,
Missouri State-nm,Bob Vanatta [3238],,,,,,7,,,
Marshall-nm,Cam Henderson [1426],,,,,,8,,,
Illinois,Harry Combes [622],,,,,,9,,,
Pennsylvania,Howard Dallmar [732],,,,,,10,,,
North Carolina State,Everett Case [516],,,,,,11,,,
Kansas State,Jack Gardner [1154],,,,,,12,,,
Connecticut,Hugh Greer [1267],,,,,,13,,,
Western Kentucky,E.A. Diddle [819],,,,,,14,,,
Notre Dame,John Jordan [1685],,,,,,15,,,
Niagara,Taps Gallagher [1144],,,,,,16,,,
Louisville,Peck Hickman [1455],,,,,,17,,,
Furman,Lyles Alley [46],,,,,,18,,,
Southern California,Forrest Twogood [3213],,,,,,19,,,
Manhattan,Kenneth Norton [2380],,,,,,20,,,
Holy Cross,Buster Sheary [2898],,,,,,21,,,
Oklahoma State,Hank Iba [1589],,,,,,22,,,
Navy,Ben Carnevale [501],,,,,,23,,,
Kansas,Phog Allen [42],,,,,,24,,,
Wake Forest,Murray Greason [1253],,,,,,25,,,
Oklahoma City,Doyle Parrack [2469],,,,,,26,,,
Richmond,Lester Hooker [1525],,,,,,27,,,
St. Francis (NY),Daniel Lynch [1965],,,,,,28,,,
St. John's (NY),Dusty DeStefano [800],,,,,,29,,,
Miami (OH),Bill Rohr [2750],,,,,,30,,,
Columbia,Lou Rossini [2773],,,,,,31,,,
Brigham Young,Stan Watts [3322],,,,,,32,,,
West Virginia,Red Brown [387],,,,,,33,,,
Duquesne,Dudey Moore [2259],,,,,,34,,,
Idaho State-nm,Steve Belko [192],,,,,,35,,,
Rice,Don Suman [3086],,,,,,36,,,
Santa Clara,Bob Feerick [1023],,,,,,37,,,
Villanova,Alex Severence [2885],,,,,,38,,,
Toledo,Jerry Bush [438],,,,,,39,,,
Fordham,John Bach [110],,,,,,40,,,
Florida,John Mauer [2049],,,,,,41,,,
George Washington,William Reinhart [2669],,,,,,42,,,
Duke,Harold Bradley [315],,,,,,43,,,
DePaul,Ray Meyer [2196],,,,,,44,,,
Texas Christian,Buster Brannon [326],,,,,,45,,,
Murray State-nm,Harlan Hodges [1495],,,,,,46,,,
Wyoming,Everett Shelton [2902],,,,,,47,,,
Tulane,Clifford Wells [3342],,,,,,48,,,
UCLA,John Wooden [3466],,,,,,49,,,
San Jose State,Walter McPherson [2159],,,,,,50,,,
Maryland,Bud Millikan [2224],,,,,,51,,,
Georgetown,Buddy Jeannette [1625],,,,,,52,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,53,,,
Minnesota,Ozzie Cowles [680],,,,,,54,,,
Arizona State,Bill Kajikawa [1699],,,,,,55,,,
North Carolina,Frank McGuire [2128],,,,,,56,,,
Penn State,Elmer Gross [1282],,,,,,57,,,
City College of New York,David Polansky [2550],,,,,,58,,,
Auburn,Joel Eaves [931],,,,,,59,,,
Tennessee,Emmett Lowery [1947],,,,,,60,,,
Temple,Harry Litwack [1919],,,,,,61,,,
Hardin-Simmons,Bill Scott [2867],,,,,,62,,,
Butler,Tony Hinkle [1480],,,,,,63,,,
Tulsa,Clarence Iba [1587],,,,,,64,,,
Lehigh,Anthony Packer [2451],,,,,,65,,,
California,Nibs Price [2588],,,,,,66,,,
Saint Louis,Eddie Hickey [1453],,,,,,67,,,
Wichita State,Ralph Miller [2217],,,,,,68,,,
Wisconsin,Bud Foster [1099],,,,,,69,,,
Michigan State,Pete Newell [2354],,,,,,70,,,
Baldwin-Wallace,Ray Watts [3321],,,,,,71,,,
Army,Elmer Ripley [2707],,,,,,72,,,
Alabama,Johnny Dee [785],,,,,,73,,,
Colgate,Howard Hartman [1383],,,,,,74,,,
Western Michigan,Joseph Hoy [1541],,,,,,75,,,
Texas,Thurman Hull [1559],,,,,,76,,,
Utah State,Cecil Baker [118],,,,,,77,,,
Muhlenburg,Bennie Borgmann [295],,,,,,78,,,
Rhode Island,Jack Guy [1294],,,,,,79,,,
Montana,Jiggs Dahlberg [728],,,,,,80,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,81,,,
Idaho,Charles Finley [1043],,,,,,82,,,
Mississippi,Country Graham [1237],,,,,,83,,,
Bradley,Forddy Anderson [61],,,,,,84,,,
Dayton,Tom Blackburn [256],,,,,,85,,,
Missouri,Sparky Stalcup [3012],,,,,,86,,,
Iowa,Bucky O'Connor [2396],,,,,,87,,,
Texas Tech,Polk Robison [2734],,,,,,88,,,
Arizona,Fred Enke [979],,,,,,89,,,
Marquette,Tex Winter [3445],,,,,,90,,,
Vanderbilt,Robert Polk [2552],,,,,,91,,,
Vermont-nm,Fuzzy Evans [995],,,,,,92,,,
Pittsburgh,Doc Carlson [494],,,,,,93,,,
Morehead State-nm,Ellis Johnson [1644],,,,,,94,,,
Drake,Jack McClelland [2082],,,,,,95,,,
Lafayette,Butch van Breda Kolff [3230],,,,,,96,,,
Loyola (LA),Tom Haggerty [1307],,,,,,97,,,
Gonzaga,Hank Anderson [63],,,,,,98,,,
Oregon,William Borcher [294],,,,,,99,,,
Loyola Marymount,William Donovan [855],,,,,,100,,,
John Carroll,Fred George [1174],,,,,,101,,,
Xavier,Ned Wulk [3482],,,,,,102,,,
Siena,Dan Cunha [716],,,,,,103,,,
Baylor,BIll Henderson [1425],,,,,,104,,,
Colorado,Bebe Lee [1877],,,,,,105,,,
St. Bonaventure,Edward Melvin [2174],,,,,,106,,,
Arkansas,Glen Rose [2764],,,,,,107,,,
Iowa State,Clay Sutherland [3089],,,,,,108,,,
San Francisco,Phil Woolpert [3472],,,,,,109,,,
Mississippi State,Paul Gregory [1271],,,,,,110,,,
Detroit Mercy,Bob Calihan [456],,,,,,111,,,
Dartmouth,Doggie Julian [1695],,,,,,112,,,
Colorado State,Bill Strannigan [3068],,,,,,113,,,
South Carolina,Frank Johnson [1646],,,,,,114,,,
Cincinnati,George Smith [2960],,,,,,115,,,
Ohio State,Floyd Stahl [3011],,,,,,116,,,
New York University,Howard Cann [473],,,,,,117,,,
Saint Mary's (CA),Thomas Foley [1085],,,,,,118,,,
Nebraska,Harry Good [1223],,,,,,119,,,
Bowling Green State,Harold Anderson [64],,,,,,120,,,
Clemson,Banks McFadden [2117],,,,,,121,,,
Creighton,Stubby Salerno [2803],,,,,,122,,,
William & Mary,Boydson Baird [117],,,,,,123,,,
Virginia,Bus Male [2003],,,,,,124,,,
Cornell,Royner Greene [1264],,,,,,125,,,
Miami (FL),Dave Wike [3387],,,,,,126,,,
New Mexico,Woody Clements [584],,,,,,127,,,
Utah,Vadal Peterson [2515],,,,,,128,,,
Houston,Alden Pasche [2474],,,,,,129,,,
Ohio,James Snyder [2982],,,,,,130,,,
Southern Methodist,Doc Hayes [1401],,,,,,131,,,
Yale,Howard Hobson [1490],,,,,,132,,,
Princeton,Cappy Cappon [481],,,,,,133,,,
Canisius,Joseph Niland [2367],,,,,,134,,,
Syracuse,Marcel Guley [1288],,,,,,135,,,
Oklahoma,Bruce Drake [872],,,,,,136,,,
West Texas A&M,Gus Miller [2210],,,,,,137,,,
Rutgers,Donald White [3363],,,,,,138,,,
Oregon State,Slats Gill [1190],,,,,,139,,,
Valparaiso,Kenneth Suesens [3079],,,,,,140,,,
Denver,Hoyt Brawner [329],,,,,,141,,,
Brooklyn-nm,Tubby Raskin [2634],,,,,,142,,,
Loyola (IL),George Ireland [1595],,,,,,143,,,
Kent State,Bud Haerr [1302],,,,,,144,,,
Boston College,Albert McClellan [2081],,,,,,145,,,
Harvard,Bo Shepard [2904],,,,,,146,,,
New Mexico State,George McCarty [2078],,,,,,147,,,
Texas A&M,John Floyd [1074],,,,,,148,,,
Georgia,Red Lawson [1868],,,,,,149,,,
Northwestern,Waldo Fisher [1055],,,,,,150,,,
Michigan,Bill Perigo [2503],,,,,,151,,,
Brown,Robert Morris [2273],,,,,,152,,,
Stanford,Robert Burnett [429],,,,,,153,,,
Case Western Reserve,Bob Dewey [809],,,,,,154,,,
Georgia Tech,Whack Hyder [1585],,,,,,155,,,
Citadel,Leo A. Zack [3502],,,,,,156,,,
Virginia Military Institute,Chuck Noe [2371],,,,,,157,,,
Washington State,Jack Friel [1128],,,,,,158,,,
Davidson,Danny Miller [2206],,,,,,159,,,
Purdue,Ray Eddy [936],,,,,,160,,,
Northern Arizona,Herb Gregg [1268],,,,,,161,,,
Virginia Tech,Red Laird [1829],,,,,,162,,,
Texas-El Paso,Dale Waters [3313],,,,,,163,,,
Bucknell,Ben Kribbs [1807],,,,,,164,,,
Pacific-nm,Van Sweet [3101],,,,,,165,,,
Washington & Lee,Billy McCann [2070],,,,,,166,,,
