Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,John Wooden [3466],,,,,,1,,,
Pennsylvania,Dick Harter [1382],,,,,,2,,,
Marquette,Al McGuire [2127],,,,,,3,,,
Southern California,Bob Boyd [304],,,,,,4,,,
Kansas,Ted Owens [2450],,,,,,5,,,
Fordham,Digger Phelps [2525],,,,,,6,,,
Louisville,John Dromo [887],,,,,,7,,,
Massachusetts,Jack Leaman [1873],,,,,,8,,,
Jacksonville,Tom Wasdin [3309],,,,,,9,,,
Duquesne,Red Manning [2012],,,,,,10,,,
Long Beach State,Jerry Tarkanian [3114],,,,,,11,,,
Hawaii,Red Rocha [2738],,,,,,12,,,
North Carolina,Dean Smith [2954],,,,,,13,,,
Miami (OH),Darrell Hedric [1417],,,,,,14,,,
Western Kentucky,John Oldham [2424],,,,,,15,,,
Villanova,Jack Kraft [1798],,,,,,16,,,
South Carolina,Frank McGuire [2128],,,,,,17,,,
Murray State,Cal Luther [1961],,,,,,18,,,
Pacific,Dick Edwards [944],,,,,,19,,,
Kentucky,Adolph Rupp [2789],,,,,,20,,,
Weber State,Phil Johnson [1650],,,,,,21,,,
St. Bonaventure,Larry Weise [3340],,,,,,22,,,
California-Santa Barbara,Ralph Barkey [142],,,,,,23,,,
Rider,John Carpenter [503],,,,,,24,,,
Ohio State,Fred Taylor [3124],,,,,,25,,,
Houston,Guy Lewis [1902],,,,,,26,,,
Tennessee,Ray Mears [2166],,,,,,27,,,
Utah State,Ladell Andersen [57],,,,,,28,,,
La Salle,Paul Westhead [3354],,,,,,29,,,
Syracuse,Roy Danforth [737],,,,,,30,,,
Michigan,Johnny Orr [2437],,,,,,31,,,
West Texas A&M,Dennis Walling [3290],,,,,,32,,,
Drake,Maury John [1636],,,,,,33,,,
Purdue,George King [1764],,,,,,34,,,
Georgia Tech,Whack Hyder [1585],,,,,,35,,,
Providence,Dave Gavitt [1169],,,,,,36,,,
Ohio,James Snyder [2982],,,,,,37,,,
Indiana,Lou Watson [3318],,,,,,38,,,
New Mexico State,Lou Henson [1437],,,,,,39,,,
Oklahoma,John MacLeod [1980],,,,,,40,,,
Rutgers,Bill E. Foster [1097],,,,,,41,,,
Fairleigh Dickinson,Al Lobalbo [1924],,,,,,42,,,
Memphis,Gene Bartow [163],,,,,,43,,,
Nebraska,Joe Cipriano [569],,,,,,44,,,
Holy Cross,Jack Donohue [852],,,,,,45,,,
Baylor,Bill Menefee [2177],,,,,,46,,,
Notre Dame,Johnny Dee [785],,,,,,47,,,
Saint Joseph's,Jack McKinney [2139],,,,,,48,,,
Dayton,Don Donoher [851],,,,,,49,,,
Hofstra,Paul Lynner [1970],,,,,,50,,,
St. John's (NY),Frank Mulzoff [2306],,,,,,51,,,
Eastern Kentucky,Guy Strong [3074],,,,,,52,,,
Duke,Bucky Waters [3312],,,,,,53,,,
Oregon,Steve Belko [192],,,,,,54,,,
Florida State,Hugh Durham [911],,,,,,55,,,
Tulsa,Ken Hayes [1403],,,,,,56,,,
Denver,Jim Karabetsos [1703],,,,,,57,,,
Missouri,Norm Stewart [3051],,,,,,58,,,
Lafayette,Hal Wissel [3452],,,,,,59,,,
California,Jim Padgett [2452],,,,,,60,,,
Abilene Christian,Carnie Hatch [1392],,,,,,61,,,
Columbia,Jack Rohan [2749],,,,,,62,,,
Arkansas State,John Rose [2766],,,,,,63,,,
Brigham Young,Stan Watts [3322],,,,,,64,,,
Texas Tech,Bob Bass [165],,,,,,65,,,
Nevada-Las Vegas,John Bayer [175],,,,,,66,,,
Harvard,Robert Harrison [1378],,,,,,67,,,
Loyola (LA),Bob Luksta [1955],,,,,,68,,,
Wake Forest,Jack McCloskey [2083],,,,,,69,,,
Texas Tech,Gerald Myers [2329],,,,,,70,,,
Southern Methodist,Bob Prewitt [2583],,,,,,71,,,
Marshall,Stewart Way [3325],,,,,,72,,,
Arizona State,Ned Wulk [3482],,,,,,73,,,
Colgate,Edward Ashnault [100],,,,,,74,,,
Loyola Marymount,Dick Baker [119],,,,,,75,,,
Mississippi State,Kermit Davis [766],,,,,,76,,,
Texas-El Paso,Don Haskins [1390],,,,,,77,,,
Saint Francis (PA),John Hiller [1472],,,,,,78,,,
Louisville,Howard Stacey [3007],,,,,,79,,,
Colorado State,Jim Williams [3405],,,,,,80,,,
Saint Louis,Robert Polk [2552],,,,,,81,,,
Western Michigan,Eldon Miller [2208],,,,,,82,,,
Pittsburgh,Buzz Ridl [2701],,,,,,83,,,
Boston College,Chuck Daly [733],,,,,,84,,,
Utah,Jack Gardner [1154],,,,,,85,,,
Virginia,Bill Gibson [1183],,,,,,86,,,
Fresno State,Ed Gregory [1270],,,,,,87,,,
Davidson,Terry Holland [1508],,,,,,88,,,
Cal State Los Angeles,Bob Miller [2204],,,,,,89,,,
