Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Duke,Eddie Cameron [463],,,,,,1,,,
West Texas A&M,Al Baggett [114],,,,,,2,,,
Long Island University,Clair Bee [185],,,,,,3,,,
St. Francis (NY),Joseph Brennan [337],,,,,,4,,,
Colorado,Frosty Cox [681],,,,,,5,,,
Stanford,Everett Dean [777],,,,,,6,,,
Tennessee,John Mauer [2049],,,,,,7,,,
Penn State,John Lawther [1869],,,,,,8,,,
Western Kentucky,E.A. Diddle [819],,,,,,9,,,
Brigham Young,Floyd Millet [2222],,,,,,10,,,
Dartmouth,Ozzie Cowles [680],,,,,,11,,,
City College of New York,Nat Holman [1513],,,,,,12,,,
Seton Hall,Honey Russell [2792],,,,,,13,,,
West Virginia,Dyke Raese [2620],,,,,,14,,,
Arkansas,Glen Rose [2764],,,,,,15,,,
Toledo,Harold Anderson [64],,,,,,16,,,
Rhode Island,Frank Keaney [1712],,,,,,17,,,
Loyola (MD),Lefty Reitz [2671],,,,,,18,,,
Rice,Buster Brannon [326],,,,,,19,,,
Indiana State,Glenn Curtis [722],,,,,,20,,,
Saint Mary's (CA),Louis Conlan [626],,,,,,21,,,
Creighton,Eddie Hickey [1453],,,,,,22,,,
Illinois,Douglas Mills [2225],,,,,,23,,,
Kansas,Phog Allen [42],,,,,,24,,,
Oklahoma State,Hank Iba [1589],,,,,,25,,,
Princeton,Cappy Cappon [481],,,,,,26,,,
St. John's (NY),Joe Lapchick [1851],,,,,,27,,,
Kentucky,Adolph Rupp [2789],,,,,,28,,,
Alabama,Hank Crisp [700],,,,,,29,,,
Bradley,Alfred Robertson [2725],,,,,,30,,,
Wyoming,Everett Shelton [2902],,,,,,31,,,
Loyola (IL),Leonard Sachs [2799],,,,,,32,,,
Niagara,Taps Gallagher [1144],,,,,,33,,,
Notre Dame,George Keogan [1748],,,,,,34,,,
Washington State,Jack Friel [1128],,,,,,35,,,
Washington,Hec Edmundson [940],,,,,,36,,,
Syracuse,Lew Andreas [74],,,,,,37,,,
Duquesne,Chick Davies [753],,,,,,38,,,
Indiana,Branch McCracken [2093],,,,,,39,,,
Minnesota,Dave McMillan [2152],,,,,,40,,,
Michigan State,Benjamin VanAlstyne [3237],,,,,,41,,,
Muhlenburg,Doggie Julian [1695],,,,,,42,,,
Connecticut,Donald White [3363],,,,,,43,,,
North Carolina State,Robert Warren [3308],,,,,,44,,,
Dayton,James Carter [512],,,,,,45,,,
Saint Joseph's,Bill Ferguson [1028],,,,,,46,,,
Wisconsin,Bud Foster [1099],,,,,,47,,,
Oregon State,Slats Gill [1190],,,,,,48,,,
Wake Forest,Murray Greason [1253],,,,,,49,,,
Purdue,Piggy Lambert [1833],,,,,,50,,,
Canisius,Allie Seelbach [2875],,,,,,51,,,
Mississippi State,Dick Hitt [1484],,,,,,52,,,
Utah,Vadal Peterson [2515],,,,,,53,,,
Auburn,Ralph Jordan [1687],,,,,,54,,,
Iowa State,Louis Menze [2180],,,,,,55,,,
Boston University,Mel Collard [610],,,,,,56,,,
Montana State,Brick Breeden [333],,,,,,57,,,
New York University,Howard Cann [473],,,,,,58,,,
Fordham,Edward Kelleher [1725],,,,,,59,,,
Marshall,Cam Henderson [1426],,,,,,60,,,
Army,Valentine Lentz [1892],,,,,,61,,,
William & Mary,Dwight Steussey [3035],,,,,,62,,,
Detroit Mercy,Lloyd Brazil [331],,,,,,63,,,
Oklahoma,Bruce Drake [872],,,,,,64,,,
Brown,Tippy Dye [919],,,,,,65,,,
Texas,Jack Gray [1250],,,,,,66,,,
North Carolina,Bill Lange [1843],,,,,,67,,,
Southern California,Julie Bescos [232],,,,,,68,,,
Western Michigan,Herbert W. Buck Read [2643],,,,,,69,,,
St. Bonaventure,Carroll Reilly [2666],,,,,,70,,,
Iowa,Rollie Williams [3413],,,,,,71,,,
Texas Tech,Berl Huffman [1551],,,,,,72,,,
Butler,Tony Hinkle [1480],,,,,,73,,,
Villanova,Alex Severence [2885],,,,,,74,,,
San Francisco,Wally Cameron [464],,,,,,75,,,
Montana,Jiggs Dahlberg [728],,,,,,76,,,
South Carolina,Frank Johnson [1646],,,,,,77,,,
Ohio,William Trautwein [3189],,,,,,78,,,
Navy,John Wilson [3433],,,,,,79,,,
Texas Christian,Hub McQuillan [2161],,,,,,80,,,
Siena,Dan Cunha [716],,,,,,81,,,
Kent State,Donald Starn [3020],,,,,,82,,,
Xavier,Clem Crowe [705],,,,,,83,,,
Holy Cross,Moose Krause [1802],,,,,,84,,,
Temple,Ernest Messikomer [2188],,,,,,85,,,
Brooklyn,Arthur Musicat [2322],,,,,,86,,,
Baylor,BIll Henderson [1425],,,,,,87,,,
George Washington,William Reinhart [2669],,,,,,88,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,89,,,
Washington & Jefferson,Adam Sanders [2811],,,,,,90,,,
Santa Clara,George Barsi [159],,,,,,91,,,
Furman,Robert Smith [2970],,,,,,92,,,
Northern Arizona,Frank Brickey [346],,,,,,93,,,
La Salle,Obie O'Brien [2393],,,,,,94,,,
Cincinnati,Clark Ballard [127],,,,,,95,,,
Manhattan,Neil Cohalan [601],,,,,,96,,,
Pennsylvania,Lon Jourdet [1689],,,,,,97,,,
Maine,William Kenyon [1747],,,,,,98,,,
Arizona State,Rudy Lavik [1863],,,,,,99,,,
Virginia Tech,Mac McEver [2116],,,,,,100,,,
Georgia Tech,Roy Mundorff [2307],,,,,,101,,,
Bucknell,Malcolm Musser [2324],,,,,,102,,,
Texas-El Paso,Marshall Pennington [2502],,,,,,103,,,
Richmond,Malcolm Pitt [2543],,,,,,104,,,
Davidson,Bo Shepard [2904],,,,,,105,,,
Florida,Sam McAllister [2053],,,,,,106,,,
Lehigh,Marty Westerman [3353],,,,,,107,,,
DePaul,Bill Wendt [3346],,,,,,108,,,
Georgetown,Elmer Ripley [2707],,,,,,109,,,
Kansas State,Jack Gardner [1154],,,,,,110,,,
Rutgers,Frank Hill [1466],,,,,,111,,,
Oregon,Howard Hobson [1490],,,,,,112,,,
Vanderbilt,Norm Cooper [655],,,,,,113,,,
Washington (MO),Bob Kinnan [1767],,,,,,114,,,
Cornell,Blair Gullion [1289],,,,,,115,,,
Idaho,Guy Wicks [3381],,,,,,116,,,
Louisville,John Heldman [1423],,,,,,117,,,
Georgia,Elmer Lampe [1834],,,,,,118,,,
Virginia,Gus Tebell [3129],,,,,,119,,,
New Mexico,Willis Barnes [149],,,,,,120,,,
Arizona,Fred Enke [979],,,,,,121,,,
Washington & Lee,Harold Cunningham [718],,,,,,122,,,
