Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
George Washington,Joe Mitchell [2236],,,,,,96,,,
DePauw,Donovan Moffett [2240],,,,,,97,,,
North Carolina,Jimmy Ashmore [99],,,,,,98,,,
Utah,Vadal Peterson [2515],,,,,,99,,,
Dartmouth,Dolly Stark [3019],,,,,,100,,,
Washington State,Jack Friel [1128],,,,,,101,,,
Oregon,William Reinhart [2669],,,,,,102,,,
Connecticut,Louis Alexander [31],,,,,,103,,,
Muhlenburg,George Holstrom [1519],,,,,,104,,,
Northern Arizona,Rudy Lavik [1863],,,,,,105,,,
Iowa State,Louis Menze [2180],,,,,,106,,,
California,Nibs Price [2588],,,,,,107,,,
Drake,Bill Boelter [280],,,,,,108,,,
Detroit Mercy,Louis Conroy [643],,,,,,109,,,
Stanford,E.P. Husky Hunt [1564],,,,,,110,,,
West Virginia,Francis Stadsvold [3008],,,,,,111,,,
Georgetown,Bill Dudak [893],,,,,,112,,,
Princeton,Albert Wittmer [3457],,,,,,113,,,
Oregon State,Slats Gill [1190],,,,,,114,,,
Nebraska,Charlie Black [252],,,,,,115,,,
Northern Colorado,George Cooper [653],,,,,,116,,,
Northwestern,Dutch Lonborg [1930],,,,,,117,,,
Xavier,Joe Meyer [2194],,,,,,118,,,
Illinois,Craig Ruby [2783],,,,,,119,,,
Washington (MO),Donald White [3363],,,,,,120,,,
Marquette,Cord Lipe [1912],,,,,,121,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,122,,,
Indiana,Everett Dean [777],,,,,,123,,,
Minnesota,Dave McMillan [2152],,,,,,124,,,
Richmond,Frank Dobson [834],,,,,,125,,,
Mississippi,Homer Hazel [1410],,,,,,126,,,
New Mexico State,Jerry Hines [1478],,,,,,127,,,
Georgia Tech,Roy Mundorff [2307],,,,,,128,,,
Citadel,Benny Blatt [268],,,,,,129,,,
Sewanee,Lucien Emerson [969],,,,,,130,,,
Lafayette,H.A. Lorenz [1941],,,,,,131,,,
Niagara,William McCarthy [2077],,,,,,132,,,
Texas A&M,John Reid [2660],,,,,,133,,,
Southern Methodist,James St. Clair [3004],,,,,,134,,,
Rice,Russell Daugherty [743],,,,,,135,,,
Texas Christian,Francis Schmidt [2844],,,,,,136,,,
Mississippi State,Ray Dauber [742],,,,,,137,,,
Washburn,Roy Wynne [3484],,,,,,138,,,
South Carolina,Rock Norman [2379],,,,,,139,,,
Brown,Rufus Bond [288],,,,,,140,,,
Toledo,David Connelly [630],,,,,,141,,,
Penn State,Dutch Hermann [1441],,,,,,142,,,
Arizona State,Aaron McCreary [2097],,,,,,143,,,
Boston University,Win Carlson [495],,,,,,144,,,
St. Francis (NY),Edward Keating [1715],,,,,,145,,,
Oklahoma,Hugh McDermott [2102],,,,,,146,,,
Cornell,Howard Ortner [2441],,,,,,147,,,
Bucknell,John Plant [2547],,,,,,148,,,
Miami (OH),Roy Tillotson [3175],,,,,,149,,,
Bowling Green State,Paul Landis [1837],,,,,,150,,,
Kent State,Merle Wagoner [3272],,,,,,151,,,
Chicago,Nelson Norgren [2378],,,,,,152,,,
Canisius,Luke Urban [3221],,,,,,153,,,
Virginia Military Institute,William Raftery [2623],,,,,,154,,,
Colorado State,Joe Ryan [2797],,,,,,155,,,
Idaho,Richard Fox [1106],,,,,,156,,,
Vanderbilt,Gus Morrow [2283],,,,,,157,,,
Valparaiso,Jake Christiansen [562],,,,,,158,,,
Ohio State,Harold Olsen [2432],,,,,,159,,,
Virginia Tech,Robert Warren [3308],,,,,,160,,,
Western Kentucky,E.A. Diddle [819],,,,,,161,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,162,,,
Tulsa,J.B. Miller [2212],,,,,,163,,,
Iowa,Rollie Williams [3413],,,,,,164,,,
Dayton,Bill Belanich [190],,,,,,165,,,
Virginia,Red Randall [2631],,,,,,166,,,
Wake Forest,Patrick Miller [2216],,,,,,167,,,
Auburn,Hal Lee [1880],,,,,,168,,,
Colorado School of Mines,Ervin Hinds [1477],,,,,,169,,,
Oklahoma State,George Rody [2744],,,,,,170,,,
