Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Fordham,John Bach [110],,,,,,49,,,
Stanford,Howard Dallmar [732],,,,,,50,,,
Wichita State,Ralph Miller [2217],,,,,,51,,,
Seton Hall,Honey Russell [2792],,,,,,52,,,
Wyoming,Everett Shelton [2902],,,,,,53,,,
Eastern Kentucky,Paul McBrayer [2059],,,,,,54,,,
Western Kentucky,E.A. Diddle [819],,,,,,55,,,
Penn State,John Egli [952],,,,,,56,,,
Villanova,Alex Severence [2885],,,,,,57,,,
Loyola Marymount,William Donovan [855],,,,,,58,,,
San Jose State,Walter McPherson [2159],,,,,,59,,,
West Virginia,Fred Schaus [2835],,,,,,60,,,
Furman,Lyles Alley [46],,,,,,61,,,
Wake Forest,Murray Greason [1253],,,,,,62,,,
Rhode Island,Jack Guy [1294],,,,,,63,,,
Texas-El Paso,George McCarty [2078],,,,,,64,,,
John Carroll,Sil Cornachione [661],,,,,,65,,,
Loyola (LA),Jim McCafferty [2064],,,,,,66,,,
Miami (OH),Bill Rohr [2750],,,,,,67,,,
Arkansas,Glen Rose [2764],,,,,,68,,,
Southern Methodist,Doc Hayes [1401],,,,,,69,,,
Houston,Alden Pasche [2474],,,,,,70,,,
Michigan State,Forddy Anderson [61],,,,,,71,,,
Notre Dame,John Jordan [1685],,,,,,72,,,
Morehead State-nm,Bobby Laughlin [1860],,,,,,73,,,
Gonzaga,Hank Anderson [63],,,,,,74,,,
Detroit Mercy,Bob Calihan [456],,,,,,75,,,
St. Bonaventure,Edward Donovan [854],,,,,,76,,,
Muhlenburg,Birney Crum [710],,,,,,77,,,
Southern California,Forrest Twogood [3213],,,,,,78,,,
Washington & Lee,Billy McCann [2070],,,,,,79,,,
Navy,Ben Carnevale [501],,,,,,80,,,
St. John's (NY),Dusty DeStefano [800],,,,,,81,,,
Auburn,Joel Eaves [931],,,,,,82,,,
Colgate,Howard Hartman [1383],,,,,,83,,,
Purdue,Ray Eddy [936],,,,,,84,,,
Northwestern,Waldo Fisher [1055],,,,,,85,,,
Western Michigan,Joseph Hoy [1541],,,,,,86,,,
Florida,John Mauer [2049],,,,,,87,,,
Santa Clara,Bob Feerick [1023],,,,,,88,,,
Baylor,BIll Henderson [1425],,,,,,89,,,
Loyola (IL),George Ireland [1595],,,,,,90,,,
Valparaiso,Kenneth Suesens [3079],,,,,,91,,,
Kansas,Phog Allen [42],,,,,,92,,,
Temple,Harry Litwack [1919],,,,,,93,,,
Iowa State,Bill Strannigan [3068],,,,,,94,,,
Kansas State,Tex Winter [3445],,,,,,95,,,
Princeton,Cappy Cappon [481],,,,,,96,,,
Washington,Tippy Dye [919],,,,,,97,,,
Oregon,William Borcher [294],,,,,,98,,,
Michigan,Bill Perigo [2503],,,,,,99,,,
Army,Orvis Sigler [2925],,,,,,100,,,
Brigham Young,Stan Watts [3322],,,,,,101,,,
Xavier,Ned Wulk [3482],,,,,,102,,,
Virginia,Bus Male [2003],,,,,,103,,,
Georgia Tech,Whack Hyder [1585],,,,,,104,,,
Oklahoma State,Hank Iba [1589],,,,,,105,,,
Georgetown,Buddy Jeannette [1625],,,,,,106,,,
Colorado State,Jim Williams [3405],,,,,,107,,,
Syracuse,Marcel Guley [1288],,,,,,108,,,
Iona,James McDermott [2103],,,,,,109,,,
North Carolina,Frank McGuire [2128],,,,,,110,,,
Lehigh,Anthony Packer [2451],,,,,,111,,,
Montana,Jiggs Dahlberg [728],,,,,,112,,,
Saint Joseph's,John McMenamin [2151],,,,,,113,,,
Wisconsin,Bud Foster [1099],,,,,,114,,,
Ohio State,Floyd Stahl [3011],,,,,,115,,,
Rice,Don Suman [3086],,,,,,116,,,
Miami (FL),Bruce Hale [1315],,,,,,117,,,
City College of New York-nm,Nat Holman [1513],,,,,,118,,,
Portland,Mike Tichy [3169],,,,,,119,,,
William & Mary,Boydson Baird [117],,,,,,120,,,
Cornell,Royner Greene [1264],,,,,,121,,,
Nebraska,Jerry Bush [438],,,,,,122,,,
Drake,Jack McClelland [2082],,,,,,123,,,
Murray State,Rex Alexander [32],,,,,,124,,,
Washington State,Jack Friel [1128],,,,,,125,,,
Pacific,Van Sweet [3101],,,,,,126,,,
Butler,Tony Hinkle [1480],,,,,,127,,,
Arizona State,Bill Kajikawa [1699],,,,,,128,,,
Denver,Hoyt Brawner [329],,,,,,129,,,
Portland,Arthur McLarney [2142],,,,,,130,,,
Pittsburgh,Robert Timmons [3176],,,,,,131,,,
Davidson,Danny Miller [2206],,,,,,132,,,
Hardin-Simmons,Bill Scott [2867],,,,,,133,,,
South Carolina,Frank Johnson [1646],,,,,,134,,,
Case Western Reserve,Bob Dewey [809],,,,,,135,,,
Washington (MO),Blair Gullion [1289],,,,,,136,,,
Kent State,Bud Haerr [1302],,,,,,137,,,
Indiana,Branch McCracken [2093],,,,,,138,,,
Georgia,Red Lawson [1868],,,,,,139,,,
California,Pete Newell [2354],,,,,,140,,,
New York University,Howard Cann [473],,,,,,141,,,
Mississippi,Country Graham [1237],,,,,,142,,,
Virginia Military Institute,Chuck Noe [2371],,,,,,143,,,
Oklahoma City,Doyle Parrack [2469],,,,,,144,,,
Arizona,Fred Enke [979],,,,,,145,,,
New Mexico State,Presley Askew [101],,,,,,146,,,
Bradley,Bob Vanatta [3238],,,,,,147,,,
Idaho,Harlan Hodges [1495],,,,,,148,,,
Boston College,Don Martin [2029],,,,,,149,,,
New Mexico,Woody Clements [584],,,,,,150,,,
Vermont-nm,Fuzzy Evans [995],,,,,,151,,,
Brown,Stanley Ward [3302],,,,,,152,,,
Bowling Green State,Harold Anderson [64],,,,,,153,,,
Creighton,Stubby Salerno [2803],,,,,,154,,,
Mississippi State,Paul Gregory [1271],,,,,,155,,,
Harvard,Floyd S. Wilson [3430],,,,,,156,,,
Virginia Tech,Red Laird [1829],,,,,,157,,,
Louisiana State,Harry Rabenhorst [2614],,,,,,158,,,
Saint Mary's (CA),Thomas Foley [1085],,,,,,159,,,
Toledo,Edward Melvin [2174],,,,,,160,,,
Siena,Dan Cunha [716],,,,,,161,,,
Texas A&M,John Floyd [1074],,,,,,162,,,
Texas,Thurman Hull [1559],,,,,,163,,,
Oklahoma,Bruce Drake [872],,,,,,164,,,
Bucknell,Ben Kribbs [1807],,,,,,165,,,
Yale,Howard Hobson [1490],,,,,,166,,,
Clemson,Banks McFadden [2117],,,,,,167,,,
Rutgers,Donald White [3363],,,,,,168,,,
Citadel,Jim Browning [396],,,,,,169,,,
