Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Kansas,Phog Allen [42],,,,,,104,,,
Drake,Mark Banks [132],,,,,,105,,,
Detroit Mercy,James Brown [375],,,,,,106,,,
Springfield,Austin Johnson [1640],,,,,,107,,,
Iowa State,Maurice Kent [1746],,,,,,108,,,
Canisius,George Sweeney [3100],,,,,,109,,,
West Virginia,Francis Stadsvold [3008],,,,,,110,,,
Alabama,Charles Bernier [224],,,,,,111,,,
Cornell,Howard Ortner [2441],,,,,,112,,,
Baylor,Frank Bridges [348],,,,,,113,,,
Tennessee,John Bender [203],,,,,,114,,,
Bowling Green State,F.G. Beyerman [236],,,,,,115,,,
Villanova,Michael Saxe [2826],,,,,,116,,,
Rhode Island,Frank Keaney [1712],,,,,,117,,,
St. John's (NY),John Crenny [696],,,,,,118,,,
Union (NY),Russell Murphy [2316],,,,,,119,,,
Iowa,Jimmy Ashmore [99],,,,,,120,,,
Davidson,Fred Hengeveld [1432],,,,,,121,,,
Washington College,Thomas Kibler [1756],,,,,,122,,,
Cincinnati,Boyd Chambers [536],,,,,,123,,,
Harvard,Edward Wachter [3264],,,,,,124,,,
Florida,W.G. Klein [1778],,,,,,125,,,
Oklahoma,Bennie Owen [2448],,,,,,126,,,
Columbia,Joseph Deering [786],,,,,,127,,,
Bradley,Alfred Robertson [2725],,,,,,128,,,
Connecticut,M.R. Schwartz [2863],,,,,,129,,,
Washington State,J. Fred Bohler [282],,,,,,130,,,
Wyoming,John Corbett [659],,,,,,131,,,
Lehigh,J. Murphy [2312],,,,,,132,,,
Franklin,John Thurber [3167],,,,,,133,,,
Tulane,Claude Simons [2930],,,,,,134,,,
Wake Forest,J.L. White [3367],,,,,,135,,,
Marshall,Kemper Shelton [2903],,,,,,136,,,
Notre Dame,Walter Halas [1314],,,,,,137,,,
South Carolina,Sol Metzger [2191],,,,,,138,,,
Birmingham-Southern,Charlie Brown [367],,,,,,139,,,
Auburn,Mike Donahue [844],,,,,,140,,,
Vanderbilt,Guy Denton [797],,,,,,141,,,
Princeton,James Hynson [1586],,,,,,142,,,
Kent State,Paul Chandler [541],,,,,,143,,,
Colorado State,Harry Hughes [1553],,,,,,144,,,
Brown,Florence Harvey [1387],,,,,,145,,,
Yale,Albert Sharpe [2894],,,,,,146,,,
Rice,Pete Cawthon [531],,,,,,147,,,
Xavier,Joe Meyer [2194],,,,,,148,,,
Southern Methodist,Burton Rix [2714],,,,,,149,,,
North Carolina State,Richard Crozier [709],,,,,,150,,,
Georgia Tech,Joseph Bean [179],,,,,,151,,,
Santa Clara,Robert Harmon [1357],,,,,,152,,,
Saint Joseph's,John Lavin [1864],,,,,,153,,,
George Washington,Bryan Morse [2284],,,,,,154,,,
Louisville,Jimmie Powers [2573],,,,,,155,,,
Dayton,Dutch Thiele [3139],,,,,,156,,,
Oregon State,R.B. Rutherford [2794],,,,,,157,,,
Richmond,Frank Dobson [834],,,,,,158,,,
Ohio State,George Trautman [3188],,,,,,159,,,
Denver,Thomas Thompson [3159],,,,,,160,,,
Oklahoma State,James Pixlee [2545],,,,,,161,,,
Washington (MO),Mathew Brown [381],,,,,,162,,,
Northwestern,Ray Elder [956],,,,,,163,,,
St. Bonaventure,Al Carmount [499],,,,,,164,,,
Toledo,Darrell Fox [1104],,,,,,165,,,
Furman,Billy Laval [1861],,,,,,166,,,
Texas Christian,Bill Driver [885],,,,,,167,,,
Saint Mary's (CA),Slip Madigan [1985],,,,,,168,,,
Manhattan,Paddy Winters [3448],,,,,,169,,,
