Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Hank Egan [951],,48,500,9,335,65,500,45,710
Rhode Island,Thomas Penders [2500],,88,500,165,335,219,500,238,710
Saint Francis (PA),Kevin Porter [2561],,197,500,0,335,129,500,168,710
Hofstra,Dick Berg [219],,109,500,50,335,65,500,31,710
Old Dominion,Tom Young [3499],,101,500,0,335,65,500,88,710
Southern Mississippi,M.K. Turk [3207],,58,500,150,335,129,500,174,710
Indiana State,Ronald Greene [1263],,149,500,0,335,246,500,211,710
New Hampshire,Gerry Friel [1127],,76,500,0,335,246,500,262,710
Cincinnati,Tony Yates [3488],,62,500,0,335,97,500,201,710
Morehead State,Wayne Martin [2036],,164,500,0,335,219,500,250,710
Tennessee,Don DeVoe [808],,157,500,153,335,259,500,180,710
Chattanooga,Mack McCarthy [2075],,225,500,0,335,33,500,123,710
Memphis,Larry Finch [1041],,47,500,30,335,33,500,112,710
Providence,Rick Pitino [2542],,33,500,174,335,129,500,160,710
Missouri State,Charles Spoonhour [3001],,134,500,0,335,97,500,73,710
American,Ed Tapscott [3113],,42,500,0,335,159,500,146,710
La Salle,Speedy Morris [2274],,202,500,0,335,97,500,50,710
Mississippi,Ed Murphy [2310],,156,500,172,335,246,500,147,710
Green Bay,Dick Bennett [211],,139,500,0,335,129,500,213,710
Purdue,Gene Keady [1710],,165,500,0,335,189,500,24,710
Weber State,Larry Farmer [1014],,261,500,0,335,129,500,52,710
Portland,Jack Avina [106],,51,500,0,335,189,500,228,710
Alabama-Birmingham,Gene Bartow [163],,104,500,19,335,33,500,72,710
Kansas State,Lon Kruger [1811],,130,500,0,335,189,500,177,710
Saint Peter's,Ted Fiore [1048],,203,500,94,335,65,500,60,710
Maryland-Eastern Shore,Howie Evans [998],,100,500,171,335,189,500,245,710
Penn State,Bruce Parkhill [2467],,85,500,0,335,246,500,163,710
Fordham,Bob Quinn [2611],,206,500,133,335,159,500,161,710
Maine,Skip Chappelle [546],,78,500,161,335,219,500,156,710
Northern Illinois,Jim Rosborough [2762],,218,500,59,335,129,500,10,710
Cal State Fullerton,George McQuarn [2160],,254,500,139,335,159,500,149,710
East Carolina,Charlie Harrison [1375],,40,500,142,335,129,500,209,710
Eastern Kentucky,Max Good [1224],,163,500,0,335,189,500,142,710
Illinois-Chicago,Willie Little [1915],,135,500,0,335,33,500,199,710
Houston Baptist,Tommy Jones [1680],,231,500,0,335,129,500,132,710
Bradley,Stan Albeck [26],,3,500,53,335,1,500,49,710
St. Francis (NY),Bob Valvano [3228],,200,500,151,335,246,500,198,710
Creighton,Tony Barone [152],,146,500,136,335,159,500,212,710
Mississippi Valley State,Lafayette Stribling [3069],,112,500,0,335,1,500,69,710
Bowling Green State,Jim Larranaga [1856],,224,500,0,335,259,500,192,710
Georgetown,John Thompson [3154],,32,500,29,335,65,500,63,710
Marshall,Rick Huckabay [1549],,234,500,0,335,97,500,44,710
Wisconsin,Steve Yoder [3493],,169,500,182,335,246,500,186,710
Colorado State,Tony McAndrews [2055],,191,500,167,335,189,500,184,710
Colgate,Joe Baker [120],,79,500,0,335,259,500,182,710
Duke,Mike Krzyzewski [1814],,28,500,17,335,1,500,39,710
Brigham Young,Ladell Andersen [57],,189,500,70,335,129,500,54,710
Western Carolina,Steve Cottrell [668],,236,500,0,335,159,500,176,710
Washington,Andy Russo [2793],,176,500,127,335,65,500,81,710
Arizona State,Steve Patterson [2479],,247,500,74,335,159,500,172,710
Austin Peay,Lake Kelly [1732],,160,500,93,335,33,500,110,710
Fairleigh Dickinson,Tom Green [1258],,158,500,0,335,1,500,79,710
Kent State,Jim McDonald [2108],,221,500,0,335,219,500,229,710
Robert Morris,Jarrett Durham [912],,199,500,124,335,189,500,259,710
Seton Hall,P.J. Carlesimo [490],,54,500,0,335,219,500,230,710
Murray State,Steve Newton [2359],,159,500,0,335,129,500,36,710
Princeton,Pete Carril [504],,183,500,0,335,97,500,38,710
Saint Mary's (CA),Lynn Nance [2333],,52,500,176,335,159,500,214,710
Virginia Commonwealth,Mike Pollio [2556],,106,500,103,335,159,500,154,710
Tennessee Tech,Tom Deaton [782],,161,500,0,335,159,500,152,710
Butler,Joe Sexson [2886],,38,500,168,335,189,500,197,710
Fresno State,Ron Adams [16],,256,500,77,335,219,500,208,710
North Carolina-Wilmington,Robert McPherson [2158],,39,500,159,335,97,500,237,710
Hardin-Simmons,Dick Danford [736],,232,500,22,335,159,500,141,710
Army,Les Wothke [3475],,207,500,0,335,189,500,143,710
