Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Brad Holland [1507],,86,593,216,685,133,596,253,864
Rhode Island,Al Skinner [2941],,272,593,262,685,259,596,268,864
Southern Utah,Bill Evans [991],,2,593,247,685,1,596,1,864
Saint Francis (PA),Tom McConnell [2087],,296,593,154,685,197,596,299,864
Hofstra,Jay Wright [3478],,216,593,206,685,197,596,227,864
Old Dominion,Jeff Capel [480],,13,593,39,685,1,596,77,864
Southern Mississippi,M.K. Turk [3207],,263,593,0,685,1,596,97,864
Indiana State,Sherman Dillard [825],,195,593,274,685,295,596,169,864
New Hampshire,Gib Chapman [543],,154,593,134,685,34,596,73,864
Cincinnati,Bob Huggins [1552],,182,593,0,685,34,596,50,864
Troy,Don Maestri [1987],,204,593,108,685,67,596,81,864
Morehead State,Dick Fick [1035],,285,593,104,685,34,596,139,864
Tennessee,Kevin O'Neill [2409],,123,593,272,685,259,596,211,864
Chattanooga,Mack McCarthy [2075],,47,593,67,685,1,596,124,864
Memphis,Larry Finch [1041],,181,593,58,685,1,596,91,864
Providence,Pete Gillen [1192],,159,593,27,685,229,596,243,864
Missouri State,Steve Alford [34],,193,593,162,685,197,596,171,864
American,Chris Knoche [1785],,167,593,189,685,67,596,31,864
Mississippi,Rob Evans [1004],,128,593,214,685,299,596,267,864
Green Bay,Mike Heideman [1420],,25,593,79,685,34,596,75,864
La Salle,Speedy Morris [2274],,38,593,169,685,133,596,293,864
Purdue,Gene Keady [1710],,23,593,15,685,1,596,57,864
Weber State,Ron Abegglen [3],,58,593,30,685,34,596,41,864
Portland,Rob Chavez [547],,84,593,49,685,67,596,102,864
Alabama-Birmingham,Gene Bartow [163],,186,593,136,685,165,596,207,864
Kansas State,Tom Asbury [97],,152,593,201,685,229,596,280,864
Saint Peter's,Rodger Blind [273],,51,593,0,685,67,596,64,864
Maryland-Eastern Shore,Jeffrey Menday [2175],,223,593,96,685,133,596,95,864
Stephen F. Austin,Ned Fowler [1103],,275,593,179,685,100,596,69,864
Penn State,Jerry Dunn [902],,106,593,198,685,197,596,55,864
Fordham,Nick Macarchuk [1971],,69,593,225,685,165,596,182,864
Maine,Rudy Keeling [1718],,217,593,186,685,259,596,274,864
Northern Illinois,Brian Hammel [1333],,42,593,144,685,100,596,11,864
Buffalo,Tim Cohane [603],,198,593,23,685,100,596,34,864
Cal State Fullerton,Bob Hawking [1395],,239,593,229,685,229,596,237,864
East Carolina,Joe Dooley [857],,168,593,163,685,165,596,158,864
Eastern Kentucky,Mike Calhoun [455],,289,593,110,685,197,596,232,864
Illinois-Chicago,Bob Hallberg [1324],,39,593,89,685,165,596,12,864
North Carolina-Greensboro,Randy Peele [2494],,75,593,0,685,1,596,49,864
Bradley,Jim Molinari [2243],,188,593,73,685,100,596,70,864
St. Francis (NY),Ron Ganulin [1148],,298,593,261,685,259,596,225,864
Creighton,Dana Altman [51],,194,593,264,685,280,596,222,864
Mississippi Valley State,Lafayette Stribling [3069],,24,593,13,685,34,596,80,864
Bowling Green State,Jim Larranaga [1856],,176,593,71,685,100,596,72,864
Georgetown,John Thompson [3154],,157,593,0,685,67,596,48,864
Marshall,Billy Donovan [853],,101,593,119,685,34,596,8,864
Wisconsin,Dick Bennett [211],,108,593,208,685,259,596,196,864
Colorado State,Stew Morrill [2270],,254,593,165,685,197,596,210,864
Colgate,Jack Bruen [399],,66,593,44,685,1,596,109,864
Duke,Mike Krzyzewski [1814],,137,593,257,685,229,596,279,864
Brigham Young,Roger Reid [2663],,250,593,48,685,67,596,92,864
Western Carolina,Phil Hopkins [1530],,113,593,68,685,133,596,131,864
Washington,Bob Bender [202],,142,593,244,685,197,596,278,864
Tennessee-Martin,Cal Luther [1961],,287,593,211,685,229,596,209,864
Louisiana-Lafayette,Marty Fletcher [1070],,248,593,212,685,229,596,197,864
Arizona State,Bill Frieder [1126],,141,593,64,685,34,596,71,864
Florida International,Shakey Rodriguez [2743],,213,593,142,685,259,596,215,864
Austin Peay,Dave Loos [1939],,282,593,88,685,100,596,54,864
College of Charleston,John Kresse [1806],,9,593,42,685,1,596,127,864
Southeast Missouri State,Ron Shumate [2919],,286,593,138,685,165,596,248,864
Fairleigh Dickinson,Tom Green [1258],,293,593,0,685,67,596,101,864
Kent State,Dave Grube [1284],,177,593,239,685,229,596,242,864
Robert Morris,Jarrett Durham [912],,299,593,265,685,280,596,179,864
Seton Hall,George Blaney [266],,160,593,228,685,165,596,180,864
Murray State,Mark Gottfried [1234],,230,593,120,685,67,596,24,864
Princeton,Pete Carril [504],,15,593,0,685,34,596,18,864
Saint Mary's (CA),Ernie Kent [1745],,77,593,128,685,34,596,14,864
Marquette,Mike Deane [781],,185,593,115,685,100,596,40,864
Virginia Commonwealth,Sonny Smith [2972],,264,593,221,685,197,596,163,864
Tennessee Tech,Frank Harrell [1366],,283,593,130,685,133,596,32,864
Butler,Barry Collier [611],,41,593,152,685,229,596,26,864
Fresno State,Jerry Tarkanian [3114],,256,593,187,685,280,596,234,864
North Carolina-Wilmington,Jerry Wainwright [3273],,165,593,47,685,34,596,10,864
Army,Dino Gaudio [1167],,72,593,185,685,197,596,285,864
Wichita State,Scott Thompson [3157],,196,593,174,685,229,596,157,864
Baylor,Harry Miller [2211],,31,593,250,685,229,596,155,864
Eastern Michigan,Ben Braun [328],,172,593,86,685,67,596,60,864
Florida State,Pat Kennedy [1742],,134,593,222,685,165,596,229,864
South Alabama,Bill Musselman [2323],,247,593,164,685,165,596,150,864
Florida,Lon Kruger [1811],,121,593,178,685,165,596,56,864
Alabama,David Hobbs [1486],,119,593,35,685,100,596,52,864
Georgia Southern,Gregg Polinsky [2551],,114,593,248,685,165,596,273,864
Oregon State,Eddie Payne [2484],,143,593,215,685,229,596,245,864
Rider,Kevin Bannon [135],,291,593,52,685,34,596,83,864
Nevada-Las Vegas,Bill Bayno [177],,238,593,121,685,197,596,263,864
Miami (FL),Leonard Hamilton [1330],,158,593,199,685,133,596,220,864
Navy,Don DeVoe [808],,68,593,25,685,34,596,79,864
San Jose State,Stan Morrison [2281],,240,593,251,685,280,596,191,864
Montana State,Mick Durham [913],,60,593,184,685,67,596,68,864
Cal Poly,Jeff Schneider [2849],,5,593,0,685,100,596,193,864
Boston College,Jim O'Brien [2391],,163,593,255,685,259,596,282,864
Idaho,Joe Cravens [688],,63,593,166,685,165,596,214,864
Monmouth,Wayne Szoke [3107],,294,593,69,685,100,596,51,864
Virginia,Jeff Jones [1672],,130,593,81,685,100,596,6,864
Delaware State,Fred Goodman [1227],,226,593,241,685,229,596,298,864
St. John's (NY),Brian Mahoney [1995],,161,593,196,685,197,596,252,864
Duquesne,Scott Edgar [937],,271,593,235,685,229,596,200,864
Western Illinois,Jim Kerwin [1752],,99,593,100,685,34,596,104,864
Texas,Thomas Penders [2500],,27,593,0,685,1,596,100,864
Valparaiso,Homer Drew [877],,98,593,40,685,1,596,90,864
Ball State,Ray McCallum [2067],,174,593,7,685,1,596,88,864
Loyola (MD),Brian Ellerbe [959],,55,593,233,685,133,596,291,864
Jacksonville,George Scholz [2853],,241,593,2,685,34,596,110,864
Texas-El Paso,Don Haskins [1390],,249,593,37,685,34,596,84,864
Washington State,Kevin Eastman [927],,138,593,0,685,165,596,118,864
Harvard,Frank Sullivan [3082],,19,593,266,685,165,596,202,864
Louisiana-Monroe,Mike Vining [3254],,274,593,5,685,34,596,115,864
Villanova,Steve Lappas [1853],,49,593,11,685,1,596,108,864
Michigan,Steve Fisher [1054],,103,593,57,685,100,596,94,864
Georgia State,Carter Wilson [3428],,210,593,180,685,280,596,258,864
Arkansas,Nolan Richardson [2695],,97,593,6,685,1,596,125,864
Holy Cross,William Raynor [2642],,70,593,17,685,67,596,63,864
North Texas,Tim Jankovich [1615],,276,593,149,685,133,596,213,864
Illinois State,Kevin Stallings [3013],,192,593,10,685,34,596,134,864
Rice,Willis Wilson [3440],,29,593,188,685,67,596,66,864
St. Bonaventure,Jim Baron [151],,268,593,82,685,34,596,123,864
Coastal Carolina,Michael Hopkins [1529],,96,593,243,685,259,596,192,864
Maryland-Baltimore County,Tom Sullivan [3085],,91,593,74,685,67,596,58,864
James Madison,Lefty Driesell [883],,164,593,20,685,100,596,46,864
Iowa,Tom Davis [771],,107,593,113,685,229,596,61,864
Charlotte,Jeff Mullins [2304],,259,593,0,685,100,596,147,864
Northern Iowa,Eldon Miller [2208],,197,593,246,685,259,596,184,864
Michigan State,Tom Izzo [1597],,74,593,72,685,34,596,144,864
Georgia Tech,Bobby Cremins [695],,133,593,122,685,133,596,189,864
Texas Southern,Robert Moreland [2264],,14,593,53,685,1,596,140,864
Indiana,Bob Knight [1782],,105,593,36,685,133,596,128,864
Texas Christian,Billy Tubbs [3201],,32,593,22,685,100,596,98,864
Cal State Northridge,Pete Cassidy [525],,3,593,277,685,34,596,25,864
Pittsburgh,Ralph Willard [3392],,162,593,226,685,280,596,178,864
Central Michigan,Leonard Drake [873],,179,593,0,685,280,596,177,864
Howard,Mike McLeese [2148],,224,593,131,685,197,596,176,864
Minnesota,Clem Haskins [1389],,109,593,51,685,67,596,23,864
Lamar,Grey Giovanine [1203],,245,593,227,685,259,596,156,864
Youngstown State,Dan Peters [2511],,203,593,28,685,133,596,17,864
Hawaii,Riley Wallace [3288],,253,593,105,685,100,596,289,864
Citadel,Pat Dennis [796],,112,593,218,685,100,596,269,864
Fairfield,Paul Cormier [660],,53,593,236,685,100,596,162,864
Texas-San Antonio,Tim Carter [514],,273,593,127,685,67,596,13,864
Ohio State,Randy Ayers [107],,110,593,273,685,280,596,235,864
Niagara,Jack Armstrong [89],,57,593,270,685,229,596,167,864
Montana,Blaine Taylor [3120],,59,593,31,685,1,596,38,864
Manhattan,Fran Fraschilla [1113],,50,593,32,685,1,596,37,864
Davidson,Bob McKillop [2136],,115,593,143,685,197,596,296,864
North Carolina,Dean Smith [2954],,131,593,0,685,34,596,30,864
Iowa State,Tim Floyd [1077],,149,593,159,685,100,596,172,864
Utah State,Larry Eustachy [989],,231,593,54,685,34,596,43,864
Texas A&M,Tony Barone [152],,30,593,135,685,133,596,231,864
Florida A&M,Ron Brown [389],Mickey Clayton [581],228,593,275,685,259,596,159,864
UCLA,Jim Harrick [1367],,11,593,16,685,1,596,42,864
Coppin State,Fang Mitchell [2233],,10,593,61,685,34,596,39,864
Sacramento State,Don Newman [2356],,4,593,280,685,67,596,286,864
Wake Forest,Dave Odom [2421],,129,593,0,685,1,596,35,864
Lafayette,Fran O'Hanlon [2402],,73,593,0,685,229,596,230,864
Wright State,Ralph Underhill [3218],,40,593,4,685,197,596,224,864
New Mexico,Dave Bliss [274],,251,593,167,685,133,596,146,864
William & Mary,Charles Woollum [3471],,166,593,219,685,133,596,152,864
Lehigh,Dave Duke [898],,71,593,209,685,133,596,151,864
Dartmouth,Dave Faucher [1019],,16,593,234,685,67,596,9,864
Gonzaga,Dan Fitzgerald [1057],,85,593,114,685,100,596,47,864
Eastern Washington,Steve Aggers [20],,65,593,256,685,229,596,148,864
California,Todd Bozeman [313],,144,593,91,685,259,596,181,864
Canisius,John Beilein [189],,52,593,18,685,34,596,59,864
San Francisco,Philip Mathews [2046],,87,593,238,685,165,596,265,864
East Tennessee State,Alan LeForce [1883],,102,593,63,685,67,596,53,864
California-Irvine,Rod Baker [121],,236,593,153,685,165,596,185,864
Santa Clara,Dick Davey [746],,48,593,66,685,1,596,45,864
Iona,Tim Welsh [3344],,56,593,33,685,197,596,284,864
Grambling,Larry Reynolds [2677],,80,593,168,685,100,596,187,864
Texas State,Mike Miller [2215],,277,593,203,685,229,596,246,864
Chicago State,Craig Hodges [1494],,202,593,230,685,229,596,275,864
Detroit Mercy,Perry Watson [3319],,37,593,171,685,67,596,76,864
Yale,Dick Kuchen [1815],,18,593,267,685,100,596,188,864
Northeastern,Dave Leitao [1888],,155,593,76,685,67,596,74,864
Clemson,Rick Barnes [145],,135,593,263,685,197,596,247,864
Virginia Tech,Bill C. Foster [1096],,262,593,0,685,133,596,283,864
Temple,John Chaney [542],,266,593,19,685,67,596,67,864
Drake,Rudy Washington [3311],,191,593,125,685,165,596,218,864
Evansville,Jim Crews [698],,189,593,94,685,133,596,82,864
Wyoming,Joby Wright [3479],,252,593,132,685,165,596,261,864
Kansas,Roy Williams [3414],,147,593,70,685,1,596,78,864
Northwestern State,J.D. Barnett [150],,278,593,146,685,197,596,216,864
Furman,Joey Cantafio [474],,116,593,145,685,229,596,194,864
Long Beach State,Seth Greenberg [1262],,232,593,65,685,1,596,65,864
Long Island University,Ray Haskins [1391],,297,593,139,685,229,596,250,864
Towson,Terry Truax [3197],,94,593,50,685,165,596,277,864
Charleston Southern,Gary Edwards [945],,76,593,29,685,34,596,44,864
Middle Tennessee,David Farrar [1016],,288,593,195,685,259,596,259,864
Marist,Dave Magarity [1988],,292,593,90,685,133,596,5,864
George Mason,Paul Westhead [3354],,169,593,240,685,229,596,212,864
Hartford,Paul Brazeau [330],,218,593,147,685,165,596,251,864
Boise State,Rod Jensen [1630],,62,593,0,685,133,596,297,864
Cornell,Al Walker [3276],,20,593,276,685,197,596,199,864
Louisville,Denny Crum [711],,258,593,109,685,34,596,96,864
Missouri,Norm Stewart [3051],,151,593,112,685,133,596,93,864
Texas-Arlington,Eddie McCarter [2071],,279,593,173,685,165,596,257,864
Mercer,Bill Hodges [1493],,211,593,1,685,165,596,89,864
