Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
San Diego,Brad Holland [1507],,108,661,271,824,94,656,180,951
Rhode Island,Jim Baron [151],,279,661,191,824,275,656,268,951
Southern Utah,Bill Evans [991],,102,661,73,824,94,656,225,951
Norfolk State,Dwight Freeman [1119],,318,661,185,824,156,656,152,951
Saint Francis (PA),Bobby Jones [1662],,264,661,277,824,275,656,241,951
Hofstra,Tom Pecora [2492],,48,661,5,824,32,656,75,951
Old Dominion,Blaine Taylor [3120],,51,661,13,824,125,656,95,951
Southern Mississippi,Larry Eustachy [989],,66,661,292,824,295,656,192,951
New Hampshire,Bill Herrion [1445],,145,661,112,824,125,656,33,951
Indiana State,Royce Waltman [3298],,305,661,201,824,249,656,209,951
Cincinnati,Mick Cronin [702],,185,661,154,824,249,656,243,951
Troy,Don Maestri [1987],,251,661,105,824,275,656,236,951
Morehead State,Donnie Tyndall [3214],,244,661,301,824,275,656,221,951
Tennessee,Bruce Pearl [2489],,128,661,142,824,94,656,121,951
Chattanooga,John Shulman [2917],,222,661,148,824,218,656,42,951
Quinnipiac,Joe DeSantis [798],,262,661,178,824,94,656,200,951
Memphis,John Calipari [457],,4,661,2,824,1,656,89,951
Missouri State,Barry Hinson [1481],,297,661,96,824,156,656,35,951
Providence,Tim Welsh [3344],,189,661,298,824,319,656,266,951
American,Jeff Jones [1672],,7,661,304,824,94,656,3,951
Mississippi,Andy Kennedy [1737],,179,661,223,824,311,656,247,951
La Salle,John Giannini [1181],,275,661,158,824,156,656,82,951
Green Bay,Tod Kowalczyk [1797],,230,661,125,824,63,656,110,951
Purdue,Matt Painter [2455],,295,661,273,824,295,656,303,951
Weber State,Randy Rahe [2624],,74,661,211,824,218,656,280,951
Portland,Eric Reveno [2674],,110,661,281,824,187,656,281,951
Alabama-Birmingham,Mike Davis [768],,10,661,1,824,32,656,80,951
Kansas State,Bob Huggins [1552],,139,661,108,824,311,656,307,951
Saint Peter's,John Dunne [905],,201,661,68,824,63,656,132,951
Maryland-Eastern Shore,Lawrence Lesett [1896],,321,661,278,824,218,656,211,951
Stephen F. Austin,Danny Kaspar [1706],,151,661,127,824,218,656,32,951
Penn State,Ed DeChellis [784],,293,661,256,824,249,656,175,951
Fordham,Dereck Whittenburg [3379],,281,661,213,824,249,656,29,951
Maine,Ted Woodward [3469],,143,661,216,824,218,656,263,951
