Alan Gooch [707]: (-0.33226778604308704, 0.3495091653534318) -- 1
Bob Davie [440]: (-0.1288494308433653, 0.35323967474580426) -- 2
Jim Hofher [855]: (-0.12158435198946735, 0.21930412370879207) -- 4
Willie Taggart [1804]: (-0.11838068065901167, 0.27524342575705085) -- 3
Terry Bowden [167]: (-0.11606894303848728, 0.3660201625506823) -- 2
Norm Chow [303]: (-0.10445918694092629, 0.3776299186482433) -- 2
Justin Fuente [660]: (-0.10289821133117019, 0.3791908942579994) -- 2
Jon Embree [564]: (-0.09941717013420362, 0.382671935454966) -- 2
Brian Knorr [1031]: (-0.09495751829061602, 0.29866658812544644) -- 3
Brian Polian [1478]: (-0.08488847569825947, 0.5968884756982593) -- 1
Old Dominion_UNKNOWN_COACH: (-0.08488847569825947, 0.5968884756982593) -- 1
Don Treadwell [1860]: (-0.08059500712265752, 0.4014940984665121) -- 2
Carl Pelini [1445]: (-0.07671934954255233, 0.4053697560466173) -- 2
Ron McBride [1178]: (-0.07364709638791467, 0.6081298550086042) -- 1
Mick Dennehy [460]: (-0.05774608199195863, 0.33587802442410386) -- 3
DeWayne Walker [1910]: (-0.056998859697869234, 0.2838896160003902) -- 4
Nick Holt [874]: (-0.05503116438837488, 0.4270579412007947) -- 2
Jim McElwain [1203]: (-0.05232910564011331, 0.4297599999490563) -- 2
Bob Toledo [1849]: (-0.04859549835333141, 0.292292977344928) -- 4
Dana Bible [131]: (-0.0482055488689912, 0.6335714025275276) -- 1
Chris Tormey [1856]: (-0.04707903555320553, 0.43501007003596404) -- 2
Tom Cable [232]: (-0.03414800107044691, 0.4479411045187227) -- 2
Jeff Genyk [680]: (-0.02090174837617753, 0.2839981733868597) -- 5
Hal Mumme [1326]: (-0.014252099977031724, 0.3266363757212277) -- 4
Greg Robinson [1562]: (-0.014180885050383119, 0.3267075906478763) -- 4
Mike Collins [343]: (-0.013302268801707762, 0.6684746825948111) -- 1
Kevin Steele [1741]: (-0.013302268801707762, 0.6684746825948111) -- 1
Neil Callaway [247]: (-0.007912145755468225, 0.296987776007569) -- 5
Robbie Caldwell [240]: (0.003649339427790943, 0.6854262908243098) -- 1
Andy McCollum [1190]: (0.0046312131378109245, 0.3455196888360703) -- 4
Doug Martin [1159]: (0.015869334484348394, 0.25691388727893316) -- 8
Fitz Hill [845]: (0.018198088779798338, 0.41182219519586083) -- 3
Ron English [568]: (0.020049103134331614, 0.3249490248973688) -- 5
Dana Dimel [484]: (0.021180489818981907, 0.7029574412155007) -- 1
Gerry DiNardo [485]: (0.02314834474425309, 0.4167724511603156) -- 3
Curtis Johnson [947]: (0.02711152430174052, 0.7088884756982594) -- 1
Joey Jones [963]: (0.02741073175826067, 0.5094998373474302) -- 2
Rich Ellerson [555]: (0.027867535873280835, 0.33276745763631804) -- 5
J.D. Brookhart [194]: (0.027974295401677646, 0.30630857028697067) -- 6
Robb Akey [11]: (0.03445678367051419, 0.3127910585558072) -- 6
Tony Samuel [1612]: (0.04239397403045031, 0.4360180804465128) -- 3
Bobby Hauck [804]: (0.0434662629365504, 0.38435473863480984) -- 4
Brent Guy [743]: (0.05103418402809573, 0.39192265972635515) -- 4
John Thompson [1831]: (0.05158801747490224, 0.5336771230640718) -- 2
Jeff Quinn [1504]: (0.05322154065739482, 0.39411001635565424) -- 4
Shane Montgomery [1295]: (0.05544950948031052, 0.39633798517856994) -- 4
Stan Brock [191]: (0.06147645560877654, 0.5435655611979462) -- 2
Darrell Dickey [475]: (0.06487589406595423, 0.36977581582899144) -- 5
Reggie Herring [831]: (0.07087623018409345, 0.7526531815806123) -- 1
Steve Roberts [1557]: (0.071268195989295, 0.2985271797881346) -- 9
Rickey Bustle [228]: (0.07775421139682175, 0.3050131951956613) -- 9
John Mackovic [1136]: (0.09014600706036119, 0.7719229584568801) -- 1
Mike Hankwitz [765]: (0.09014600706036119, 0.7719229584568801) -- 1
Dan Enos [571]: (0.0921847161715029, 0.43307319186976234) -- 4
Bobby Ross [1589]: (0.09614241671553134, 0.48976652313159386) -- 3
Ruffin McNeill [1236]: (0.09749203257126879, 0.5795811381604383) -- 2
Dave Christensen [304]: (0.09961087125621454, 0.40451079301925175) -- 5
Mario Cristobal [392]: (0.10261738124287648, 0.3809516561281695) -- 6
Luke Fickell [618]: (0.10448967556224475, 0.7862666269587636) -- 1
Charlie Weatherbie [1939]: (0.10484559303812757, 0.3625330591825503) -- 7
Rick Minter [1283]: (0.10809337823989792, 0.5901824838290675) -- 2
Carl Franks [648]: (0.10809337823989792, 0.5901824838290675) -- 2
Steve Fairchild [590]: (0.11106836719288707, 0.45195684289114646) -- 4
Ron Turner [1869]: (0.1130272196994069, 0.4539156953976663) -- 4
Bobby Wallace [1915]: (0.1133788618173879, 0.4542673375156473) -- 4
Mark Snyder [1719]: (0.11731218126347498, 0.4222121030265122) -- 5
Howard Schnellenberger [1639]: (0.12369151081250675, 0.36473606360709154) -- 8
Chuck Long [1115]: (0.12593399436353972, 0.5195581007796022) -- 3
Paul Wulff [2028]: (0.1278750898819627, 0.46876356558022214) -- 4
Mike Sanford [1616]: (0.13391950215793436, 0.43881942392097156) -- 5
Lance Guidry [739]: (0.13420310724504078, 0.6162922128342103) -- 2
Ken Hatfield [803]: (0.13506135129476862, 0.475949826993028) -- 4
Mike MacIntyre [1133]: (0.13696945939701075, 0.5305935658130733) -- 3
Todd Berry [125]: (0.1373936528392638, 0.4157279277245568) -- 6
Ron Caragher [260]: (0.1391115243017405, 0.8208884756982593) -- 1
Morris Watts [1937]: (0.14187014499139572, 0.8236470963879146) -- 1
Dave Clawson [320]: (0.14400936821597404, 0.44890928997901125) -- 5
Watson Brown [209]: (0.1455707552950748, 0.450470677058112) -- 5
Ruffin McNeil [1235]: (0.14971174972642357, 0.6318008553155932) -- 2
Tom Amstutz [30]: (0.15083570153038475, 0.4085231676748075) -- 7
Dave Doeren [494]: (0.15166132955835634, 0.6337504351475259) -- 2
Dick Tomey [1853]: (0.15454334491537636, 0.45944326667841356) -- 5
Brian Cabral [233]: (0.15490984362947163, 0.8366867950259904) -- 1
Rick Stockstill [1762]: (0.1596822447662784, 0.40072679756086316) -- 8
John Robinson [1564]: (0.16078960814616558, 0.5544137145622281) -- 3
Tommy West [1955]: (0.16327335026950524, 0.40431790306409) -- 8
Jack Bicknell [135]: (0.16439826291998327, 0.4692981846830205) -- 5
Doc Holliday [863]: (0.1666928804128092, 0.5075813561110686) -- 4
Buddy Teevens [1820]: (0.16711627674463944, 0.560740383160702) -- 3
Turner Gill [692]: (0.16897985016595624, 0.44731412505124923) -- 6
Chris Scelfo [1629]: (0.17069415357314693, 0.47559407533618414) -- 5
Bob Pruett [1498]: (0.17199408993888263, 0.5656181963549451) -- 3
Jackie Sherrill [1677]: (0.17274855065369096, 0.6548376562428606) -- 2
Kevin Wilson [1996]: (0.18126542168436474, 0.5748895281004273) -- 3
Joe Glenn [700]: (0.18382898093456995, 0.46216325581986295) -- 6
Bryan Harsin [791]: (0.18711152430174055, 0.8688884756982593) -- 1
Scott Shafer [1655]: (0.18711152430174055, 0.8688884756982593) -- 1
Mark Stoops [1769]: (0.18711152430174055, 0.8688884756982593) -- 1
Everett Withers [2007]: (0.18852328900762289, 0.8703002404041418) -- 1
Danny Hope [878]: (0.1925436890888875, 0.58616779550495) -- 3
Sylvester Croom [398]: (0.1927857605256883, 0.4976856822887255) -- 5
Ted Roof [1583]: (0.19399814927521156, 0.534886624973471) -- 4
David Bailiff [63]: (0.1948740467226334, 0.45256151286705615) -- 7
Joker Phillips [1462]: (0.19675675642964494, 0.5903808628457075) -- 3
Bill Cubit [411]: (0.203947114500861, 0.4449916672954458) -- 8
Phil Bennett [118]: (0.20586080917718394, 0.4635482753216067) -- 7
Paul Pasqualoni [1432]: (0.2079102337918018, 0.4862445086770948) -- 6
Tom Craft [378]: (0.21345240964680615, 0.5543408853450655) -- 4
Mike Price [1492]: (0.21538104726742113, 0.43097784952931256) -- 10
Vic Koenning [1035]: (0.21769928956994714, 0.6997883951591167) -- 2
Ed Orgeron [1407]: (0.22019881893743706, 0.6138229253534996) -- 3
Mike London [1114]: (0.2228240548337971, 0.5637125305320565) -- 4
R.C. Slocum [1696]: (0.22807704154311986, 0.9098539929396388) -- 1
Patrick Higgins [843]: (0.22821721535865108, 0.9099941667551699) -- 1
Tim Beckman [104]: (0.2345470467020026, 0.5394469684650398) -- 5
Jeff Bower [169]: (0.23456183982915052, 0.5128961147144435) -- 6
Larry Blakeney [150]: (0.23483944604394885, 0.4316514992519801) -- 12
Bill Blankenship [153]: (0.2437844260340721, 0.6374085324501346) -- 3
Steve Addazio [6]: (0.24596447203621283, 0.6395885784522753) -- 3
Mike Johnson [953]: (0.2473468184193876, 0.9291237698159065) -- 1
Frank Solich [1721]: (0.24788461837555542, 0.46348142063744685) -- 10
Ron Prince [1494]: (0.25003787320321114, 0.6436619796192736) -- 3
Kliff Kingsbury [1018]: (0.2511115243017405, 0.9328884756982594) -- 1
Greg McMackin [1227]: (0.2518246697138955, 0.5927131454121549) -- 4
Gary Crowton [408]: (0.25549645640270957, 0.6491205628187721) -- 3
Keith Gilbertson [690]: (0.25786880565224224, 0.7399579112414119) -- 2
Kyle Flood [633]: (0.2613944715956591, 0.7434835771848287) -- 2
Sonny Lubick [1124]: (0.2621889339163471, 0.5405232088016401) -- 6
Derek Dooley [508]: (0.264356761807557, 0.5692566835705942) -- 5
Darrell Hazell [817]: (0.2660786120011418, 0.6597027184172043) -- 3
Gregg Brandon [179]: (0.2663852939331767, 0.5447195688184697) -- 6
Matt Wells [1953]: (0.2671115243017405, 0.9488884756982594) -- 1
Mark Hudspeth [895]: (0.2680168962579339, 0.6616410026739964) -- 3
Guy Morriss [1311]: (0.2708847266694507, 0.5492190015547437) -- 6
Ed Kezirian [999]: (0.27118048981898185, 0.9529574412155006) -- 1
Tim Brewster [183]: (0.27283307307523996, 0.6137215487734994) -- 4
Bill Lynch [1130]: (0.275324597217583, 0.5802245189806202) -- 5
Chris Thomsen [1834]: (0.2851277844643421, 0.9669047358608609) -- 1
Al Golden [704]: (0.2857957532535923, 0.5268403060481771) -- 8
Fisher DeBerry [452]: (0.2966438905690557, 0.6015438123320929) -- 5
George O'Leary [1390]: (0.297700357413398, 0.5132971596752894) -- 10
Pete Lembo [1086]: (0.3011276885423275, 0.69475179495839) -- 3
Chris Ault [53]: (0.30208439367318235, 0.5293433774720219) -- 9
John Bunting [220]: (0.3130960120371637, 0.6179959338002009) -- 5
Skip Holtz [877]: (0.3252546295136027, 0.5525136133124422) -- 9
Dan McCarney [1182]: (0.33191328267901304, 0.5729578354735978) -- 8
Pat Hill [847]: (0.33565657875697663, 0.551253381018868) -- 10
Bobby Johnson [946]: (0.3366048029557813, 0.5776493557503661) -- 8
Gary Andersen [31]: (0.3430293859791768, 0.647929307742214) -- 5
Dennis Erickson [576]: (0.3495963864004754, 0.6072838525448983) -- 7
Jim Chaney [293]: (0.3501684348708462, 1.031945386267365) -- 1
Rick Neuheisel [1357]: (0.35150592152496474, 0.6923943972232242) -- 4
Tony Levine [1092]: (0.35341435930819465, 0.7470384657242571) -- 3
Frank Spaziani [1724]: (0.3572595265834725, 0.6981480022817319) -- 4
Troy Calhoun [241]: (0.3600242043466586, 0.6177116704910813) -- 7
Joe Novak [1376]: (0.3667649840909464, 0.6450992589762394) -- 6
John Smith [1705]: (0.3714649030506092, 0.6497991779359023) -- 6
Randy Edsall [547]: (0.3717156030668926, 0.5685276562749239) -- 12
Matt Campbell [253]: (0.3722887805387485, 0.8543778861279181) -- 2
Larry Fedora [603]: (0.37387788544455713, 0.6522121603298501) -- 6
Paul Chryst [306]: (0.37924813013224445, 0.861337235721414) -- 2
Doug Marrone [1154]: (0.37939521012518185, 0.7202836858234413) -- 4
Mike Sherman [1676]: (0.38021875911689873, 0.7738428655329612) -- 3
Rich Brooks [195]: (0.3817155461625684, 0.6394030123069911) -- 7
Dana Holgorsen [858]: (0.3839096793874459, 0.7775337858035084) -- 3
Sonny Dykes [542]: (0.38662579016207466, 0.7275142658603341) -- 4
Steve Kragthorpe [1042]: (0.3890271791734583, 0.6467146453178811) -- 7
Terry Hoeppner [853]: (0.38930752528068446, 0.6942074470437216) -- 5
June Jones [964]: (0.3916916051273272, 0.5885036583353584) -- 12
Jerry Kill [1004]: (0.39260039233349153, 0.6709346672187846) -- 6
Greg Schiano [1634]: (0.39622978524588437, 0.6118265875077757) -- 10
Tim DeRuyter [465]: (0.398850992498056, 0.7924750989141185) -- 3
Rocky Long [1116]: (0.4029246671267346, 0.6185214693886261) -- 10
Mike Stoops [1770]: (0.4065093912283563, 0.664196857372779) -- 7
Brady Hoke [856]: (0.41005581533661534, 0.6156193006543083) -- 11
Tyrone Willingham [1991]: (0.4105183708927742, 0.6888526457780673) -- 6
Ken Niumatalolo [1368]: (0.4114845899149632, 0.6898188648002561) -- 6
Butch Jones [959]: (0.4163854805644628, 0.6740729467088855) -- 7
Dan Hawkins [807]: (0.4193906203803549, 0.6604351731749397) -- 8
Chuck Amato [26]: (0.41949430484347383, 0.7243942266065111) -- 5
Gene Chizik [301]: (0.4326941273884892, 0.7110284022737823) -- 6
Dave Wannstedt [1920]: (0.4350589409843124, 0.7399588627473497) -- 5
Randy Shannon [1656]: (0.43669861929372744, 0.7775870949919869) -- 4
Pat Fitzgerald [627]: (0.43921785280858594, 0.6802624056031708) -- 8
Bill Doba [486]: (0.43933723909490674, 0.7442371608579439) -- 5
Kevin Sumlin [1789]: (0.4397379464765465, 0.7446378682395838) -- 5
Jim Grobe [736]: (0.44602111024408087, 0.6428331634521122) -- 12
David Cutcliffe [426]: (0.4461274830894357, 0.6733864668882752) -- 9
Mike Shula [1683]: (0.449360676550149, 0.8429847829662115) -- 3
Jim Harbaugh [771]: (0.4577070226550719, 0.7985954983533313) -- 4
Lou Holtz [876]: (0.4644938484629819, 0.8581179548790444) -- 3
Paul Johnson [954]: (0.46563208305142534, 0.6624441362594566) -- 12
Ron Zook [2052]: (0.4688943567083169, 0.7099389095029017) -- 8
Jim Leavitt [1083]: (0.46948479598162995, 0.7105293487762148) -- 8
Dennis Franchione [645]: (0.47040574461795903, 0.7114502974125438) -- 8
Butch Davis [442]: (0.47241290500801314, 0.8133013807062726) -- 4
Paul Rhoads [1540]: (0.4752105706481664, 0.7801104924112037) -- 5
Bill Callahan [242]: (0.47948098647788917, 0.8203694621761486) -- 4
Art Briles [188]: (0.4815115443343459, 0.6870750296520388) -- 11
Hugh Freeze [652]: (0.481776546459478, 0.8754006528755405) -- 3
Charlie Weis [1949]: (0.48420008486835886, 0.7418875510127816) -- 7
Mark Mangino [1147]: (0.48660477225969223, 0.727649325054277) -- 8
Walt Harris [789]: (0.48707260442748057, 0.7919725261905177) -- 5
Al Groh [737]: (0.4956578163294535, 0.7367023691240383) -- 8
Randy Walker [1913]: (0.4982485753369278, 0.8391370510351872) -- 4
Todd Graham [718]: (0.503512947779191, 0.7445575005737758) -- 8
Kent Baer [60]: (0.5036435663555143, 0.985732671944684) -- 2
Joe Tiller [1840]: (0.513427377592978, 0.7711148437374007) -- 7
Rod Carey [261]: (0.5143050407013501, 0.9963941462905197) -- 2
Joe Kines [1009]: (0.5150437276915711, 1.19682067908809) -- 1
Dirk Koetter [1036]: (0.5157783590846912, 0.8206782808477284) -- 5
Karl Dorrell [513]: (0.5167147125857642, 0.8216146343488013) -- 5
Glen Mason [1163]: (0.5183637064907488, 0.823263628253786) -- 5
Bill Stewart [1747]: (0.5230759019740416, 0.9167000083901041) -- 3
Tom O'Brien [1384]: (0.5264899898537356, 0.7420867921156271) -- 10
Bill O'Brien [1382]: (0.5331993496444396, 1.0152884552336092) -- 2
Larry Coker [332]: (0.5360201742132727, 0.7937076403576955) -- 7
James Franklin [647]: (0.5380201300717848, 0.9316442364878473) -- 3
Mike Bellotti [113]: (0.5394206504135032, 0.7971081165579259) -- 7
Chan Gailey [669]: (0.5394857380851216, 0.8178200129704145) -- 6
Lane Kiffin [1002]: (0.5487354732921508, 0.853635395055188) -- 5
Tom Bradley [176]: (0.549867826822749, 1.2316447782192679) -- 1
Ralph Friedgen [654]: (0.5503426038549154, 0.777601587653755) -- 9
Steve Sarkisian [1618]: (0.554037324764447, 0.8589372465274843) -- 5
Charlie Strong [1779]: (0.5557584424798259, 0.8606583642428631) -- 5
Mark Dantonio [433]: (0.5593165721837213, 0.7749133744456127) -- 10
Dan Mullen [1324]: (0.5604814868195129, 0.8653814085825502) -- 5
Houston Nutt [1380]: (0.563560612663738, 0.7908195964625776) -- 9
Rich Rodriguez [1573]: (0.5636152939536916, 0.7691787792713846) -- 11
Bill Snyder [1716]: (0.5652249926841735, 0.792483976483013) -- 9
Jeff Tedford [1819]: (0.5655430482410282, 0.7711065335587212) -- 11
Mike Leach [1079]: (0.5659713340305847, 0.7815681362924762) -- 10
Bronco Mendenhall [1249]: (0.5837645332775977, 0.8110235170764373) -- 9
Kirk Ferentz [610]: (0.588834655138121, 0.7856467083461524) -- 12
Tommy Bowden [168]: (0.5902524968867505, 0.8479399630311732) -- 7
Mark Helfrich [822]: (0.5951115243017406, 1.2768884756982595) -- 1
Kyle Whittingham [1969]: (0.5975894063162441, 0.8248483901150837) -- 9
Brian Kelly [985]: (0.6024262406232342, 0.8180230428851256) -- 10
Barry Alvarez [25]: (0.6025131405227471, 0.9074130622857843) -- 5
Gary Barnett [84]: (0.6057131274932667, 0.9466016031915261) -- 4
Will Muschamp [1336]: (0.6092008365006977, 1.0028249429167602) -- 3
Bret Bielema [136]: (0.6189813630679396, 0.8766688292123623) -- 7
Bobby Petrino [1455]: (0.6242567617643291, 0.8515157455631687) -- 9
Jeff Jagodzinski [926]: (0.6245016656928102, 1.1065907712819798) -- 2
Jim Mora [1302]: (0.6257196748476916, 1.1078087804368613) -- 2
Phillip Fulmer [664]: (0.6333345456033733, 0.891022011747796) -- 7
Gary Pinkel [1467]: (0.6409493614883189, 0.8377614146963502) -- 12
Mike Riley [1550]: (0.6487030242565336, 0.8542665095742266) -- 11
Gary Patterson [1434]: (0.654660034101555, 0.8514720873095863) -- 12
Gus Malzahn [1146]: (0.6575895935468785, 1.1396786991360481) -- 2
Dabo Swinney [1801]: (0.660183994163914, 0.9650839159269513) -- 5
Bobby Bowden [166]: (0.6684404229431101, 0.9094849757376949) -- 8
Bo Pelini [1444]: (0.6723030893236939, 0.9299905554681167) -- 7
Lloyd Carr [269]: (0.6860041058062604, 0.9643383806915533) -- 6
Tommy Tuberville [1867]: (0.6935026651284044, 0.9090994673902959) -- 10
Mike Gundy [740]: (0.6952346247453549, 0.9224936085441945) -- 9
Steve Spurrier [1728]: (0.7013688605718797, 0.9286278443707193) -- 9
Chris Petersen [1452]: (0.7022341627637377, 0.9432787155583225) -- 8
Joe Paterno [1433]: (0.7064245768740082, 0.9336835606728477) -- 9
Frank Beamer [102]: (0.7172316721983317, 0.914043725406363) -- 12
Mack Brown [204]: (0.7178307862330017, 0.914642839441033) -- 12
Jimbo Fisher [623]: (0.7186894644122626, 1.059577940110522) -- 4
Mark Richt [1548]: (0.7392687662707541, 0.9360808194787854) -- 12
David Shaw [1662]: (0.7537610605903335, 1.1473851670063961) -- 3
Les Miles [1267]: (0.758918507017409, 0.9557305602254403) -- 12
Nick Saban [1608]: (0.7624170726447715, 0.9780138749066629) -- 10
Chip Kelly [986]: (0.7880171955046995, 1.128905671202959) -- 4
Jim Tressel [1862]: (0.7936612248938238, 1.0209202086926634) -- 9
Urban Meyer [1259]: (0.7978311405901973, 1.0033946259078903) -- 11
Bob Stoops [1768]: (0.8048733701903158, 1.001685423398347) -- 12
Pete Carroll [270]: (0.819351759131589, 1.0603963119261737) -- 8
