Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Wake Forest,Hank Garrity [677],,61,36,15,62,49,15
Washington & Lee,Jimmy DeHart [456],,60,36,18,62,49,15
William & Mary,J. Wilder Tasker [1808],,39,36,67,62,86,15
Gonzaga,Gonzaga_UNKNOWN_COACH,,26,36,80,62,34,15
Dartmouth,Jesse Hawley [808],,5,36,40,62,1,15
California,Andy Smith [1697],,13,36,91,62,23,15
Sewanee,M.S. Bennett [117],,77,36,91,62,86,15
Tennessee,Mark Banks [75],,76,36,62,62,86,15
Colorado College,Tefler Meade [1242],,32,36,73,62,43,15
Erskine,Erskine_UNKNOWN_COACH,,102,36,91,62,105,15
Washington & Jefferson,D.C. Morrow [1312],,10,36,91,62,17,15
Yale,Tad Jones [968],,33,36,37,62,69,15
Mississippi,Homer Hazel [816],,81,36,91,62,98,15
Purdue,James Phelan [1460],,71,36,91,62,73,15
Clemson,Bud Saunders [1623],,101,36,75,62,105,15
Grinnell,Mike Hyland [914],,85,36,36,62,55,15
Virginia Tech,B.C. Cubbage [410],,69,36,58,62,81,15
Drake,Ossie Solem [1720],,79,36,4,62,26,15
Kansas State,Charlie Bachman [56],,71,36,11,62,10,15
Wyoming,William Dietz [482],,25,36,70,62,34,15
Kansas,Potsy Clark [317],,85,36,2,62,60,15
Penn State,Hugo Bezdek [130],,32,36,86,62,43,15
Furman,Furman_UNKNOWN_COACH,,86,36,26,62,81,15
Cornell,Gilmour Dobie [489],,34,36,68,62,69,15
Missouri,Gwinn Henry [827],,48,36,3,62,1,15
Mercer,Mercer_UNKNOWN_COACH,,89,36,45,62,78,15
Oregon,Richard Smith [1709],,40,36,91,62,49,15
Vanderbilt,Dan McGugin [1210],,74,36,44,62,81,15
Wisconsin,George Little [1106],,35,36,24,62,1,15
Colorado State,Harry Hughes [900],,4,36,17,62,1,15
Colgate,Dick Harlow [779],,4,36,12,62,1,15
Duke,James Herron [832],,83,36,82,62,98,15
Brigham Young,C.J. Hart [792],,27,36,69,62,34,15
Washington,Enoch Bagshaw [61],,8,36,10,62,10,15
Illinois,Robert Zuppke [2053],,72,36,34,62,60,15
Northern Colorado,George Cooper [354],,44,36,91,62,64,15
Oglethorpe,Jim Robertson [1558],,65,36,66,62,81,15
Princeton,Princeton_UNKNOWN_COACH,,9,36,35,62,10,15
Carnegie Mellon,Walter Steffen [1742],,46,36,91,62,34,15
Kentucky,Fred Murphy [1330],,66,36,51,62,73,15
Georgia,George Woodruff [2017],,70,36,30,62,73,15
Utah,Ike Armstrong [48],,29,36,46,62,31,15
Nebraska,Ernest Bearg [103],,69,36,5,62,28,15
Syracuse,Pete Reynolds [1538],,8,36,52,62,10,15
Army,John McEwan [1206],,47,36,27,62,78,15
South Carolina,Branch Bocock [158],,83,36,49,62,86,15
Colorado Mines,William Courtright [372],,42,36,85,62,55,15
Baylor,Frank Bridges [187],,74,36,91,62,34,15
Alabama,Wallace Wade [1902],,4,36,1,62,1,15
Florida,Tom Sebring [1651],,32,36,19,62,43,15
Wofford,Rip Major [1141],,100,36,83,62,103,15
Centre,Centre_UNKNOWN_COACH,,88,36,91,62,93,15
Oregon State,Paul Schissler [1635],,27,36,50,62,31,15
Navy,Jack Owsley [1416],,53,36,76,62,81,15
Presbyterian,Walter Johnson [955],,99,36,78,62,101,15
Montana State,Ott Romney [1581],,44,36,87,62,43,15
Maryland,Curley Byrd [231],,72,36,91,62,86,15
Roanoke,Roanoke_UNKNOWN_COACH,,62,36,81,62,93,15
West Virginia,Rat Rogers [1577],,7,36,54,62,10,15
Idaho,Robert Mathews [1170],,45,36,63,62,43,15
Virginia,Greasy Neale [1348],,42,36,43,62,55,15
Texas,Edward Stewart [1748],,62,36,57,62,17,15
Western State,Eugene Maynor [1175],,34,36,84,62,49,15
Northwestern,Glenn Thistlethwaite [1826],,68,36,7,62,34,15
Southern California,Howard Jones [962],,34,36,25,62,28,15
Oklahoma State,John Maulbetsch [1172],,91,36,20,62,64,15
Washington State,Albert Exendine [586],,41,36,41,62,26,15
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,76,36,59,62,86,15
Harvard,Robert Fisher [624],,12,36,71,62,17,15
Auburn,David Morey [1305],,71,36,53,62,78,15
Michigan,Fielding Yost [2036],,47,36,6,62,43,15
North Carolina State,Gus Tebell [1818],,85,36,38,62,93,15
Pennsylvania,Lou Young [2039],,42,36,33,62,64,15
Louisiana State,Mike Donahue [500],,52,36,79,62,64,15
Colorado,Myron Witham [2006],,26,36,64,62,34,15
Arkansas,Francis Schmidt [1638],,73,36,56,62,60,15
Tulane,Clark Shaughnessy [1659],,4,36,23,62,1,15
Southern Methodist,Ray Morrison [1310],,57,36,28,62,23,15
Rice,John Heisman [821],,65,36,72,62,23,15
Newberry,Dutch McLean [1225],,96,36,77,62,98,15
Stanford,Pop Warner [1926],,11,36,22,62,17,15
Columbia,Charles Crowley [406],,53,36,48,62,73,15
Chicago,Amos Alonzo Stagg [1730],,64,36,32,62,69,15
Richmond,Frank Dobson [490],,87,36,91,62,101,15
Iowa,Burton Ingwersen [921],,57,36,42,62,55,15
Brown,Edward Robinson [1561],,41,36,91,62,73,15
Michigan State,Ralph Young [2040],,48,36,91,62,49,15
Georgia Tech,William Alexander [15],,40,36,16,62,34,15
Indiana,William Ingram [920],,73,36,91,62,69,15
Texas Christian,Matty Bell [110],,49,36,21,62,1,15
Notre Dame,Knute Rockne [1568],,60,36,8,62,31,15
Pittsburgh,Jock Sutherland [1792],,4,36,13,62,1,15
Minnesota,Clarence Spears [1725],,58,36,47,62,49,15
Citadel,Carl Prause [1487],,98,36,55,62,93,15
Ohio State,John Wilce [1977],,70,36,65,62,64,15
Montana,Click Clark [313],,43,36,74,62,34,15
Mississippi State,Bernie Bierman [137],,57,36,88,62,93,15
Oklahoma,Bennie Owen [1412],,76,36,9,62,17,15
Davidson,Monk Younger [2043],,65,36,60,62,86,15
North Carolina,Bob Fetzer [616],William Fetzer [617],43,36,29,62,55,15
Denver,Fred Dawson [448],,42,36,89,62,60,15
Iowa State,Sam Willaman [1980],,67,36,14,62,17,15
Utah State,Utah State_UNKNOWN_COACH,,8,36,39,62,10,15
Hampden-Sydney,Charles Bernier [122],,86,36,90,62,103,15
Washington (MO),Bob Higgins [842],,81,36,61,62,28,15
Texas A&M,Dana Bible [132],,35,36,31,62,10,15
