Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,10,56,17,81,14,26
Wake Forest,Tom Rogers [1578],,68,56,29,81,66,26
Washington & Lee,Carl Wise [2004],,64,56,95,81,102,26
William & Mary,Jackie Freeman [651],,53,56,83,81,86,26
New Mexico,Dudley DeGroot [455],,99,56,49,81,86,26
Dartmouth,DeOrmond McLaughry [1223],,66,56,91,81,54,26
West Texas A&M,Frank Kimbrough [1006],,95,56,97,81,98,26
California,Pappy Waldorf [1908],,26,56,22,81,21,26
Tennessee,Bob Neyland [1364],,17,56,11,81,18,26
Santa Clara,Richard Gallagher [670],,93,56,59,81,59,26
Detroit Mercy,Dutch Clark [315],,65,56,81,81,83,26
Yale,Jordan Olivar [1402],,22,56,66,81,36,26
Mississippi,John Vaught [1889],,2,56,12,81,3,26
Purdue,Stuart Holcomb [857],,42,56,48,81,32,26
Clemson,Frank Howard [888],,55,56,93,81,75,26
Virginia Tech,Frank Moseley [1315],,63,56,88,81,105,26
Temple,Al Kawal [976],,75,56,109,81,92,26
Drake,Warren Gaer [668],,104,56,109,81,110,26
Wyoming,Bowden Wyatt [2029],,102,56,72,81,95,26
Kansas State,Bill Meek [1246],,102,56,109,81,98,26
Kansas,Jules Sikes [1686],,75,56,23,81,40,26
Penn State,Rip Engle [567],,10,56,7,81,7,26
Furman,William Young [2042],,67,56,28,81,68,26
Fordham,Edward Danowski [432],,52,56,100,81,86,26
New York University,Hugh Devore [470],,72,56,109,81,95,26
Cornell,George James [929],,55,56,96,81,48,26
Missouri,Don Faurot [599],,82,56,21,81,24,26
Oregon,Len Casanova [275],,90,56,73,81,73,26
Pacific,Ernie Jorge [971],,48,56,65,81,54,26
Vanderbilt,Bill Edwards [548],,42,56,50,81,77,26
Wisconsin,Ivy Williamson [1989],,32,56,42,81,40,26
Colorado State,Robert Davis [447],,100,56,64,81,92,26
Colgate,Hal Lahar [1059],,36,56,82,81,44,26
Duke,Bill Murray [1334],,12,56,10,81,14,26
Brigham Young,Charles Atkinson [52],,107,56,55,81,102,26
Washington,Howard Odell [1394],,33,56,24,81,18,26
Illinois,Ray Eliot [553],,84,56,38,81,48,26
Arizona State,Clyde Smith [1699],,49,56,35,81,59,26
Rutgers,Harvey Harman [780],,52,56,92,81,59,26
Princeton,Charles Caldwell [237],,18,56,44,81,32,26
Marquette,Liz Blackbourn [143],,43,56,56,81,82,26
Arizona,Warren Woodson [2020],,88,56,31,81,83,26
Kentucky,Bear Bryant [215],,42,56,58,81,32,26
Georgia,Wallace Butts [230],,28,56,34,81,24,26
Utah,Jack Curtice [422],,93,56,51,81,86,26
Nebraska,William Glassford [698],,66,56,52,81,36,26
Northern Arizona,John Peterson [1454],,25,56,109,81,105,26
Hardin-Simmons,Murray Evans [581],,63,56,85,81,86,26
Syracuse,Ben Schwartzwalder [1644],,11,56,9,81,5,26
Army,Red Blaik [148],,26,56,43,81,14,26
Wichita State,Bob Carlson [266],,76,56,90,81,86,26
South Carolina,Rex Enright [573],,63,56,25,81,73,26
Baylor,George Sauer [1621],,67,56,47,81,64,26
Florida,Bob Woodruff [2016],,34,56,20,81,21,26
Alabama,Red Drew [520],,13,56,8,81,3,26
Tulsa,John Brothers [197],,32,56,19,81,24,26
Oregon State,Kip Taylor [1815],,87,56,68,81,71,26
Texas Tech,DeWitt Weaver [1941],,87,56,63,81,95,26
Miami (FL),Andy Gustafson [741],,53,56,76,81,81,26
Navy,Eddie Erdelatz [575],,17,56,16,81,11,26
San Jose State,Robert Bronzan [192],,92,56,32,81,48,26
Maryland,Jim Tatum [1812],,12,56,18,81,5,26
New Mexico State,Joe Coleman [337],,100,56,75,81,102,26
West Virginia,Art Lewis [1095],,34,56,14,81,71,26
Boston College,Mike Holovak [871],,36,56,78,81,77,26
George Washington,Bo Sherman [1675],,36,56,77,81,77,26
Idaho,Babe Curfman [418],,94,56,87,81,68,26
Virginia,Arthur Guepe [738],,33,56,39,81,75,26
Texas,Edwin Price [1490],,16,56,13,81,14,26
Texas-El Paso,Mike Brumbelow [214],,96,56,86,81,92,26
Northwestern,Robert Voigts [1896],,91,56,80,81,44,26
Southern California,Jess Hill [846],,11,56,5,81,11,26
Oklahoma State,Jennings Whitworth [1971],,84,56,60,81,68,26
