Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Navy,Gary Tranquill [1858],,82,100,106,122,85,55
San Jose State,Jack Elway [563],,110,100,43,122,90,55
Maryland,Bobby Ross [1589],,45,100,28,122,24,55
New Mexico State,Fred Zechman [2049],,78,100,83,122,104,55
Boston College,Jack Bicknell [134],,64,100,14,122,1,55
West Virginia,Don Nehlen [1352],,60,100,10,122,21,55
Ohio,Brian Burke [221],,44,100,90,122,47,55
San Diego State,Doug Scovil [1648],,109,100,96,122,97,55
Virginia,George Welsh [1954],,72,100,79,122,43,55
Texas,Fred Akers [10],,3,100,3,122,1,55
Ball State,Dwight Wallace [1916],,30,100,75,122,39,55
Texas-El Paso,Bill Yung [2046],,103,100,101,122,101,55
Northwestern,Dennis Green [724],,62,100,102,122,85,55
Southern California,Ted Tollner [1852],,82,100,66,122,68,55
Oklahoma State,Jimmy Johnson [952],,27,100,19,122,47,55
Washington State,Jim Walden [1906],,78,100,34,122,17,55
Auburn,Pat Dye [540],,3,100,1,122,6,55
Michigan,Bo Schembechler [1631],,18,100,15,122,16,55
North Carolina State,Tom Reed [1522],,73,100,98,122,72,55
Colorado,Bill McCartney [1183],,45,100,78,122,61,55
Louisiana State,Jerry Stovall [1773],,76,100,55,122,64,55
Tulane,Wally English [569],,78,100,50,122,65,55
Arkansas,Lou Holtz [876],,66,100,57,122,81,55
North Texas,North Texas_UNKNOWN_COACH,,11,100,87,122,51,55
Southern Methodist,Bobby Collins [341],,11,100,27,122,24,55
Illinois State,Illinois State_UNKNOWN_COACH,,31,100,91,122,90,55
Rice,Ray Alborn [12],,85,100,100,122,114,55
Stanford,Paul Wiggin [1976],,106,100,69,122,108,55
Western Michigan,Jack Harbaugh [770],,32,100,60,122,43,55
Toledo,Dan Simrell [1692],,27,100,38,122,36,55
Richmond,Richmond_UNKNOWN_COACH,,74,100,112,122,101,55
Iowa,Hayden Fry [657],,17,100,18,122,17,55
Michigan State,George Perles [1450],,25,100,76,122,33,55
Georgia Tech,Bill Curry [421],,64,100,85,122,39,55
Indiana,Sam Wyche [2030],,43,100,95,122,30,55
Texas Christian,Jim Wacker [1900],,83,100,113,122,111,55
Notre Dame,Gerry Faust [600],,45,100,33,122,59,55
Central Michigan,Herb Deromedi [464],,44,100,17,122,33,55
Pittsburgh,Foge Fazio [601],,44,100,26,122,30,55
Nevada,Nevada_UNKNOWN_COACH,,109,100,105,122,101,55
Minnesota,Joe Salem [1610],,44,100,110,122,90,55
Houston,Bill Yeoman [2035],,78,100,93,122,108,55
Hawaii,Dick Tomey [1853],,101,100,70,122,81,55
Ohio State,Earle Bruce [212],,18,100,20,122,19,55
Mississippi State,Emory Bellard [112],,73,100,86,122,61,55
Oklahoma,Barry Switzer [1802],,22,100,30,122,43,55
North Carolina,Dick Crum [409],,50,100,48,122,36,55
Iowa State,Jim Criner [390],,60,100,73,122,51,55
Utah State,Chris Pella [1447],,109,100,71,122,85,55
Texas A&M,Jackie Sherrill [1677],,77,100,84,122,76,55
