Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bob Toledo [1849],,13,81,7,130,22,46
Wake Forest,Jim Caldwell [239],,55,81,93,130,90,46
New Mexico,Rocky Long [1116],,92,81,104,130,105,46
Southern Mississippi,Jeff Bower [169],,45,81,63,130,59,46
California,Tom Holmoe [870],,60,81,43,130,46,46
Cincinnati,Rick Minter [1283],,93,81,99,130,81,46
Tennessee,Phillip Fulmer [664],,1,81,1,130,1,46
Memphis,Rip Scherer [1633],,92,81,100,130,79,46
Mississippi,David Cutcliffe [426],Tommy Tuberville [1867],53,81,56,130,22,46
Clemson,Tommy West [1955],,65,81,102,130,94,46
Purdue,Joe Tiller [1840],,52,81,13,130,30,46
Virginia Tech,Frank Beamer [102],,59,81,20,130,16,46
Temple,Bobby Wallace [1915],,86,81,51,130,107,46
Alabama-Birmingham,Watson Brown [209],,88,81,108,130,90,46
Wyoming,Dana Dimel [484],,17,81,34,130,13,46
Kansas State,Bill Snyder [1716],,17,81,18,130,32,46
Kansas,Terry Allen [20],,58,81,66,130,64,46
Penn State,Joe Paterno [1433],,15,81,16,130,19,46
Northern Illinois,Joe Novak [1376],,92,81,90,130,86,46
Boise State,Dirk Koetter [1036],,107,81,84,130,70,46
Louisville,John Smith [1705],,45,81,65,130,73,46
Missouri,Larry Smith [1706],,19,81,31,130,38,46
East Carolina,Steve Logan [1113],,73,81,82,130,77,46
Oregon,Mike Bellotti [113],,24,81,27,130,26,46
Miami (OH),Randy Walker [1913],,6,81,38,130,6,46
Bowling Green State,Gary Blackney [147],,55,81,22,130,83,46
Marshall,Bob Pruett [1498],,9,81,24,130,1,46
Vanderbilt,Woody Widenhofer [1974],,68,81,101,130,83,46
Wisconsin,Barry Alvarez [25],,8,81,8,130,16,46
Akron,Lee Owens [1415],,85,81,85,130,105,46
Colorado State,Sonny Lubick [1124],,25,81,26,130,43,46
Duke,Fred Goldsmith [706],,64,81,95,130,86,46
Brigham Young,LaVell Edwards [550],,44,81,59,130,40,46
Washington,Jim Lambright [1061],,26,81,53,130,38,46
Illinois,Ron Turner [1869],,74,81,94,130,74,46
Louisiana-Lafayette,Nelson Stokley [1763],,90,81,107,130,94,46
Arizona State,Bruce Snyder [1717],,57,81,62,130,43,46
Kent State,Dean Pees [1443],,97,81,111,130,111,46
Rutgers,Terry Shea [1665],,66,81,83,130,43,46
Arizona,Dick Tomey [1853],,7,81,28,130,25,46
Kentucky,Hal Mumme [1326],,19,81,60,130,22,46
Air Force,Fisher DeBerry [452],,9,81,25,130,1,46
Utah,Ron McBride [1178],,51,81,71,130,72,46
Georgia,Jim Donnan [504],,9,81,30,130,11,46
Nebraska,Frank Solich [1721],,19,81,35,130,36,46
Fresno State,Pat Hill [847],,75,81,76,130,94,46
Syracuse,Paul Pasqualoni [1432],,54,81,6,130,11,46
Army,Bob Sutton [1794],,73,81,92,130,74,46
South Carolina,Brad Scott [1645],,68,81,109,130,99,46
Baylor,Dave Roberts [1556],,65,81,47,130,62,46
Eastern Michigan,Rick Rasnick [1516],,93,81,81,130,107,46
Florida State,Bobby Bowden [166],,7,81,3,130,6,46
Florida,Steve Spurrier [1728],,5,81,21,130,8,46
Alabama,Mike DuBose [527],,41,81,49,130,19,46
Tulsa,David Rader [1506],,79,81,55,130,59,46
Oregon State,Mike Riley [1550],,61,81,48,130,48,46
Texas Tech,Spike Dykes [543],,47,81,37,130,50,46
Nevada-Las Vegas,Jeff Horton [885],,96,81,111,130,94,46
Miami (FL),Butch Davis [442],,57,81,10,130,19,46
Navy,Charlie Weatherbie [1939],,78,81,77,130,94,46
San Jose State,Dave Baldwin [68],,83,81,75,130,103,46
Maryland,Ron Vanderlinden [1886],,66,81,91,130,99,46
New Mexico State,Tony Samuel [1612],,110,81,87,130,86,46
Boston College,Tom O'Brien [1384],,77,81,29,130,99,46
Ohio,Jim Grobe [736],,62,81,72,130,79,46
West Virginia,Don Nehlen [1352],,59,81,32,130,40,46
San Diego State,Ted Tollner [1852],,41,81,64,130,56,46
Idaho,Chris Tormey [1856],,83,81,67,130,56,46
Virginia,George Welsh [1954],,12,81,23,130,13,46
Texas,Mack Brown [204],,21,81,19,130,34,46
Ball State,Bill Lynch [1130],,95,81,106,130,111,46
Texas-El Paso,Charlie Bailey [62],,80,81,97,130,99,46
Northwestern,Gary Barnett [84],,78,81,80,130,90,46
Southern California,Paul Hackett [745],,54,81,17,130,27,46
Arkansas State,Joe Hollis [865],,100,81,96,130,83,46
Oklahoma State,Bob Simmons [1687],,50,81,57,130,61,46
Washington State,Mike Price [1492],,67,81,74,130,53,46
Louisiana-Monroe,Ed Zaunbrecher [2048],,85,81,103,130,86,46
Auburn,Terry Bowden [167],Bill Oliver [1403],54,81,54,130,64,46
North Carolina State,Mike O'Cain [1385],,50,81,9,130,64,46
Michigan,Lloyd Carr [269],,44,81,2,130,13,46
Louisiana State,Gerry DiNardo [485],,55,81,61,130,30,46
Colorado,Rick Neuheisel [1357],,22,81,33,130,40,46
Tulane,Tommy Bowden [168],Chris Scelfo [1629],1,81,42,130,1,46
Arkansas,Houston Nutt [1380],,35,81,44,130,16,46
North Texas,Darrell Dickey [475],,104,81,78,130,77,46
Southern Methodist,Mike Cavan [283],,55,81,52,130,46,46
