Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Georgia,Wallace Butts [230],,90,45,72,79,98,16
Utah,Ike Armstrong [48],,50,45,44,79,62,16
Nebraska,Biff Jones [958],,34,45,12,79,36,16
Hardin-Simmons,Frank Kimbrough [1006],,38,45,22,79,1,16
Northern Arizona,Garrett Arbelbide [44],,108,45,117,79,122,16
Syracuse,Ossie Solem [1720],,62,45,108,79,73,16
Army,William Wood [2014],,70,45,106,79,86,16
Wichita State,Wichita State_UNKNOWN_COACH,,104,45,102,79,111,16
South Carolina,Rex Enright [573],,95,45,80,79,99,16
Baylor,Morley Jennings [942],,58,45,45,79,41,16
Florida,Josh Cody [328],,98,45,41,79,100,16
Alabama,Frank Thomas [1827],,29,45,23,79,32,16
Tulsa,Chet Benefiel [115],,93,45,65,79,80,16
Oregon State,Lon Stiner [1758],,10,45,50,79,12,16
Texas Tech,Pete Cawthon [286],,105,45,47,79,105,16
Miami (FL),Jack Harding [774],,100,45,75,79,102,16
Navy,Swede Larson [1069],,51,45,36,79,84,16
Maryland,Frank Dobson [490],,96,45,117,79,102,16
New Mexico State,Gerald Hines [849],,93,45,117,79,115,16
West Virginia,Marshall Glenn [701],,84,45,117,79,94,16
Boston College,Frank Leahy [1080],,51,45,28,79,26,16
George Washington,Bill Reinhard [1531],,14,45,93,79,26,16
Idaho,Ted Bank [72],,111,45,96,79,122,16
Virginia,Frank Murray [1335],,77,45,39,79,86,16
Duquesne,Aldo Donelli [502],,6,45,21,79,1,16
Texas,Dana Bible [132],,67,45,61,79,49,16
Texas-El Paso,Mack Saxon [1626],,57,45,55,79,22,16
Northwestern,Pappy Waldorf [1908],,55,45,24,79,49,16
Southern California,Howard Jones [962],,5,45,3,79,1,16
Oklahoma State,Jim Lookabaugh [1120],,76,45,64,79,49,16
Virginia Military Institute,Allison Hubert [894],,42,45,57,79,84,16
Washington State,O.E. Hollingbery [864],,74,45,53,79,67,16
Harvard,Dick Harlow [779],,66,45,103,79,80,16
Auburn,Jack Meagher [1243],,68,45,25,79,32,16
Villanova,Maurice Smith [1707],,45,45,48,79,36,16
North Carolina State,North Carolina State_UNKNOWN_COACH,,84,45,101,79,49,16
Michigan,Fritz Crisler [391],,65,45,4,79,1,16
Pennsylvania,George Munger [1327],,49,45,70,79,22,16
Colorado,Bunny Oakes [1392],,113,45,18,79,56,16
Louisiana State,Bernie Moore [1298],,64,45,68,79,49,16
Tulane,Red Dawson [449],,9,45,6,79,12,16
Arkansas,Fred Thomsen [1835],,75,45,62,79,56,16
Holy Cross,Joseph Sheeketski [1668],,62,45,58,79,56,16
Southern Methodist,Madison Bell [109],,63,45,43,79,26,16
Rice,Jimmy Kitts [1025],,89,45,114,79,89,16
Stanford,Tiny Thornhill [1837],,76,45,99,79,70,16
Columbia,Lou Little [1107],,40,45,73,79,80,16
Chicago,Clark Shaughnessy [1659],,85,45,117,79,89,16
Richmond,Glenn Thistlethwaite [1826],,49,45,76,79,92,16
Iowa,Edward Anderson [33],,42,45,13,79,12,16
Brown,DeOrmond McLaughry [1223],,71,45,117,79,80,16
Michigan State,Charlie Bachman [56],,85,45,97,79,70,16
Georgia Tech,William Alexander [15],,33,45,10,79,26,16
Loyola Marymount,Mike Pecarovich [1442],,57,45,19,79,115,16
Saint Louis,Saint Louis_UNKNOWN_COACH,,103,45,87,79,108,16
Indiana,Bo McMillin [1231],,53,45,49,79,41,16
Texas Christian,Dutch Meyer [1257],,88,45,94,79,76,16
Notre Dame,Elmer Layden [1077],,30,45,11,79,22,16
Pittsburgh,Charles Bowser [170],,34,45,8,79,41,16
Minnesota,Bernie Bierman [137],,63,45,14,79,56,16
Centenary (LA),Curtis Player [1474],,101,45,113,79,115,16
Citadel,Tatum Gressette [730],,103,45,117,79,102,16
Ohio State,Francis Schmidt [1638],,47,45,7,79,12,16
Montana,Doug Fessenden [615],,107,45,111,79,115,16
Bucknell,Al Humphreys [901],,48,45,117,79,76,16
Mississippi State,Allyn McKeen [1218],,53,45,35,79,36,16
Manhattan,Herb Kopf [1038],,65,45,86,79,62,16
Oklahoma,Tom Stidham [1753],,42,45,30,79,41,16
Davidson,Gene McEver [1204],,99,45,115,79,100,16
North Carolina,Raymond Wolf [2011],,26,45,29,79,12,16
Denver,Cac Hubbard [892],,103,45,71,79,111,16
Iowa State,Jim Yeager [2034],,120,45,98,79,115,16
Utah State,E. Lowell Romney [1580],,118,45,54,79,125,16
Hampden-Sydney,Hampden-Sydney_UNKNOWN_COACH,,92,45,116,79,105,16
Washington (MO),Jimmy Conzelman [350],,84,45,40,79,36,16
Texas A&M,Homer Norton [1374],,5,45,1,79,1,16
