Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Wake Forest,James Baldwin [69],,60,32,79,51,95,18
Lafayette,Herb McCracken [1195],,40,32,90,51,98,18
Washington & Lee,Pat Herron [833],,95,32,58,51,55,18
Dartmouth,Jesse Hawley [808],,28,32,60,51,10,18
California,Nibs Price [1493],,31,32,55,51,39,18
Sewanee,M.S. Bennett [117],,56,32,81,51,60,18
Tennessee,Bob Neyland [1364],,5,32,29,51,1,18
Colorado College,W.T. VandeGraaff [1885],,66,32,16,51,65,18
Washington & Jefferson,Andrew Kerr [995],,4,32,72,51,1,18
Detroit Mercy,Gus Dorais [512],,32,32,77,51,23,18
Yale,Tad Jones [968],,28,32,4,51,1,18
Mississippi,Homer Hazel [816],,52,32,57,51,71,18
Purdue,James Phelan [1460],,68,32,35,51,1,18
Clemson,Josh Cody [328],,33,32,75,51,51,18
Grinnell,Lester Watt [1936],,76,32,90,51,76,18
Virginia Tech,Andy Gustafson [741],,96,32,33,51,84,18
Drake,Ossie Solem [1720],,69,32,88,51,71,18
Kansas State,Charlie Bachman [56],,60,32,34,51,46,18
Wyoming,George McLaren [1222],,77,32,86,51,81,18
Kansas,Cappy Cappon [259],,72,32,20,51,65,18
Penn State,Hugo Bezdek [130],,12,32,45,51,17,18
Furman,Furman_UNKNOWN_COACH,,27,32,11,51,39,18
New York University,New York University_UNKNOWN_COACH,,37,32,84,51,32,18
Cornell,Gilmour Dobie [489],,50,32,90,51,65,18
Missouri,Gwinn Henry [827],,49,32,9,51,17,18
Oregon,John McEwan [1206],,34,32,89,51,46,18
Creighton,Creighton_UNKNOWN_COACH,,39,32,48,51,23,18
Georgetown,Lou Little [1107],,43,32,76,51,95,18
Vanderbilt,Dan McGugin [1210],,13,32,40,51,23,18
Wisconsin,Glenn Thistlethwaite [1826],,68,32,30,51,60,18
Colorado State,Harry Hughes [900],,50,32,15,51,51,18
Colgate,George Hauser [806],,52,32,65,51,87,18
Duke,Jimmy DeHart [456],,93,32,62,51,93,18
Brigham Young,C.J. Hart [792],,84,32,78,51,87,18
Washington,Enoch Bagshaw [61],,26,32,44,51,32,18
Illinois,Robert Zuppke [2053],,4,32,13,51,1,18
Northern Colorado,George Cooper [354],,86,32,83,51,84,18
Princeton,Princeton_UNKNOWN_COACH,,29,32,47,51,10,18
Marquette,Frank Murray [1335],,48,32,68,51,32,18
Carnegie Mellon,Walter Steffen [1742],,42,32,85,51,39,18
Kentucky,Harry Gamage [672],,85,32,71,51,76,18
Utah,Ike Armstrong [48],,66,32,51,51,55,18
Georgia,George Woodruff [2017],,27,32,1,51,32,18
Nebraska,Ernest Bearg [103],,40,32,19,51,23,18
Syracuse,Lew Andreas [39],,53,32,49,51,93,18
Army,Biff Jones [958],,27,32,5,51,10,18
South Carolina,Harry Lightsey [1101],,96,32,54,51,87,18
Baylor,Morley Jennings [942],,16,32,90,51,32,18
Colorado Mines,George Allen [17],,83,32,80,51,65,18
Alabama,Wallace Wade [1902],,52,32,59,51,55,18
Florida,Tom Sebring [1651],,60,32,41,51,51,18
Oregon State,Paul Schissler [1635],,27,32,69,51,32,18
Navy,William Ingram [920],,32,32,56,51,23,18
Maryland,Curley Byrd [231],,95,32,37,51,60,18
Montana State,Ott Romney [1581],,71,32,46,51,71,18
