Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bill Barnes [82],,77,70,41,110,63,34
Wake Forest,Billy Hildebrand [844],,96,70,114,110,95,34
William & Mary,Milt Drewer [521],,93,70,80,110,63,34
New Mexico,Bill Weeks [1946],,103,70,29,110,1,34
Dartmouth,Bob Blackman [146],,2,70,35,110,1,34
West Texas A&M,Joe Kerbel [992],,56,70,11,110,67,34
California,Marv Levy [1093],,77,70,109,110,67,34
Cincinnati,Charles Studley [1783],,98,70,103,110,107,34
Tennessee,Bowden Wyatt [2029],,35,70,114,110,91,34
Memphis,Billy Murphy [1329],,4,70,49,110,6,34
Detroit Mercy,John Idzik [916],,95,70,111,110,115,34
Yale,Jordan Olivar [1402],,112,70,99,110,107,34
Mississippi,John Vaught [1889],,2,70,1,110,1,34
Purdue,Jack Mollenkopf [1289],,82,70,28,110,21,34
Clemson,Frank Howard [888],,31,70,64,110,40,34
Virginia Tech,Jerry Claiborne [311],,92,70,65,110,58,34
Wyoming,Lloyd Eaton [544],,102,70,45,110,78,34
Kansas State,Doug Weaver [1942],,91,70,114,110,91,34
Kansas,Jack Mitchell [1285],,23,70,73,110,34,34
Penn State,Rip Engle [567],,33,70,17,110,34,34
Furman,Robert King [1016],,93,70,104,110,71,34
Buffalo,Dick Offenhamer [1397],,49,70,96,110,78,34
Cornell,Tom Harp [782],,110,70,66,110,87,34
Louisville,Frank Camp [250],,47,70,53,110,87,34
Missouri,Dan Devine [469],,13,70,8,110,1,34
Oregon,Len Casanova [275],,28,70,47,110,19,34
Miami (OH),John Pont [1482],,37,70,40,110,78,34
Pacific,John Rohde [1579],,88,70,78,110,115,34
Bowling Green State,Doyt Perry [1451],,18,70,44,110,71,34
Vanderbilt,Arthur Guepe [738],,86,70,112,110,95,34
Marshall,Charlie Snyder [1718],,51,70,95,110,102,34
Wisconsin,Milt Bruhn [213],,15,70,6,110,6,34
Colorado State,Milo Lude [1125],,108,70,114,110,119,34
Colgate,Hal Lahar [1059],,103,70,86,110,83,34
Duke,Bill Murray [1334],,13,70,33,110,14,34
Brigham Young,Hal Mitchell [1284],,101,70,37,110,117,34
Washington,Jim Owens [1414],,4,70,22,110,6,34
Illinois,Pete Elliott [558],,81,70,43,110,19,34
Arizona State,Frank Kush [1054],,58,70,36,110,71,34
Rutgers,John Bateman [92],,93,70,82,110,99,34
Kent State,Trevor Rees [1524],,50,70,92,110,95,34
Princeton,Richard Colman [345],,108,70,68,110,95,34
Arizona,Jim LaRue [1070],,105,70,16,110,63,34
Kentucky,Charley Bradshaw [177],,38,70,102,110,87,34
Air Force,Ben Martin [1157],,55,70,46,110,60,34
Utah,Ray Nagel [1345],,83,70,79,110,83,34
Georgia,Johnny Griffith [735],,30,70,48,110,34,34
Nebraska,Bob Devaney [468],,18,70,34,110,28,34
Hardin-Simmons,Jack Thomas [1828],,88,70,114,110,113,34
Syracuse,Ben Schwartzwalder [1644],,79,70,27,110,44,34
Army,Paul Dietzel [483],,83,70,24,110,48,34
Wichita State,Chelo Huerta [897],,88,70,94,110,112,34
South Carolina,Marvin Bass [91],,44,70,87,110,46,34
Baylor,John Bridgers [186],,49,70,83,110,58,34
Florida State,Bill Peterson [1453],,31,70,67,110,55,34
Alabama,Bear Bryant [215],,13,70,7,110,14,34
