Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,William Spaulding [1723],,50,36,2,58,32,20
Wake Forest,F.S. Miller [1270],,64,36,79,58,97,20
Washington & Lee,Jimmy DeHart [456],,95,36,80,58,101,20
New Mexico,New Mexico_UNKNOWN_COACH,,87,36,97,58,82,20
Gonzaga,Mike Pecarovich [1442],,46,36,97,58,42,20
Dartmouth,Jack Cannell [258],,41,36,26,58,42,20
California,William Ingram [920],,30,36,9,58,14,20
Sewanee,Heck Clark [316],,44,36,77,58,82,20
Tennessee,Bob Neyland [1364],,1,36,16,58,1,20
Colorado College,W.T. VandeGraaff [1885],,81,36,70,58,82,20
Washington & Jefferson,William Amos [29],,32,36,78,58,25,20
Detroit Mercy,Gus Dorais [512],,4,36,30,58,14,20
Yale,Mal Stevens [1745],,17,36,22,58,25,20
Mississippi,Mississippi_UNKNOWN_COACH,,56,36,94,58,90,20
Purdue,Noble Kizer [1026],,40,36,5,58,1,20
Clemson,Jess Neely [1350],,90,36,87,58,106,20
Grinnell,Lester Watt [1936],,68,36,97,58,71,20
Virginia Tech,O.E. Neale [1349],,80,36,81,58,103,20
Temple,Henry Miller [1272],,40,36,61,58,1,20
Drake,Ossie Solem [1720],,70,36,45,58,25,20
Kansas State,Bo McMillin [1231],,56,36,65,58,42,20
Wyoming,John Rhodes [1541],,86,36,42,58,77,20
Kansas,Bill Hargiss [776],,82,36,66,58,64,20
Penn State,Bob Higgins [842],,59,36,97,58,71,20
Fordham,Frank Cavanaugh [285],,3,36,25,58,8,20
New York University,New York University_UNKNOWN_COACH,,33,36,35,58,25,20
Cornell,Gilmour Dobie [489],,35,36,28,58,51,20
Missouri,Gwinn Henry [827],,93,36,73,58,51,20
Oregon,Clarence Spears [1725],,32,36,8,58,14,20
Creighton,Creighton_UNKNOWN_COACH,,58,36,52,58,64,20
Georgetown,Tommy Mills [1281],,39,36,84,58,58,20
Vanderbilt,Dan McGugin [1210],,20,36,18,58,25,20
Wisconsin,Glenn Thistlethwaite [1826],,61,36,6,58,64,20
Colorado State,Harry Hughes [900],,84,36,38,58,71,20
Colgate,Andrew Kerr [995],,24,36,46,58,32,20
Duke,Wallace Wade [1902],,87,36,41,58,94,20
Brigham Young,Ott Romney [1581],,91,36,55,58,94,20
Washington,James Phelan [1460],,36,36,23,58,19,20
Illinois,Robert Zuppke [2053],,65,36,97,58,77,20
Arizona State,Ted Shipkey [1679],,54,36,39,58,1,20
Northern Colorado,William Saunders [1624],,91,36,74,58,90,20
Princeton,Princeton_UNKNOWN_COACH,,86,36,97,58,103,20
Saint Mary's (CA),Slip Madigan [1139],,33,36,1,58,1,20
Marquette,Frank Murray [1335],,5,36,49,58,19,20
Carnegie Mellon,Walter Steffen [1742],,56,36,44,58,32,20
Arizona,Fred Enke [570],,89,36,62,58,82,20
Kentucky,Harry Gamage [672],,48,36,67,58,97,20
Utah,Ike Armstrong [48],,43,36,27,58,42,20
Georgia,Harry Mehre [1247],,19,36,13,58,19,20
Nebraska,Dana Bible [132],,36,36,34,58,25,20
Northern Arizona,Rudy Lavik [1074],,95,36,31,58,87,20
Syracuse,Vic Hanson [769],,20,36,75,58,42,20
Army,Arthur Parmalee [1427],,32,36,20,58,42,20
South Carolina,Billy Laval [1073],,74,36,53,58,90,20
Colorado Mines,George Allen [17],,94,36,97,58,101,20
Baylor,Morley Jennings [942],,92,36,90,58,71,20
Florida,Florida_UNKNOWN_COACH,,74,36,68,58,71,20
Alabama,Frank Thomas [1827],,3,36,32,58,8,20
Oregon State,Paul Schissler [1635],,39,36,37,58,32,20
Navy,Rip Miller [1275],,55,36,56,58,51,20
Montana State,Schubert Dyche [539],,86,36,97,58,82,20
Maryland,Curley Byrd [231],,19,36,63,58,32,20
New Mexico State,Gerald Hines [849],,82,36,72,58,8,20
West Virginia,Greasy Neale [1348],,59,36,85,58,64,20
Idaho,Leo Calland [246],,42,36,82,58,32,20
Virginia,Fred Dawson [448],,98,36,97,58,106,20
Texas,Clyde Littlefield [1108],,71,36,33,58,42,20
Western State,Tefler Meade [1242],,94,36,97,58,97,20
Northwestern,Dick Hanley [766],,30,36,4,58,8,20
Southern California,Howard Jones [962],,18,36,3,58,8,20
Oklahoma State,Pappy Waldorf [1908],,35,36,51,58,58,20
Washington State,O.E. Hollingbery [864],,38,36,10,58,25,20
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,96,36,86,58,105,20
Harvard,Harvard_UNKNOWN_COACH,,17,36,24,58,32,20
Auburn,Chet Wynne [2032],,57,36,59,58,77,20
Villanova,Harry Stuhldreher [1784],,75,36,97,58,97,20
Michigan,Harry Kipke [1020],,40,36,17,58,42,20
North Carolina State,North Carolina State_UNKNOWN_COACH,,91,36,60,58,108,20
Louisiana State,Russ Cohen [331],,59,36,64,58,87,20
Colorado,Myron Witham [2006],,70,36,54,58,77,20
Pennsylvania,Harvey Harman [780],,57,36,29,58,58,20
Tulane,Bernie Bierman [137],,14,36,11,58,14,20
Arkansas,Fred Thomsen [1835],,93,36,91,58,90,20
Southern Methodist,Ray Morrison [1310],,22,36,36,58,8,20
Rice,Jack Meagher [1243],,80,36,50,58,64,20
Stanford,Pop Warner [1926],,30,36,7,58,19,20
Columbia,Lou Little [1107],,31,36,47,58,58,20
Chicago,Amos Alonzo Stagg [1730],,64,36,97,58,71,20
Iowa,Burton Ingwersen [921],,63,36,97,58,58,20
Brown,DeOrmond McLaughry [1223],,35,36,95,58,64,20
Michigan State,Jimmy Crowley [407],,33,36,88,58,51,20
Georgia Tech,William Alexander [15],,72,36,71,58,64,20
