Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Dayton,William Ankney [43],,98,88,114,123,101,46
Texas-El Paso,Warren Harper [785],,102,88,83,123,73,46
Northwestern,Ara Parseghian [1430],,76,88,31,123,28,46
Southern California,John McKay [1215],,73,88,17,123,20,46
Oklahoma State,Phil Cutchin [425],,80,88,111,123,56,46
Washington State,Jim Sutherland [1791],,88,88,88,123,64,46
Virginia Military Institute,John McKenna [1220],,51,88,97,123,111,46
Harvard,John Yovicsin [2044],,106,88,12,123,6,46
Auburn,Ralph Jordan [970],,10,88,7,123,18,46
Villanova,Alex Bell [108],,44,88,87,123,98,46
Michigan,Bump Elliott [556],,76,88,4,123,26,46
North Carolina State,Earle Edwards [549],,21,88,39,123,68,46
Pennsylvania,John Stiegman [1754],,109,88,37,123,107,46
Louisiana State,Charles McClendon [1189],,48,88,27,123,53,46
Colorado,Eddie Crowder [402],,83,88,113,123,48,46
Arkansas,Frank Broyles [211],,53,88,71,123,53,46
Tulane,Tommy O'Boyle [1381],,42,88,116,123,73,46
Holy Cross,Edward Anderson [33],,48,88,69,123,110,46
Southern Methodist,Hayden Fry [657],,73,88,5,123,64,46
North Texas,Odus Mitchell [1286],,101,88,54,123,86,46
Rice,Jess Neely [1350],,49,88,36,123,51,46
Stanford,John Ralston [1514],,87,88,82,123,68,46
Columbia,Aldo Donelli [502],,107,88,73,123,104,46
Western Michigan,Merle Schlosser [1636],,97,88,101,123,95,46
Toledo,Frank Lauterbur [1072],,99,88,78,123,104,46
Richmond,Edwin Merrick [1250],,33,88,107,123,113,46
Iowa,Jerry Burns [225],,72,88,60,123,26,46
Brown,John McLaughry [1224],,108,88,44,123,106,46
Michigan State,Duffy Daugherty [437],,14,88,14,123,6,46
Georgia Tech,Bobby Dodd [492],,19,88,35,123,56,46
Indiana,Phil Dickens [472],,79,88,64,123,42,46
Texas Christian,Abe Martin [1156],,52,88,49,123,56,46
Notre Dame,Hugh Devore [470],,79,88,58,123,73,46
Pittsburgh,John Michelosen [1264],,6,88,11,123,11,46
Minnesota,Murray Warmath [1925],,80,88,23,123,44,46
Houston,Bill Yeoman [2035],,69,88,98,123,73,46
Citadel,Eddie Teague [1817],,53,88,110,123,115,46
Ohio State,Woody Hayes [812],,72,88,29,123,22,46
Montana,Montana_UNKNOWN_COACH,,105,88,119,123,121,46
Mississippi State,Paul Davis [446],,9,88,13,123,6,46
Oklahoma,Bud Wilkinson [1979],,6,88,26,123,18,46
Davidson,Davidson_UNKNOWN_COACH,,55,88,117,123,117,46
North Carolina,James Hickey [838],,18,88,19,123,11,46
Iowa State,Clay Stapleton [1735],,81,88,80,123,33,46
Boston University,Steve Sinko [1693],,45,88,105,123,109,46
Utah State,Tony Knap [1028],,90,88,61,123,51,46
Xavier,Edward Biles [139],,86,88,45,123,1,46
Texas A&M,Hank Foldberg [636],,70,88,79,123,68,46
