Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Dick Vermeil [1893],,52,106,33,152,41,65
Wake Forest,Chuck Mills [1278],,85,106,118,152,98,65
Lafayette,Lafayette_UNKNOWN_COACH,,72,106,128,152,118,65
Tampa,Dennis Fryzel [659],,99,106,100,152,76,65
William & Mary,James Root [1584],,122,106,54,152,95,65
New Mexico,Bill Mondt [1291],,108,106,104,152,59,65
Dartmouth,John Crouthamel [400],,74,106,91,152,110,65
West Texas A&M,Gene Mayfield [1173],,94,106,83,152,71,65
Southern Mississippi,P.W. Underwood [1872],,102,106,61,152,74,65
California,Mike White [1964],,41,106,52,152,43,65
Cincinnati,Tony Mason [1166],,74,106,64,152,63,65
Tennessee,Bill Battle [97],,15,106,22,152,11,65
Chattanooga,Joe Morrison [1309],,106,106,131,152,133,65
Memphis,Fred Pancoast [1423],,70,106,71,152,61,65
Yale,Carmen Cozza [377],,8,106,48,152,101,65
Mississippi,Ken Cooper [356],,72,106,58,152,63,65
Purdue,Alex Agase [7],,51,106,13,152,51,65
Clemson,Red Parker [1426],,36,106,32,152,17,65
Virginia Tech,Jimmy Sharpe [1658],,93,106,84,152,87,65
Temple,Wayne Hardin [773],,30,106,70,152,67,65
Drake,Jack Wallace [1917],,119,106,113,152,128,65
Wyoming,Fritz Shurmur [1684],,113,106,131,152,125,65
Kansas State,Vince Gibson [686],,83,106,65,152,51,65
Kansas,Don Fambrough [592],,79,106,36,152,48,65
Penn State,Joe Paterno [1433],,34,106,19,152,17,65
Furman,Art Baker [65],,123,106,95,152,92,65
Long Beach State,Wayne Howard [889],,85,106,92,152,112,65
Northern Illinois,Jerry Ippoliti [922],,112,106,108,152,110,65
Cornell,Jack Musick [1337],,70,106,116,152,112,65
Louisville,Tom Alley [22],,87,106,94,152,67,65
Missouri,Al Onofrio [1405],,62,106,16,152,8,65
Texas-Arlington,Harold Elliott [557],,123,106,127,152,125,65
East Carolina,Pat Dye [540],,115,106,74,152,87,65
Oregon,Don Read [1518],,77,106,121,152,85,65
Miami (OH),Dick Crum [409],,1,106,29,152,1,65
Pacific,Chester Caddas [234],,81,106,78,152,118,65
Bowling Green State,Don Nehlen [1352],,112,106,73,152,89,65
Vanderbilt,Steve Sloan [1695],,36,106,31,152,37,65
Marshall,Jack Lengyel [1087],,122,106,131,152,128,65
Wisconsin,John Jardine [934],,17,106,24,152,34,65
Colorado State,Sarkis Arslanian [51],,104,106,115,152,63,65
Colgate,Neil Wheelwright [1957],,80,106,99,152,114,65
Duke,Mike McGee [1208],,43,106,49,152,19,65
Brigham Young,LaVell Edwards [550],,85,106,44,152,51,65
Washington,Jim Owens [1414],,74,106,55,152,37,65
Louisiana-Lafayette,Augie Tammariello [1807],,114,106,126,152,128,65
Illinois,Bob Blackman [146],,43,106,57,152,45,65
Arizona State,Frank Kush [1054],,95,106,38,152,57,65
Rutgers,Frank Burns [224],,60,106,47,152,98,65
Kent State,Don James [928],,88,106,90,152,92,65
Princeton,Robert Casciola [276],,51,106,98,152,108,65
Arizona,Jim Young [2038],,65,106,41,152,54,65
Kentucky,Fran Curci [417],,41,106,28,152,34,65
Air Force,Ben Martin [1157],,104,106,106,152,128,65
Utah,Tom Lovat [1121],,116,106,122,152,128,65
Georgia,Vince Dooley [509],,41,106,26,152,31,65
Nebraska,Tom Osborne [1408],,19,106,21,152,37,65
Fresno State,J.R. Boone [163],,77,106,101,152,114,65
Syracuse,Frank Maloney [1145],,60,106,102,152,78,65
Army,Homer Smith [1704],,58,106,105,152,82,65
Wichita State,Jim Wright [2026],,112,106,124,152,121,65
South Carolina,Paul Dietzel [483],,78,106,59,152,61,65
Baylor,Grant Teaff [1816],,65,106,7,152,19,65
Eastern Michigan,Eastern Michigan_UNKNOWN_COACH,,15,106,110,152,95,65
Florida State,Darrell Mudra [1323],,101,106,109,152,89,65
Southern Illinois,Doug Weaver [1942],,124,106,125,152,121,65
Alabama,Bear Bryant [215],,7,106,4,152,1,65
Florida,Doug Dickey [476],,39,106,8,152,1,65
Oregon State,Dee Andros [41],,65,106,107,152,80,65
Tulsa,F. Dry [526],,66,106,51,152,54,65
Texas Tech,Jim Carlen [264],,80,106,17,152,21,65
Massachusetts,Massachusetts_UNKNOWN_COACH,,85,106,119,152,105,65
Miami (FL),Pete Elliott [558],,42,106,56,152,26,65
San Jose State,Darryl Rogers [1574],,66,106,50,152,45,65
Navy,George Welsh [1954],,65,106,34,152,80,65
Maryland,Jerry Claiborne [311],,32,106,20,152,13,65
New Mexico State,Jim Bradley [175],,117,106,97,152,118,65
Boston College,Joseph Yukica [2045],,35,106,60,152,71,65
West Virginia,Bobby Bowden [166],,58,106,82,152,76,65
Ohio,Bill Hess [834],,84,106,85,152,108,65
San Diego State,Claude Gilbert [689],,58,106,40,152,1,65
Idaho,Eddy Troxel [1865],,119,106,131,152,133,65
Virginia,Sonny Randle [1515],,49,106,87,152,82,65
Texas,Darrell Royal [1597],,63,106,10,152,22,65
Dayton,Ron Marciniak [1149],,123,106,120,152,125,65
Texas-El Paso,Gil Bartosh [90],,114,106,93,152,121,65
Northwestern,John Pont [1482],,55,106,111,152,57,65
Southern California,John McKay [1215],,7,106,3,152,24,65
Arkansas State,Bill Davidson [438],,12,106,89,152,92,65
Oklahoma State,Jim Stanley [1734],,73,106,15,152,43,65
Virginia Military Institute,Bob Thalman [1824],,108,106,68,152,85,65
Washington State,Jim Sweeney [1799],,77,106,123,152,82,65
Harvard,Joseph Restic [1536],,53,106,27,152,100,65
McNeese State,McNeese State_UNKNOWN_COACH,,10,106,112,152,95,65
Auburn,Ralph Jordan [970],,11,106,11,152,8,65
Villanova,Lou Ferry [611],Jim Weaver [1943],113,106,103,152,103,65
North Carolina State,Lou Holtz [876],,33,106,18,152,16,65
Michigan,Bo Schembechler [1631],,7,106,14,152,31,65
Pennsylvania,Harry Gamble [673],,12,106,79,152,103,65
Louisiana State,Charles McClendon [1189],,44,106,45,152,37,65
Colorado,Bill Mallory [1144],,71,106,35,152,41,65
Tulane,Bennie Ellender [554],,52,106,96,152,74,65
Arkansas,Frank Broyles [211],,75,106,1,152,23,65
Holy Cross,Edward Doherty [495],,72,106,81,152,101,65
North Texas,Hayden Fry [657],,101,106,67,152,114,65
Southern Methodist,Dave Smith [1700],,74,106,30,152,31,65
Rice,Al Conover [348],,85,106,75,152,67,65
Stanford,Jack Christiansen [305],,31,106,76,152,34,65
Columbia,William Campbell [255],,75,106,130,152,121,65
Western Michigan,Bill Doolittle [510],,114,106,114,152,114,65
Toledo,Jack Murphy [1332],,107,106,80,152,105,65
Richmond,Jim Tait [1805],,124,106,72,152,67,65
Iowa,Bob Commings [346],,56,106,63,152,54,65
Brown,John Anderson [38],,69,106,46,152,105,65
Michigan State,Dennis Stolz [1765],,15,106,12,152,26,65
Georgia Tech,Pepper Rodgers [1572],,38,106,42,152,29,65
Indiana,Lee Corso [364],,63,106,117,152,78,65
Texas Christian,Jim Shofner [1682],,92,106,129,152,71,65
Notre Dame,Ara Parseghian [1430],,11,106,2,152,25,65
Pittsburgh,Johnny Majors [1142],,32,106,37,152,26,65
Lamar,Vernon Glass [697],,7,106,53,152,13,65
Minnesota,Cal Stoll [1764],,57,106,77,152,48,65
Houston,Bill Yeoman [2035],,71,106,43,152,59,65
Hawaii,Larry Price [1491],,64,106,39,152,48,65
Citadel,Bobby Ross [1589],,124,106,88,152,89,65
Ohio State,Woody Hayes [812],,11,106,6,152,29,65
