Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,William Spaulding [1723],,18,54,2,86,14,21
Wake Forest,Jim Weaver [1943],,92,54,95,86,88,21
Washington & Lee,Tex Tilson [1843],,108,54,105,86,107,21
New Mexico,Gwinn Henry [827],,91,54,72,86,94,21
William & Mary,Tommy Dowler [517],,77,54,116,86,125,21
Dartmouth,Red Blaik [148],,31,54,70,86,8,21
Gonzaga,Mike Pecarovich [1442],,48,54,81,86,32,21
California,Stub Allison [23],,13,54,4,86,8,21
San Francisco,Lawrence Lewis [1098],,34,54,51,86,29,21
Washburn,Ernest Bearg [103],,108,54,99,86,119,21
Sewanee,Heck Clark [316],,108,54,116,86,130,21
Tennessee,W.H. Britton [190],,92,54,23,86,64,21
Santa Clara,Santa Clara_UNKNOWN_COACH,,35,54,82,86,26,21
Colorado College,W.T. VandeGraaff [1885],,101,54,76,86,101,21
Detroit Mercy,Gus Dorais [512],,77,54,19,86,40,21
Yale,Yale_UNKNOWN_COACH,,38,54,67,86,60,21
Mississippi,Ed Walker [1911],,52,54,47,86,71,21
Purdue,Noble Kizer [1026],,82,54,9,86,44,21
Clemson,Jess Neely [1350],,76,54,69,86,80,21
Grinnell,Lester Watt [1936],,104,54,102,86,112,21
Virginia Tech,Henry Redd [1520],,87,54,92,86,88,21
Temple,Pop Warner [1926],,88,54,7,86,42,21
Drake,Vee Green [727],,93,54,96,86,107,21
Wyoming,Wyoming_UNKNOWN_COACH,,109,54,71,86,112,21
Kansas State,Wesley Fry [658],,68,54,45,86,36,21
Kansas,Adrian Lindsey [1103],,56,54,39,86,18,21
Penn State,Bob Higgins [842],,77,54,29,86,94,21
Furman,Furman_UNKNOWN_COACH,,34,54,62,86,75,21
Fordham,Jimmy Crowley [407],,29,54,22,86,45,21
New York University,Mal Stevens [1745],,17,54,44,86,1,21
Cornell,Gilmour Dobie [489],,51,54,116,86,94,21
Missouri,Don Faurot [599],,70,54,83,86,55,21
McDaniel,McDaniel_UNKNOWN_COACH,,91,54,103,86,101,21
Mercer,Mercer_UNKNOWN_COACH,,88,54,116,86,88,21
Oregon,Prink Callison [248],,20,54,43,86,21,21
Creighton,Marchy Schwartz [1643],,100,54,88,86,125,21
Georgetown,Jack Hagerty [749],,63,54,100,86,107,21
Vanderbilt,Ray Morrison [1310],,60,54,20,86,49,21
Wisconsin,Clarence Spears [1725],,72,54,116,86,55,21
Colorado State,Harry Hughes [900],,91,54,77,86,80,21
Colgate,Andrew Kerr [995],,56,54,52,86,80,21
Duke,Wallace Wade [1902],,78,54,16,86,29,21
Brigham Young,Ott Romney [1581],,112,54,58,86,107,21
Washington,James Phelan [1460],,21,54,73,86,23,21
Illinois,Robert Zuppke [2053],,63,54,61,86,49,21
Arizona State,Rudy Lavik [1074],,107,54,98,86,112,21
Northern Colorado,J.W. Hancock [764],,33,54,104,86,112,21
Haskell,Haskell_UNKNOWN_COACH,,117,54,116,86,130,21
Princeton,Fritz Crisler [391],,1,54,40,86,1,21
Saint Mary's (CA),Slip Madigan [1139],,18,54,54,86,18,21
Marquette,Frank Murray [1335],,29,54,10,86,1,21
Carnegie Mellon,Howard Harpster [786],,77,54,48,86,43,21
Arizona,Tex Oliver [1404],,61,54,41,86,80,21
Kentucky,C.A. Wynne [2031],,83,54,42,86,60,21
Utah,Ike Armstrong [48],,56,54,55,86,64,21
Georgia,Harry Mehre [1247],,87,54,33,86,71,21
Nebraska,Dana Bible [132],,11,54,34,86,14,21
Northern Arizona,Mark McIntosh [1213],,105,54,116,86,119,21
Hardin-Simmons,Hardin-Simmons_UNKNOWN_COACH,,71,54,116,86,94,21
Syracuse,Vic Hanson [769],,23,54,57,86,88,21
Army,Gar Davidson [439],,38,54,65,86,55,21
South Carolina,Don McCallister [1180],,98,54,93,86,94,21
Baylor,Morley Jennings [942],,51,54,32,86,18,21
Colorado Mines,George Scott [1646],,111,54,116,86,119,21
Alabama,Frank Thomas [1827],,63,54,25,86,55,21
Florida,Dutch Stanley [1733],,95,54,106,86,80,21
Centre,Centre_UNKNOWN_COACH,,114,54,116,86,112,21
Tulsa,Gus Henderson [824],,96,54,86,86,101,21
Oregon State,Lon Stiner [1758],,49,54,85,86,23,21
Texas Tech,Pete Cawthon [286],,76,54,101,86,88,21
Navy,Thomas Hamilton [759],,46,54,63,86,64,21
Presbyterian,Walter Johnson [955],,103,54,116,86,107,21
Maryland,Jack Faber [587],,36,54,66,86,36,21
Montana State,Schubert Dyche [539],,111,54,90,86,119,21
New Mexico State,Gerald Hines [849],,30,54,75,86,88,21
West Virginia,Trusty Tallman [1806],,100,54,107,86,101,21
George Washington,James Pixlee [1472],,86,54,94,86,94,21
Idaho,Ted Bank [72],,60,54,110,86,60,21
Virginia,Gus Tebell [1818],,88,54,116,86,112,21
Duquesne,Duquesne_UNKNOWN_COACH,,52,54,26,86,38,21
Texas,Jack Chevigny [297],,76,54,38,86,29,21
Western State,Paul Wright [2027],,116,54,116,86,125,21
Texas-El Paso,Mack Saxon [1626],,108,54,116,86,119,21
Northwestern,Pappy Waldorf [1908],,51,54,6,86,45,21
Southern California,Howard Jones [962],,67,54,89,86,51,21
Oklahoma State,Albert Exendine [586],,113,54,111,86,128,21
