Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,90,82,28,119,39,45
Wake Forest,Paul Amen [27],,53,82,111,119,39,45
William & Mary,Milt Drewer [521],,71,82,14,119,26,45
New Mexico,Dick Clausen [319],,103,82,95,119,107,45
Dartmouth,Bob Blackman [146],,13,82,40,119,59,45
West Texas A&M,Frank Kimbrough [1006],,27,82,88,119,81,45
Southern Mississippi,Southern Mississippi_UNKNOWN_COACH,,56,82,93,119,78,45
California,Pete Elliott [558],,98,82,108,119,66,45
Cincinnati,George Blackburn [144],,61,82,87,119,89,45
Tennessee,Bowden Wyatt [2029],,21,82,9,119,10,45
Detroit Mercy,Wally Fromhart [656],,33,82,82,119,81,45
Yale,Jordan Olivar [1402],,99,82,29,119,1,45
Mississippi,John Vaught [1889],,13,82,11,119,1,45
Purdue,Jack Mollenkopf [1289],,26,82,15,119,19,45
Clemson,Frank Howard [888],,40,82,24,119,24,45
Virginia Tech,Frank Moseley [1315],,67,82,89,119,36,45
Drake,Warren Gaer [668],,12,82,76,119,1,45
Wyoming,Bob Devaney [468],,94,82,80,119,100,45
Kansas State,Bernard Mertes [1254],,93,82,57,119,102,45
Kansas,Chuck Mather [1169],,87,82,49,119,47,45
Penn State,Rip Engle [567],,28,82,23,119,22,45
Furman,Homer Hobbs [852],,65,82,94,119,98,45
Cornell,George James [929],,100,82,70,119,73,45
Missouri,Frank Broyles [211],,89,82,50,119,52,45
Oregon,Len Casanova [275],,90,82,27,119,36,45
Pacific,Moose Myers [1342],,67,82,97,119,91,45
Vanderbilt,Arthur Guepe [738],,18,82,35,119,17,45
Wisconsin,Milt Bruhn [213],,16,82,25,119,12,45
Colorado State,Tuffy Mullison [1325],,105,82,84,119,111,45
Colgate,Fred Rice [1544],,97,82,38,119,47,45
Duke,Bill Murray [1334],,38,82,19,119,22,45
Brigham Young,Harold Kopp [1039],,91,82,73,119,104,45
Washington,Jim Owens [1414],,98,82,42,119,59,45
Illinois,Ray Eliot [553],,33,82,61,119,43,45
