Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Karl Dorrell [513],,5,125,29,150,9,73
Middle Tennessee State,Andy McCollum [1190],,112,125,88,150,117,73
Wake Forest,Jim Grobe [736],,87,125,40,150,69,73
New Mexico,Rocky Long [1116],,87,125,57,150,5,73
Southern Mississippi,Jeff Bower [169],,80,125,65,150,94,73
California,Jeff Tedford [1819],,10,125,69,150,25,73
Cincinnati,Mark Dantonio [433],,59,125,102,150,101,73
Troy,Larry Blakeney [150],,107,125,105,150,118,73
Tennessee,Phillip Fulmer [664],,44,125,16,150,30,73
Memphis,Tommy West [1955],,74,125,46,150,84,73
Mississippi,Ed Orgeron [1407],,56,125,96,150,82,73
Purdue,Joe Tiller [1840],,26,125,74,150,49,73
Clemson,Tommy Bowden [168],,81,125,20,150,17,73
Virginia Tech,Frank Beamer [102],,34,125,3,150,13,73
Temple,Bobby Wallace [1915],,102,125,117,150,94,73
Alabama-Birmingham,Watson Brown [209],,84,125,75,150,104,73
Wyoming,Joe Glenn [700],,92,125,94,150,81,73
Kansas State,Bill Snyder [1716],,62,125,55,150,37,73
Kansas,Mark Mangino [1147],,49,125,36,150,23,73
Penn State,Joe Paterno [1433],,6,125,6,150,1,73
Northern Illinois,Joe Novak [1376],,106,125,47,150,53,73
Buffalo,Jim Hofher [855],,109,125,115,150,110,73
Boise State,Dan Hawkins [807],,41,125,59,150,57,73
Louisville,Bobby Petrino [1455],,30,125,51,150,45,73
Missouri,Gary Pinkel [1467],,65,125,34,150,25,73
East Carolina,Skip Holtz [877],,80,125,67,150,98,73
Oregon,Mike Bellotti [113],,5,125,37,150,23,73
Miami (OH),Shane Montgomery [1295],,101,125,81,150,63,73
Bowling Green State,Gregg Brandon [179],,90,125,82,150,91,73
Marshall,Mark Snyder [1719],,83,125,72,150,101,73
Vanderbilt,Bobby Johnson [946],,54,125,62,150,63,73
Wisconsin,Barry Alvarez [25],,15,125,14,150,37,73
South Florida,Jim Leavitt [1083],,62,125,61,150,43,73
Akron,J.D. Brookhart [194],,105,125,71,150,87,73
Colorado State,Sonny Lubick [1124],,76,125,44,150,79,73
Duke,Ted Roof [1583],,89,125,117,150,101,73
Brigham Young,Bronco Mendenhall [1249],,79,125,73,150,77,73
Washington,Tyrone Willingham [1991],,25,125,103,150,84,73
Illinois,Ron Zook [2052],,32,125,104,150,59,73
Louisiana-Lafayette,Rickey Bustle [228],,105,125,87,150,107,73
Arizona State,Dirk Koetter [1036],,12,125,45,150,30,73
Florida International,Don Strock [1778],,109,125,99,150,116,73
Florida Atlantic,Howard Schnellenberger [1639],,110,125,106,150,119,73
Rutgers,Greg Schiano [1634],,34,125,79,150,63,73
Kent State,Doug Martin [1159],,110,125,117,150,113,73
Connecticut,Randy Edsall [547],,57,125,95,150,104,73
Arizona,Mike Stoops [1770],,30,125,43,150,87,73
Kentucky,Rich Brooks [195],,52,125,101,150,59,73
Air Force,Fisher DeBerry [452],,91,125,83,150,82,73
Georgia,Mark Richt [1548],,26,125,7,150,15,73
Utah,Kyle Whittingham [1969],,90,125,39,150,76,73
Nebraska,Bill Callahan [242],,43,125,25,150,27,73
Fresno State,Pat Hill [847],,41,125,63,150,53,73
Syracuse,Greg Robinson [1562],,75,125,114,150,107,73
Army,Bobby Ross [1589],,71,125,92,150,74,73
South Carolina,Steve Spurrier [1728],,49,125,26,150,27,73
Baylor,Guy Morriss [1311],,58,125,56,150,30,73
Eastern Michigan,Jeff Genyk [680],,106,125,86,150,104,73
Florida State,Bobby Bowden [166],,84,125,5,150,9,73
Florida,Urban Meyer [1259],,28,125,10,150,5,73
Alabama,Mike Shula [1683],,25,125,15,150,19,73
Tulsa,Steve Kragthorpe [1042],,64,125,35,150,49,73
Oregon State,Mike Riley [1550],,25,125,76,150,47,73
Texas Tech,Mike Leach [1079],,24,125,31,150,21,73
Nevada-Las Vegas,Mike Sanford [1616],,93,125,108,150,84,73
Miami (FL),Larry Coker [332],,55,125,8,150,12,73
Navy,Paul Johnson [954],,31,125,77,150,69,73
San Jose State,Dick Tomey [1853],,56,125,113,150,79,73
Maryland,Ralph Friedgen [654],,86,125,42,150,43,73
New Mexico State,Hal Mumme [1326],,80,125,116,150,91,73
West Virginia,Rich Rodriguez [1573],,6,125,17,150,14,73
Boston College,Tom O'Brien [1384],,57,125,21,150,41,73
Ohio,Frank Solich [1721],,106,125,97,150,94,73
San Diego State,Tom Craft [378],,93,125,68,150,74,73
Idaho,Nick Holt [874],,56,125,112,150,87,73
Virginia,Al Groh [737],,76,125,23,150,45,73
Texas,Mack Brown [204],,1,125,1,150,1,73
Ball State,Brady Hoke [856],,102,125,70,150,98,73
Texas-El Paso,Mike Price [1492],,85,125,49,150,87,73
Northwestern,Randy Walker [1913],,13,125,27,150,33,73
Southern California,Pete Carroll [270],,2,125,12,150,5,73
Arkansas State,Steve Roberts [1557],,100,125,89,150,113,73
Oklahoma State,Mike Gundy [740],,66,125,60,150,37,73
Washington State,Bill Doba [486],,14,125,85,150,49,73
Louisiana-Monroe,Charlie Weatherbie [1939],,102,125,91,150,110,73
Auburn,Tommy Tuberville [1867],,27,125,11,150,17,73
North Carolina State,Chuck Amato [26],,86,125,24,150,42,73
Michigan,Lloyd Carr [269],,26,125,2,150,49,73
Louisiana State,Les Miles [1267],,26,125,4,150,1,73
Colorado,Gary Barnett [84],Mike Hankwitz [765],62,125,38,150,19,73
Tulane,Chris Scelfo [1629],,88,125,84,150,110,73
Arkansas,Houston Nutt [1380],,45,125,100,150,69,73
North Texas,Darrell Dickey [475],,109,125,107,150,115,73
Southern Methodist,Phil Bennett [118],,85,125,19,150,53,73
