Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Army,Thomas Cahill [236],,106,105,128,130,100,48
Wichita State,Bob Seaman [1649],,103,105,67,130,92,48
South Carolina,Paul Dietzel [483],,22,105,58,130,22,48
Baylor,Grant Teaff [1816],,44,105,109,130,50,48
Florida State,Larry Jones [965],,123,105,128,130,114,48
Southern Illinois,Dick Towers [1857],,75,105,114,130,130,48
Alabama,Bear Bryant [215],,6,105,4,130,8,48
Florida,Doug Dickey [476],,100,105,15,130,13,48
Tulsa,F. Dry [526],,80,105,63,130,47,48
Oregon State,Dee Andros [41],,68,105,121,130,77,48
Texas Tech,Jim Carlen [264],,16,105,18,130,30,48
Massachusetts,Massachusetts_UNKNOWN_COACH,,94,105,112,130,104,48
Miami (FL),Pete Elliott [558],,70,105,30,130,22,48
San Jose State,Darryl Rogers [1574],,38,105,61,130,77,48
Navy,George Welsh [1954],,78,105,79,130,56,48
Maryland,Jerry Claiborne [311],,72,105,35,130,59,48
New Mexico State,Jim Bradley [175],,81,105,71,130,89,48
Ohio,Bill Hess [834],,28,105,54,130,30,48
West Virginia,Bobby Bowden [166],,72,105,46,130,56,48
Boston College,Joseph Yukica [2045],,77,105,25,130,55,48
San Diego State,Claude Gilbert [689],,13,105,27,130,22,48
Idaho,Don Robbins [1554],,69,105,126,130,95,48
Virginia,Don Lawrence [1075],,115,105,86,130,65,48
Texas,Darrell Royal [1597],,24,105,11,130,27,48
Dayton,Ron Marciniak [1149],,40,105,104,130,127,48
Texas-El Paso,Tommy Hudspeth [896],,81,105,128,130,98,48
Northwestern,John Pont [1482],,70,105,93,130,65,48
Southern California,John McKay [1215],,7,105,37,130,8,48
Oklahoma State,Jim Stanley [1734],,74,105,51,130,33,48
Arkansas State,Arkansas State_UNKNOWN_COACH,,98,105,105,130,95,48
Virginia Military Institute,Bob Thalman [1824],,117,105,116,130,110,48
Washington State,Jim Sweeney [1799],,23,105,103,130,40,48
Harvard,Joseph Restic [1536],,81,105,21,130,103,48
Auburn,Ralph Jordan [970],,109,105,3,130,17,48
Villanova,Lou Ferry [611],,119,105,122,130,120,48
North Carolina State,Lou Holtz [876],,23,105,14,130,17,48
Michigan,Bo Schembechler [1631],,3,105,44,130,1,48
Pennsylvania,Harry Gamble [673],,82,105,20,130,104,48
Louisiana State,Charles McClendon [1189],,17,105,12,130,11,48
Colorado,Eddie Crowder [402],,75,105,36,130,44,48
Tulane,Bennie Ellender [554],,71,105,17,130,22,48
Arkansas,Frank Broyles [211],,34,105,62,130,40,48
Holy Cross,Edward Doherty [495],,97,105,29,130,98,48
Southern Methodist,Dave Smith [1700],,40,105,97,130,33,48
North Texas,Hayden Fry [657],,100,105,75,130,52,48
Rice,Al Conover [348],,31,105,83,130,37,48
Stanford,Jack Christiansen [305],,12,105,59,130,15,48
Columbia,Frank Navarro [1347],,87,105,125,130,120,48
Western Michigan,Bill Doolittle [510],,32,105,90,130,52,48
Toledo,Jack Murphy [1332],,96,105,98,130,124,48
Richmond,Frank Jones [960],,17,105,48,130,22,48
Iowa,Frank Lauterbur [1072],,74,105,127,130,74,48
Brown,John Anderson [38],,83,105,32,130,106,48
Michigan State,Dennis Stolz [1765],,70,105,82,130,68,48
Georgia Tech,Bill Fulcher [661],,111,105,89,130,37,48
Indiana,Lee Corso [364],,74,105,66,130,74,48
Texas Christian,Billy Tohill [1848],,42,105,111,130,47,48
Notre Dame,Ara Parseghian [1430],,3,105,1,130,1,48
Pittsburgh,Johnny Majors [1142],,46,105,45,130,52,48
Minnesota,Cal Stoll [1764],,23,105,74,130,40,48
Lamar,Lamar_UNKNOWN_COACH,,104,105,78,130,92,48
Houston,Bill Yeoman [2035],,16,105,5,130,19,48
Hawaii,Hawaii_UNKNOWN_COACH,,27,105,68,130,89,48
Citadel,Bobby Ross [1589],,117,105,108,130,114,48
Ohio State,Woody Hayes [812],,3,105,31,130,1,48
Mississippi State,Bob Tyler [1871],,111,105,50,130,80,48
Oklahoma,Barry Switzer [1802],,3,105,2,130,1,48
Davidson,David Fagg [588],,112,105,124,130,112,48
Appalachian State,Jim Brakefield [178],,34,105,118,130,89,48
North Carolina,Bill Dooley [507],,115,105,34,130,71,48
Iowa State,Earle Bruce [212],,75,105,38,130,47,48
Utah State,Phil Krueger [1050],,39,105,70,130,30,48
Xavier,Thomas Cecchini [288],,103,105,88,130,118,48
Texas A&M,Emory Bellard [112],,38,105,72,130,44,48
