Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,3,72,20,97,1,34
Wake Forest,Tom Rogers [1578],,67,72,96,97,80,34
William & Mary,Jackie Freeman [651],,56,72,84,97,70,34
New Mexico,Robert Titchenal [1847],,97,72,85,97,94,34
West Texas A&M,Frank Kimbrough [1006],,87,72,103,97,46,34
Dartmouth,DeOrmond McLaughry [1223],,102,72,56,97,80,34
California,Pappy Waldorf [1908],,31,72,59,97,27,34
Cincinnati,Sid Gillman [695],,9,72,47,97,13,34
Tennessee,Harvey Robinson [1563],,68,72,74,97,62,34
Detroit Mercy,Wally Fromhart [656],,71,72,100,97,80,34
Yale,Jordan Olivar [1402],,100,72,32,97,57,34
Mississippi,John Vaught [1889],,28,72,23,97,30,34
Purdue,Stuart Holcomb [857],,22,72,2,97,67,34
Clemson,Frank Howard [888],,52,72,45,97,55,34
Virginia Tech,Frank Moseley [1315],,3,72,63,97,1,34
Drake,Warren Gaer [668],,31,72,107,97,94,34
Wyoming,Phil Dickens [472],,84,72,15,97,80,34
Kansas State,Bill Meek [1246],,23,72,41,97,74,34
Kansas,Chuck Mather [1169],,65,72,107,97,94,34
Penn State,Rip Engle [567],,23,72,38,97,30,34
Furman,Furman_UNKNOWN_COACH,,59,72,70,97,57,34
Fordham,Edward Danowski [432],,63,72,99,97,108,34
Cornell,George James [929],,100,72,53,97,70,34
Missouri,Don Faurot [599],,37,72,58,97,70,34
Oregon,Len Casanova [275],,98,72,50,97,25,34
Pacific,Moose Myers [1342],,97,72,36,97,87,34
Vanderbilt,Arthur Guepe [738],,67,72,89,97,53,34
Wisconsin,Ivy Williamson [1989],,15,72,10,97,10,34
Colorado State,Robert Davis [447],,99,72,83,97,100,34
Colgate,Hal Lahar [1059],,24,72,66,97,67,34
Duke,Bill Murray [1334],,24,72,18,97,30,34
Brigham Young,Charles Atkinson [52],,105,72,101,97,106,34
Washington,John Cherberg [295],,101,72,87,97,87,34
Illinois,Ray Eliot [553],,45,72,88,97,87,34
Arizona State,Clyde Smith [1699],,86,72,51,97,44,34
Rutgers,Harvey Harman [780],,75,72,97,97,110,34
Princeton,Charles Caldwell [237],,100,72,48,97,74,34
Marquette,Frosty Ferzacca [613],,23,72,73,97,74,34
Arizona,Warren Woodson [2020],,78,72,35,97,42,34
Kentucky,Blanton Collier [339],,35,72,11,97,16,34
Georgia,Wallace Butts [230],,54,72,33,97,49,34
Utah,Jack Curtice [422],,104,72,46,97,104,34
Nebraska,William Glassford [698],,31,72,44,97,34,34
Hardin-Simmons,Murray Evans [581],,85,72,75,97,45,34
Syracuse,Ben Schwartzwalder [1644],,52,72,67,97,94,34
Army,Red Blaik [148],,26,72,13,97,55,34
South Carolina,Rex Enright [573],,34,72,26,97,53,34
Wichita State,Jack Mitchell [1285],,10,72,28,97,10,34
Baylor,George Sauer [1621],,55,72,34,97,21,34
Florida State,Thomas Nugent [1378],,65,72,77,97,50,34
Alabama,Red Drew [520],,54,72,65,97,36,34
Florida,Bob Woodruff [2016],,64,72,7,97,57,34
Oregon State,Kip Taylor [1815],,102,72,95,97,94,34
Tulsa,Bernie Witucki [2010],,86,72,107,97,87,34
Texas Tech,DeWitt Weaver [1941],,74,72,31,97,39,34
Miami (FL),Andy Gustafson [741],,14,72,12,97,10,34
Navy,Eddie Erdelatz [575],,19,72,6,97,27,34
San Jose State,Robert Bronzan [192],,97,72,49,97,30,34
Maryland,Jim Tatum [1812],,11,72,22,97,13,34
New Mexico State,James Patton [1437],,89,72,107,97,100,34
West Virginia,Art Lewis [1095],,15,72,29,97,27,34
Boston College,Mike Holovak [871],,2,72,60,97,1,34
George Washington,Bo Sherman [1675],,64,72,105,97,87,34
Idaho,Skip Stahley [1731],,102,72,79,97,100,34
Virginia,Ned McDonald [1201],,43,72,92,97,57,34
Texas,Edwin Price [1490],,56,72,55,97,22,34
Texas-El Paso,Mike Brumbelow [214],,79,72,42,97,40,34
Northwestern,Robert Voigts [1896],,38,72,94,97,80,34
Southern California,Jess Hill [846],,21,72,30,97,24,34
Oklahoma State,Jennings Whitworth [1971],,72,72,54,97,46,34
Washington State,Alton Kircher [1021],,100,72,68,97,74,34
Virginia Military Institute,John McKenna [1220],,49,72,80,97,67,34
Harvard,Lloyd Jordan [969],,102,72,40,97,1,34
Auburn,Ralph Jordan [970],,46,72,4,97,1,34
Villanova,Francis Reagan [1519],,76,72,104,97,106,34
Michigan,Bennie Oosterbaan [1406],,33,72,21,97,57,34
North Carolina State,Earle Edwards [549],,71,72,86,97,62,34
Pennsylvania,Steve Sebo [1650],,99,72,107,97,94,34
Colorado,Dallas Ward [1921],,15,72,37,97,36,34
Louisiana State,Gaynell Tinsley [1844],,66,72,17,97,38,34
Tulane,Andy Pilney [1466],,70,72,102,97,50,34
Arkansas,Bowden Wyatt [2029],,55,72,14,97,19,34
Holy Cross,Edward Anderson [33],,59,72,81,97,100,34
Southern Methodist,Chalmer Woodward [2021],,47,72,25,97,18,34
North Texas,Odus Mitchell [1286],,83,72,78,97,42,34
Rice,Jess Neely [1350],,52,72,27,97,20,34
Stanford,Chuck Taylor [1813],,97,72,62,97,80,34
Columbia,Lou Little [1107],,103,72,64,97,111,34
Richmond,Edwin Merrick [1250],,61,72,90,97,74,34
Iowa,Forest Evashevski [583],,28,72,9,97,62,34
Brown,Alva Kelley [982],,15,72,52,97,62,34
Michigan State,Duffy Daugherty [437],,32,72,69,97,70,34
Georgia Tech,Bobby Dodd [492],,41,72,5,97,17,34
Indiana,Bernie Crimmins [389],,36,72,43,97,74,34
Texas Christian,Abe Martin [1156],,58,72,39,97,23,34
Notre Dame,Terry Brennan [180],,13,72,3,97,1,34
Pittsburgh,Red Dawson [449],Thomas Hamilton [759],26,72,8,97,25,34
Minnesota,Murray Warmath [1925],,21,72,24,97,13,34
Houston,Clyde Lee [1084],,65,72,72,97,40,34
Citadel,Johnnie McMillan [1229],,65,72,106,97,80,34
Ohio State,Woody Hayes [812],,2,72,1,97,1,34
Montana,Eddie Chinske [299],,106,72,93,97,108,34
Mississippi State,Darrell Royal [1597],,68,72,57,97,34,34
Oklahoma,Bud Wilkinson [1979],,2,72,16,97,1,34
Davidson,Davidson_UNKNOWN_COACH,,15,72,91,97,62,34
North Carolina,George Barclay [78],,62,72,61,97,50,34
Denver,Bob Blackman [146],,14,72,19,97,1,34
Iowa State,Vince Di Francesca [471],,39,72,98,97,87,34
Boston University,Aldo Donelli [502],,17,72,82,97,104,34
Utah State,John Roning [1582],,99,72,76,97,87,34
Texas A&M,Bear Bryant [215],,75,72,71,97,48,34
