Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Florida,Bob Woodruff [2016],,72,66,52,99,71,27
Oregon State,Kip Taylor [1815],,46,66,92,99,35,27
Tulsa,John Brothers [197],,19,66,46,99,41,27
Texas Tech,Dell Morgan [1306],,96,66,76,99,74,27
Miami (FL),Andy Gustafson [741],,4,66,50,99,10,27
Navy,Eddie Erdelatz [575],,98,66,9,99,57,27
San Jose State,Robert Bronzan [192],,40,66,78,99,41,27
Maryland,Jim Tatum [1812],,67,66,7,99,1,27
New Mexico State,Vaughn Corley [362],,76,66,104,99,117,27
West Virginia,Art Lewis [1095],,95,66,114,99,85,27
Boston College,Denny Myers [1340],,103,66,114,99,103,27
George Washington,Bo Rowland [1596],,75,66,74,99,64,27
Idaho,Dixie Howell [890],,82,66,86,99,107,27
Virginia,Arthur Guepe [738],,33,66,47,99,57,27
Duquesne,Louis Skender [1694],,102,66,114,99,111,27
Texas,Blair Cherry [296],,16,66,13,99,20,27
Texas-El Paso,Mike Brumbelow [214],,46,66,66,99,79,27
Northwestern,Robert Voigts [1896],,71,66,21,99,47,27
Southern California,Jeff Cravath [383],,98,66,71,99,59,27
Oklahoma State,Jennings Whitworth [1971],,76,66,59,99,91,27
Virginia Military Institute,Thomas Nugent [1378],,60,66,65,99,65,27
Washington State,Forest Evashevski [583],,43,66,91,99,32,27
Harvard,Lloyd Jordan [969],,67,66,111,99,103,27
Auburn,Earl Brown [201],,95,66,114,99,85,27
Villanova,Jim Leonard [1088],,81,66,94,99,91,27
North Carolina State,Beattie Feathers [602],,70,66,28,99,68,27
Michigan,Bennie Oosterbaan [1406],,45,66,4,99,16,27
Pennsylvania,George Munger [1327],,23,66,20,99,23,27
Colorado,Dallas Ward [1921],,78,66,57,99,47,27
Louisiana State,Gaynell Tinsley [1844],,94,66,34,99,74,27
Tulane,Henry Frnka [655],,52,66,23,99,55,27
Arkansas,Otis Douglas [514],,97,66,42,99,96,27
Holy Cross,Edward Anderson [33],,85,66,88,99,101,27
Southern Methodist,H.N. Russell [1603],,65,66,31,99,32,27
Rice,Jess Neely [1350],,81,66,36,99,35,27
Stanford,Marchy Schwartz [1643],,39,66,45,99,29,27
Columbia,Lou Little [1107],,53,66,48,99,59,27
Richmond,Karl Esleeck [577],,98,66,112,99,91,27
Iowa,Leonard Raffensperger [1508],,88,66,81,99,47,27
Brown,G.G. Zitrides [2051],,80,66,113,99,107,27
Michigan State,Biggie Munn [1328],,19,66,17,99,10,27
Georgia Tech,Bobby Dodd [492],,78,66,32,99,66,27
Loyola Marymount,Jordan Olivar [1402],,21,66,39,99,1,27
Indiana,Clyde Smith [1699],,89,66,54,99,41,27
Texas Christian,Dutch Meyer [1257],,90,66,38,99,29,27
Notre Dame,Frank Leahy [1080],,98,66,29,99,54,27
Pittsburgh,Len Casanova [275],,101,66,108,99,55,27
Nevada,Joseph Sheeketski [1668],,106,66,103,99,122,27
Minnesota,Bernie Bierman [137],,87,66,100,99,52,27
Houston,Clyde Lee [1084],,43,66,77,99,74,27
Citadel,Quinn Decker [454],,84,66,90,99,79,27
Ohio State,Wesley Fesler [614],,75,66,25,99,35,27
Montana,Ted Shipkey [1679],,110,66,97,99,103,27
Mississippi State,Slick Morton [1314],,83,66,2,99,71,27
Oklahoma,Bud Wilkinson [1979],,10,66,12,99,16,27
Davidson,Crowell Little [1105],,90,66,109,99,85,27
North Carolina,Carl Snavely [1715],,60,66,56,99,59,27
Denver,John Baker [67],,90,66,101,99,114,27
Iowa State,Abe Stuber [1782],,95,66,85,99,114,27
Boston University,Aldo Donelli [502],,72,66,83,99,109,27
Utah State,George Melinkovich [1248],,104,66,107,99,120,27
Texas A&M,Harry Stiteler [1759],,45,66,22,99,26,27
