Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Tommy Prothro [1497],,11,116,3,143,22,64
Wake Forest,William Tate [1811],,121,116,73,143,70,64
Lafayette,Lafayette_UNKNOWN_COACH,,61,116,113,143,116,64
New Mexico,Bill Weeks [1946],,82,116,90,143,95,64
William & Mary,Marv Levy [1093],,81,116,41,143,70,64
Lehigh,Frederick Dunlap [532],,69,116,114,143,115,64
Dartmouth,Bob Blackman [146],,1,116,20,143,1,64
West Texas A&M,Joe Kerbel [992],,72,116,49,143,79,64
Southern Mississippi,Pie Vann [1887],,65,116,35,143,74,64
California,Ray Willsey [1992],,26,116,62,143,41,64
Cincinnati,Charles Studley [1783],,60,116,93,143,95,64
Tennessee,Doug Dickey [476],,10,116,5,143,19,64
Memphis,Billy Murphy [1329],,90,116,28,143,77,64
Yale,Carmen Cozza [377],,28,116,94,143,14,64
Mississippi,John Vaught [1889],,99,116,1,143,14,64
Purdue,Jack Mollenkopf [1289],,15,116,26,143,31,64
Clemson,Frank Howard [888],,118,116,45,143,26,64
Virginia Tech,Jerry Claiborne [311],,104,116,59,143,63,64
Kansas State,Doug Weaver [1942],,83,116,119,143,107,64
Wyoming,Lloyd Eaton [544],,67,116,32,143,86,64
Kansas,Jack Mitchell [1285],,77,116,112,143,103,64
Penn State,Rip Engle [567],,53,116,52,143,51,64
Furman,Robert King [1016],,95,116,72,143,114,64
Buffalo,Dick Offenhamer [1397],,53,116,100,143,120,64
Cornell,Tom Harp [782],,10,116,99,143,19,64
Louisville,Frank Camp [250],,30,116,92,143,89,64
Quantico Marines,Quantico Marines_UNKNOWN_COACH,,33,116,86,143,98,64
Missouri,Dan Devine [469],,16,116,18,143,14,64
East Carolina,Clarence Stasavich [1737],,11,116,87,143,1,64
Oregon,Len Casanova [275],,57,116,66,143,48,64
Miami (OH),Bo Schembechler [1631],,22,116,43,143,37,64
Pacific,Pacific_UNKNOWN_COACH,,72,116,119,143,112,64
Bowling Green State,Bob Gibson [684],,26,116,61,143,82,64
Vanderbilt,Jack Green [726],,108,116,83,143,74,64
Marshall,Charlie Snyder [1718],,33,116,95,143,92,64
Wisconsin,Milt Bruhn [213],,52,116,110,143,58,64
Colorado State,Milo Lude [1125],,82,116,91,143,107,64
Colgate,Hal Lahar [1059],,27,116,79,143,9,64
Duke,Bill Murray [1334],,111,116,56,143,51,64
Brigham Young,Tommy Hudspeth [896],,76,116,51,143,89,64
Washington,Jim Owens [1414],,32,116,37,143,42,64
Illinois,Pete Elliott [558],,56,116,29,143,48,64
Arizona State,Frank Kush [1054],,76,116,21,143,82,64
Rutgers,John Bateman [92],,36,116,111,143,118,64
Kent State,Leo Strang [1775],,34,116,69,143,86,64
Princeton,Richard Colman [345],,2,116,48,143,5,64
Arizona,Jim LaRue [1070],,81,116,54,143,98,64
Kentucky,Charley Bradshaw [177],,91,116,8,143,9,64
Air Force,Ben Martin [1157],,31,116,88,143,89,64
Georgia,Vince Dooley [509],,102,116,2,143,14,64
Utah,Ray Nagel [1345],,84,116,78,143,103,64
Nebraska,Bob Devaney [468],,7,116,19,143,5,64
Syracuse,Ben Schwartzwalder [1644],,57,116,39,143,48,64
Army,Paul Dietzel [483],,30,116,64,143,45,64
Wichita State,George Karras [975],,72,116,67,143,98,64
South Carolina,Marvin Bass [91],,101,116,57,143,22,64
Baylor,John Bridgers [186],,86,116,24,143,63,64
Florida State,Bill Peterson [1453],,104,116,15,143,61,64
Florida,Ray Graves [722],,99,116,7,143,31,64
Alabama,Bear Bryant [215],,12,116,4,143,1,64
Oregon State,Dee Andros [41],,68,116,38,143,45,64
Tulsa,Glenn Dobbs [487],,21,116,30,143,37,64
Texas Tech,J. King [1013],,60,116,23,143,26,64
Miami (FL),Charlie Tate [1810],,96,116,12,143,9,64
San Jose State,Harry Anderson [36],,69,116,65,143,92,64
Navy,William Elias [552],,57,116,71,143,54,64
