Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Nebraska,Tom Osborne [1408],,5,100,7,133,5,49
Fresno State,Jim Sweeney [1799],,1,100,40,133,1,49
Syracuse,Dick MacPherson [1137],,74,100,106,133,81,49
Army,Ed Cavanaugh [284],,64,100,111,133,49,49
South Carolina,Richard Bell [111],,49,100,85,133,38,49
Wichita State,Willie Jeffries [937],,55,100,76,133,81,49
Baylor,Grant Teaff [1816],,63,100,32,133,73,49
Eastern Michigan,Bob LaPointe [1067],Mike Stock [1761],113,100,109,133,108,49
Southern Illinois,Rey Dempsey [459],,56,100,92,133,94,49
Florida State,Bobby Bowden [166],,37,100,15,133,22,49
Florida,Charley Pell [1446],,43,100,8,133,11,49
Alabama,Bear Bryant [215],,53,100,1,133,53,49
Tulsa,John Cooper [355],,7,100,42,133,38,49
Oregon State,Joe Avezzano [54],,64,100,111,133,20,49
Texas Tech,Jerry Moore [1300],,48,100,59,133,81,49
Nevada-Las Vegas,Harvey Hyde [913],,95,100,95,133,105,49
Miami (FL),Howard Schnellenberger [1639],,40,100,45,133,29,49
San Jose State,Jack Elway [563],,44,100,46,133,15,49
Navy,Gary Tranquill [1858],,68,100,78,133,45,49
Maryland,Bobby Ross [1589],,14,100,37,133,25,49
New Mexico State,Gil Krueger [1049],,97,100,104,133,113,49
West Virginia,Don Nehlen [1352],,12,100,35,133,23,49
Ohio,Brian Burke [221],,109,100,68,133,94,49
Boston College,Jack Bicknell [134],,11,100,73,133,25,49
San Diego State,Doug Scovil [1648],,85,100,51,133,53,49
Virginia,George Welsh [1954],,54,100,107,133,73,49
Texas,Fred Akers [10],,17,100,20,133,33,49
Ball State,Dwight Wallace [1916],,111,100,61,133,102,49
Texas-El Paso,Bill Yung [2046],,101,100,98,133,111,49
Northwestern,Dennis Green [724],,87,100,87,133,88,49
Southern California,John Robinson [1564],,27,100,18,133,12,49
Oklahoma State,Jimmy Johnson [952],,46,100,77,133,67,49
Arkansas State,Arkansas State_UNKNOWN_COACH,,60,100,83,133,81,49
Washington State,Jim Walden [1906],,83,100,14,133,94,49
Auburn,Pat Dye [540],,9,100,5,133,12,49
Michigan,Bo Schembechler [1631],,48,100,38,133,25,49
North Carolina State,Monte Kiffin [1003],,18,100,62,133,33,49
Louisiana State,Jerry Stovall [1773],,53,100,6,133,9,49
Colorado,Bill McCartney [1183],,73,100,79,133,88,49
Tulane,Vince Gibson [686],,60,100,29,133,67,49
Arkansas,Lou Holtz [876],,19,100,13,133,35,49
Southern Methodist,Bobby Collins [341],,1,100,19,133,1,49
North Texas,Corky Nelson [1355],,75,100,100,133,114,49
Rice,Ray Alborn [12],,73,100,111,133,98,49
Illinois State,Illinois State_UNKNOWN_COACH,,97,100,111,133,114,49
Stanford,Paul Wiggin [1976],,59,100,9,133,18,49
Western Michigan,Jack Harbaugh [770],,83,100,56,133,73,49
Toledo,Dan Simrell [1692],,110,100,70,133,98,49
Richmond,Richmond_UNKNOWN_COACH,,84,100,110,133,116,49
Iowa,Hayden Fry [657],,69,100,26,133,29,49
Michigan State,Frank Waters [1933],,88,100,93,133,67,49
Georgia Tech,Bill Curry [421],,40,100,47,133,55,49
Indiana,Lee Corso [364],,78,100,72,133,73,49
Texas Christian,F. Dry [526],,59,100,82,133,94,49
Notre Dame,Gerry Faust [600],,57,100,31,133,18,49
Central Michigan,Herb Deromedi [464],,108,100,69,133,73,49
Pittsburgh,Foge Fazio [601],,10,100,21,133,20,49
Minnesota,Joe Salem [1610],,88,100,63,133,91,49
Houston,Bill Yeoman [2035],,29,100,84,133,38,49
Hawaii,Dick Tomey [1853],,92,100,58,133,60,49
Ohio State,Earle Bruce [212],,62,100,28,133,23,49
Mississippi State,Emory Bellard [112],,53,100,23,133,55,49
Louisiana Tech,Louisiana Tech_UNKNOWN_COACH,,30,100,49,133,45,49
Oklahoma,Barry Switzer [1802],,27,100,36,133,25,49
North Carolina,Dick Crum [409],,15,100,25,133,29,49
Iowa State,Donnie Duncan [530],,63,100,60,133,81,49
Utah State,Bruce Snyder [1717],,87,100,64,133,98,49
Texas A&M,Jackie Sherrill [1677],,29,100,48,133,42,49
