Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Karl Dorrell [513],DeWayne Walker [1910],88,141,11,179,25,89
Middle Tennessee State,Rick Stockstill [1762],,86,141,88,179,101,89
Wake Forest,Jim Grobe [736],,34,141,42,179,40,89
New Mexico,Rocky Long [1116],,68,141,58,179,55,89
Southern Mississippi,Jeff Bower [169],,87,141,79,179,108,89
California,Jeff Tedford [1819],,97,141,19,179,26,89
Cincinnati,Brian Kelly [985],,31,141,21,179,6,89
Troy,Larry Blakeney [150],,34,141,71,179,75,89
Tennessee,Phillip Fulmer [664],,35,141,6,179,30,89
Memphis,Tommy West [1955],,89,141,90,179,105,89
Mississippi,Ed Orgeron [1407],,52,141,109,179,75,89
Clemson,Tommy Bowden [168],,23,141,40,179,38,89
Purdue,Joe Tiller [1840],,31,141,73,179,38,89
Virginia Tech,Frank Beamer [102],,8,141,23,179,12,89
Temple,Al Golden [704],,107,141,98,179,89,89
Alabama-Birmingham,Neil Callaway [247],,92,141,117,179,113,89
Wyoming,Joe Glenn [700],,76,141,63,179,80,89
Kansas State,Ron Prince [1494],,48,141,48,179,84,89
Kansas,Mark Mangino [1147],,1,141,27,179,10,89
Penn State,Joe Paterno [1433],,19,141,49,179,14,89
Northern Illinois,Joe Novak [1376],,105,141,115,179,101,89
Buffalo,Turner Gill [692],,101,141,91,179,88,89
Boise State,Chris Petersen [1452],,13,141,70,179,60,89
Louisville,Steve Kragthorpe [1042],,63,141,39,179,45,89
Missouri,Gary Pinkel [1467],,9,141,3,179,9,89
East Carolina,Skip Holtz [877],,82,141,56,179,14,89
Oregon,Mike Bellotti [113],,93,141,4,179,27,89
Miami (OH),Shane Montgomery [1295],,106,141,82,179,75,89
Bowling Green State,Gregg Brandon [179],,92,141,83,179,80,89
Vanderbilt,Bobby Johnson [946],,49,141,69,179,71,89
Marshall,Mark Snyder [1719],,89,141,92,179,110,89
Wisconsin,Bret Bielema [136],,19,141,45,179,31,89
South Florida,Jim Leavitt [1083],,45,141,7,179,44,89
Akron,J.D. Brookhart [194],,107,141,97,179,90,89
Colorado State,Sonny Lubick [1124],,90,141,100,179,75,89
Duke,Ted Roof [1583],,67,141,111,179,69,89
Brigham Young,Bronco Mendenhall [1249],,16,141,31,179,1,89
Washington,Tyrone Willingham [1991],,96,141,52,179,58,89
Louisiana-Lafayette,Rickey Bustle [228],,91,141,108,179,97,89
Illinois,Ron Zook [2052],,19,141,32,179,10,89
Arizona State,Dennis Erickson [576],,22,141,20,179,20,89
Florida International,Mario Cristobal [392],,92,141,120,179,113,89
Florida Atlantic,Howard Schnellenberger [1639],,60,141,77,179,84,89
Kent State,Doug Martin [1159],,110,141,101,179,105,89
Rutgers,Greg Schiano [1634],,47,141,38,179,47,89
Connecticut,Randy Edsall [547],,34,141,29,179,42,89
Arizona,Mike Stoops [1770],,93,141,37,179,56,89
Kentucky,Rich Brooks [195],,44,141,8,179,35,89
Air Force,Troy Calhoun [241],,68,141,53,179,52,89
Utah,Kyle Whittingham [1969],,55,141,41,179,24,89
Georgia,Mark Richt [1548],,13,141,9,179,1,89
Nebraska,Bill Callahan [242],,44,141,59,179,22,89
Fresno State,Pat Hill [847],,22,141,76,179,61,89
Syracuse,Greg Robinson [1562],,95,141,84,179,94,89
Army,Stan Brock [191],,80,141,112,179,63,89
South Carolina,Steve Spurrier [1728],,46,141,16,179,31,89
Baylor,Guy Morriss [1311],,54,141,110,179,86,89
Eastern Michigan,Jeff Genyk [680],,103,141,94,179,97,89
Florida State,Bobby Bowden [166],,43,141,36,179,68,89
Alabama,Nick Saban [1608],,51,141,28,179,69,89
Florida,Urban Meyer [1259],,18,141,14,179,29,89
Oregon State,Mike Riley [1550],,31,141,17,179,22,89
Tulsa,Todd Graham [718],,58,141,43,179,47,89
Texas Tech,Mike Leach [1079],,40,141,15,179,75,89
Nevada-Las Vegas,Mike Sanford [1616],,81,141,81,179,101,89
Miami (FL),Randy Shannon [1656],,63,141,68,179,66,89
San Jose State,Dick Tomey [1853],,65,141,105,179,86,89
Navy,Paul Johnson [954],Ken Niumatalolo [1368],52,141,54,179,51,89
Maryland,Ralph Friedgen [654],,56,141,46,179,42,89
New Mexico State,Hal Mumme [1326],,80,141,106,179,108,89
Western Kentucky,David Elson [561],,84,141,114,179,120,89
West Virginia,Rich Rodriguez [1573],,13,141,5,179,1,89
Boston College,Jeff Jagodzinski [926],,21,141,25,179,14,89
Ohio,Frank Solich [1721],,110,141,87,179,94,89
San Diego State,Chuck Long [1115],,75,141,96,179,58,89
Idaho,Robb Akey [11],,96,141,119,179,110,89
Virginia,Al Groh [737],,51,141,35,179,14,89
Texas,Mack Brown [204],,36,141,22,179,19,89
Ball State,Brady Hoke [856],,61,141,74,179,50,89
Texas-El Paso,Mike Price [1492],,98,141,65,179,117,89
Northwestern,Pat Fitzgerald [627],,51,141,80,179,94,89
Southern California,Pete Carroll [270],,16,141,10,179,1,89
Arkansas State,Steve Roberts [1557],,88,141,99,179,110,89
Oklahoma State,Mike Gundy [740],,38,141,47,179,20,89
Washington State,Bill Doba [486],,97,141,55,179,57,89
Louisiana-Monroe,Charlie Weatherbie [1939],,84,141,72,179,80,89
Auburn,Tommy Tuberville [1867],,28,141,24,179,35,89
Michigan,Lloyd Carr [269],,15,141,30,179,28,89
North Carolina State,Tom O'Brien [1384],,59,141,60,179,47,89
Louisiana State,Les Miles [1267],,12,141,2,179,1,89
Colorado,Dan Hawkins [807],,58,141,18,179,71,89
Tulane,Bob Toledo [1849],,95,141,103,179,115,89
Arkansas,Reggie Herring [831],Houston Nutt [1380],46,141,12,179,71,89
Southern Methodist,Phil Bennett [118],,101,141,118,179,118,89
North Texas,Todd Dodge [493],,95,141,104,179,119,89
Rice,David Bailiff [63],,95,141,95,179,116,89
Stanford,Jim Harbaugh [771],,98,141,26,179,66,89
Western Michigan,Bill Cubit [411],,93,141,89,179,91,89
Toledo,Tom Amstutz [30],,98,141,93,179,92,89
Iowa,Kirk Ferentz [610],,67,141,57,179,92,89
