Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Oregon State,Dee Andros [41],,33,72,28,109,30,40
Texas Tech,J. King [1013],,58,72,92,109,70,40
Miami (FL),Charlie Tate [1810],,49,72,88,109,58,40
San Jose State,Joe McMullen [1232],,79,72,63,109,48,40
Navy,Rick Forzano [641],,93,72,111,109,115,40
Maryland,Roy Lester [1089],,96,72,97,109,115,40
New Mexico State,Jim Wood [2012],,82,72,86,109,58,40
Boston College,Joseph Yukica [2045],,103,72,89,109,109,40
West Virginia,Jim Carlen [264],,7,72,29,109,10,40
Ohio,Bill Hess [834],,105,72,55,109,90,40
San Diego State,Don Coryell [366],,3,72,20,109,1,40
Idaho,Y.C. McNease [1234],,103,72,102,109,109,40
Virginia,George Blackburn [144],,104,72,100,109,117,40
Texas,Darrell Royal [1597],,4,72,16,109,1,40
Dayton,John McVay [1238],,116,72,87,109,106,40
Texas-El Paso,Robert Dobbs [488],,84,72,59,109,64,40
Northwestern,Alex Agase [7],,63,72,95,109,44,40
Southern California,John McKay [1215],,3,72,5,109,1,40
Oklahoma State,Floyd Gass [678],,35,72,13,109,26,40
Washington State,Jim Sweeney [1799],,73,72,114,109,75,40
Virginia Military Institute,Vito Ragazzo [1510],,111,72,116,109,120,40
Harvard,John Yovicsin [2044],,29,72,106,109,26,40
Auburn,Ralph Jordan [970],,38,72,2,109,35,40
Villanova,John Gregory [729],,104,72,96,109,107,40
North Carolina State,Earle Edwards [549],,61,72,91,109,64,40
California-Santa Barbara,Jack Curtice [422],,26,72,110,109,75,40
Michigan,Bo Schembechler [1631],,36,72,9,109,17,40
Pennsylvania,Robert Odell [1395],,27,72,107,109,30,40
Colorado,Eddie Crowder [402],,27,72,10,109,23,40
Louisiana State,Charles McClendon [1189],,24,72,11,109,10,40
Arkansas,Frank Broyles [211],,26,72,39,109,10,40
Tulane,Jim Pittman [1470],,87,72,90,109,113,40
Southern Methodist,Hayden Fry [657],,81,72,101,109,75,40
North Texas,Rod Rust [1604],,25,72,68,109,53,40
Rice,Bo Hagan [747],,70,72,105,109,81,40
Stanford,John Ralston [1514],,20,72,34,109,26,40
Columbia,Frank Navarro [1347],,30,72,112,109,35,40
Western Michigan,Bill Doolittle [510],,107,72,71,109,91,40
Toledo,Frank Lauterbur [1072],,4,72,22,109,1,40
Richmond,Frank Jones [960],,75,72,47,109,103,40
Iowa,Ray Nagel [1345],,63,72,52,109,53,40
Brown,Leonard Jardine [935],,31,72,109,109,40,40
Michigan State,Duffy Daugherty [437],,68,72,32,109,64,40
Georgia Tech,Bud Carson [271],,88,72,75,109,48,40
Indiana,John Pont [1482],,69,72,51,109,58,40
Texas Christian,Fred Taylor [1814],,59,72,93,109,64,40
Notre Dame,Ara Parseghian [1430],,21,72,38,109,26,40
Pittsburgh,Carl DePasqua [462],,44,72,73,109,30,40
Cal State Los Angeles,Cal State Los Angeles_UNKNOWN_COACH,,28,72,116,109,81,40
Minnesota,Murray Warmath [1925],,56,72,60,109,40,40
Houston,Bill Yeoman [2035],,32,72,6,109,30,40
Citadel,Red Parker [1426],,85,72,74,109,119,40
Ohio State,Woody Hayes [812],,22,72,25,109,20,40
Mississippi State,Charles Shira [1680],,55,72,66,109,58,40
Oklahoma,Chuck Fairbanks [589],,31,72,23,109,20,40
Davidson,Homer Smith [1704],,81,72,67,109,100,40
North Carolina,Bill Dooley [507],,72,72,70,109,70,40
Iowa State,Johnny Majors [1142],,46,72,81,109,35,40
Utah State,Chuck Mills [1278],,96,72,64,109,95,40
Xavier,Irvin Etlar [579],,119,72,115,109,109,40
Texas A&M,Gene Stallings [1732],,67,72,98,109,86,40
