Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Loyola Marymount,Tom Lieb [1100],,80,52,110,77,76,24
Saint Louis,Saint Louis_UNKNOWN_COACH,,73,52,113,77,72,24
Indiana,Bo McMillin [1231],,62,52,109,77,91,24
Texas Christian,Dutch Meyer [1257],,3,52,11,77,1,24
Notre Dame,Elmer Layden [1077],,23,52,5,77,13,24
Pittsburgh,Jock Sutherland [1792],,25,52,8,77,24,24
Minnesota,Bernie Bierman [137],,42,52,7,77,24,24
Centenary (LA),Curtis Player [1474],,68,52,98,77,72,24
Citadel,Tatum Gressette [730],,94,52,75,77,122,24
Ohio State,Francis Schmidt [1638],,43,52,76,77,35,24
Montana,Doug Fessenden [615],,53,52,103,77,59,24
Bucknell,Al Humphreys [901],,47,52,62,77,72,24
Mississippi State,Spike Nelson [1356],,92,52,95,77,76,24
Manhattan,Herb Kopf [1038],,17,52,84,77,28,24
Oklahoma,Tom Stidham [1753],,5,52,14,77,6,24
Davidson,Gene McEver [1204],,85,52,99,77,120,24
North Carolina,Raymond Wolf [2011],,21,52,49,77,18,24
Denver,William Saunders [1624],,80,52,61,77,62,24
Iowa State,Jim Yeager [2034],,7,52,28,77,9,24
Utah State,E. Lowell Romney [1580],,110,52,56,77,64,24
Hampden-Sydney,Charles Bernier [122],,108,52,112,77,117,24
Washington (MO),Jimmy Conzelman [350],,77,52,83,77,18,24
Texas A&M,Homer Norton [1374],,103,52,85,77,46,24
