Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,82,91,11,130,1,50
Wake Forest,Al Groh [737],,76,91,106,130,45,50
New Mexico,Joe Lee Dunn [535],,97,91,90,130,59,50
West Texas A&M,West Texas A&M_UNKNOWN_COACH,,13,91,76,130,64,50
Southern Mississippi,Jim Carmody [267],,34,91,87,130,59,50
California,Joe Kapp [973],,107,91,49,130,84,50
Indiana State,Indiana State_UNKNOWN_COACH,,61,91,86,130,92,50
Cincinnati,Dave Currey [420],,35,91,73,130,88,50
Tennessee,Johnny Majors [1142],,6,91,3,130,5,50
Memphis,Rey Dempsey [459],,39,91,100,130,80,50
Mississippi,Billy Brewer [181],,27,91,95,130,31,50
Clemson,Danny Ford [640],,56,91,35,130,35,50
Purdue,Leon Burtnett [227],,64,91,41,130,66,50
Virginia Tech,Bill Dooley [507],,39,91,45,130,45,50
Temple,Bruce Arians [47],,62,91,96,130,84,50
Drake,Drake_UNKNOWN_COACH,,59,91,78,130,101,50
Kansas State,Jim Dickey [477],Lee Moon [1296],69,91,108,130,101,50
Wyoming,Al Kincaid [1008],,97,91,65,130,71,50
Kansas,Mike Gottfried [713],,60,91,71,130,45,50
Penn State,Joe Paterno [1433],,6,91,8,130,12,50
Long Beach State,Mike Sheppard [1673],,87,91,67,130,76,50
Northern Illinois,Jerry Pettibone [1457],,77,91,81,130,76,50
Cal State Fullerton,Gene Murphy [1331],,66,91,79,130,97,50
Louisville,Howard Schnellenberger [1639],,45,91,110,130,92,50
Missouri,Woody Widenhofer [1974],,81,91,99,130,105,50
East Carolina,Art Baker [65],,61,91,102,130,92,50
Oregon,Rich Brooks [195],,105,91,57,130,45,50
Miami (OH),Tim Rose [1588],,12,91,48,130,27,50
Pacific,Bob Cope [358],,91,91,94,130,101,50
Bowling Green State,Dennis Stolz [1765],,2,91,33,130,5,50
Vanderbilt,George MacIntyre [1132],,60,91,98,130,51,50
Wisconsin,Dave McClain [1187],,69,91,26,130,70,50
Colorado State,Leon Fuller [662],,95,91,55,130,40,50
Duke,Steve Sloan [1695],,75,91,68,130,68,50
Brigham Young,LaVell Edwards [550],,86,91,15,130,12,50
Washington,Don James [928],,102,91,16,130,35,50
Louisiana-Lafayette,Sam Robertson [1559],,42,91,88,130,88,50
Illinois,Mike White [1964],,66,91,21,130,68,50
Arizona State,John Cooper [355],,76,91,25,130,33,50
Rutgers,Dick Anderson [32],,59,91,109,130,88,50
Kent State,Dick Scesniak [1630],,88,91,85,130,101,50
Arizona,Larry Smith [1706],,86,91,32,130,40,50
Kentucky,Jerry Claiborne [311],,28,91,64,130,55,50
Air Force,Fisher DeBerry [452],,12,91,24,130,14,50
Georgia,Vince Dooley [509],,20,91,2,130,23,50
Utah,Jim Fassel [596],,87,91,51,130,45,50
Nebraska,Tom Osborne [1408],,16,91,29,130,23,50
Fresno State,Jim Sweeney [1799],,1,91,23,130,1,50
