Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Tommy Prothro [1497],,107,99,13,138,54,48
Wake Forest,Cal Stoll [1764],,54,99,61,138,43,48
New Mexico,Rudy Feldman [604],,68,99,67,138,72,48
William & Mary,Lou Holtz [876],,102,99,101,138,108,48
Dartmouth,Bob Blackman [146],,2,99,27,138,1,48
West Texas A&M,Joe Kerbel [992],,51,99,80,138,13,48
Southern Mississippi,P.W. Underwood [1872],,56,99,70,138,77,48
California,Ray Willsey [1992],,113,99,5,138,84,48
Cincinnati,Ray Callahan [244],,55,99,52,138,40,48
Tennessee,Bill Battle [97],,13,99,8,138,25,48
Memphis,Billy Murphy [1329],,61,99,49,138,36,48
Yale,Carmen Cozza [377],,8,99,60,138,13,48
Mississippi,John Vaught [1889],,45,99,22,138,25,48
Purdue,Bob DeMoss [458],,64,99,15,138,62,48
Clemson,Cecil Ingram [918],,59,99,96,138,47,48
Virginia Tech,Jerry Claiborne [311],,67,99,69,138,103,48
Kansas State,Vince Gibson [686],,62,99,33,138,49,48
Wyoming,Lloyd Eaton [544],,96,99,114,138,112,48
Kansas,Pepper Rodgers [1572],,74,99,47,138,62,48
Penn State,Joe Paterno [1433],,77,99,45,138,59,48
Furman,Robert King [1016],,102,99,93,138,99,48
Long Beach State,Jim Strangeland [1776],,18,99,40,138,8,48
Northern Illinois,Doc Urich [1874],,59,99,117,138,77,48
Buffalo,Bob Deming [457],,79,99,121,138,122,48
Cornell,Jack Musick [1337],,10,99,78,138,17,48
Louisville,Lee Corso [364],,45,99,50,138,1,48
Missouri,Dan Devine [469],,75,99,51,138,56,48
East Carolina,Mike McGee [1208],,111,99,83,138,94,48
Oregon,Jerry Frei [653],,112,99,7,138,53,48
Miami (OH),Bill Mallory [1144],,52,99,54,138,67,48
Pacific,Homer Smith [1704],,81,99,48,138,99,48
Bowling Green State,Don Nehlen [1352],,79,99,108,138,112,48
Marshall,Rick Tolley [1851],,84,99,111,138,117,48
Vanderbilt,Bill Pace [1417],,50,99,106,138,45,48
Wisconsin,John Jardine [934],,58,99,55,138,51,48
Colorado State,Jerry Wampfler [1919],,94,99,82,138,88,48
Colgate,Neil Wheelwright [1957],,64,99,113,138,103,48
Duke,Tom Harp [782],,52,99,64,138,45,48
Brigham Young,Tommy Hudspeth [896],,89,99,98,138,94,48
Washington,Jim Owens [1414],,110,99,17,138,17,48
Illinois,James Valek [1877],,104,99,26,138,52,48
Arizona State,Frank Kush [1054],,2,99,36,138,1,48
Rutgers,John Bateman [92],,16,99,112,138,25,48
Kent State,Dave Puddington [1499],,87,99,87,138,120,48
Princeton,Jake McCandless [1181],,12,99,81,138,22,48
Arizona,Bob Weber [1945],,80,99,95,138,88,48
Kentucky,John Ray [1517],,59,99,86,138,47,48
Air Force,Ben Martin [1157],,60,99,10,138,54,48
Utah,Bill Meek [1246],,79,99,76,138,77,48
Georgia,Vince Dooley [509],,45,99,14,138,40,48
Nebraska,Bob Devaney [468],,2,99,12,138,1,48
Fresno State,Darryl Rogers [1574],,21,99,75,138,77,48
Syracuse,Ben Schwartzwalder [1644],,92,99,56,138,67,48
Army,Thomas Cahill [236],,99,99,119,138,103,48
South Carolina,Paul Dietzel [483],,59,99,73,138,42,48
Wichita State,Ben Wilson [1994],,82,99,121,138,120,48
Baylor,Bill Beall [101],,76,99,103,138,84,48
Florida State,Bill Peterson [1453],,50,99,35,138,38,48
Florida,Doug Dickey [476],,41,99,28,138,31,48
Alabama,Bear Bryant [215],,44,99,25,138,29,48
Tulsa,Claude Gibson [685],,54,99,58,138,33,48
Oregon State,Dee Andros [41],,112,99,16,138,33,48
Texas Tech,Jim Carlen [264],,24,99,29,138,36,48
Miami (FL),Walter Kichefski [1000],Charlie Tate [1810],96,99,74,138,77,48
Navy,Rick Forzano [641],,102,99,115,138,77,48
San Jose State,DeWayne King [1010],Joe McMullen [1232],97,99,84,138,94,48
Maryland,Roy Lester [1089],,97,99,102,138,94,48
New Mexico State,Jim Wood [2012],,99,99,116,138,112,48
Ohio,Bill Hess [834],,72,99,65,138,62,48
West Virginia,Bobby Bowden [166],,84,99,57,138,62,48
Boston College,Joseph Yukica [2045],,55,99,72,138,62,48
San Diego State,Don Coryell [366],,22,99,43,138,72,48
Idaho,Don Robbins [1554],,114,99,110,138,103,48
Virginia,George Blackburn [144],,71,99,91,138,99,48
Texas,Darrell Royal [1597],,9,99,9,138,17,48
Dayton,John McVay [1238],,61,99,63,138,72,48
Texas-El Paso,Robert Dobbs [488],,79,99,92,138,84,48
Northwestern,Alex Agase [7],,48,99,42,138,17,48
Southern California,John McKay [1215],,113,99,2,138,8,48
Oklahoma State,Floyd Gass [678],,72,99,41,138,59,48
Washington State,Jim Sweeney [1799],,116,99,118,138,88,48
Virginia Military Institute,Vito Ragazzo [1510],,115,99,97,138,117,48
Harvard,John Yovicsin [2044],,10,99,46,138,8,48
Auburn,Ralph Jordan [970],,23,99,4,138,22,48
Villanova,Lou Ferry [611],,46,99,104,138,67,48
Michigan,Bo Schembechler [1631],,10,99,20,138,13,48
North Carolina State,Earle Edwards [549],,65,99,100,138,88,48
California-Santa Barbara,California-Santa Barbara_UNKNOWN_COACH,,71,99,39,138,103,48
Pennsylvania,Robert Odell [1395],,13,99,105,138,25,48
Louisiana State,Charles McClendon [1189],,19,99,6,138,17,48
Colorado,Eddie Crowder [402],,66,99,19,138,57,48
Arkansas,Frank Broyles [211],,17,99,30,138,22,48
Tulane,Jim Pittman [1470],,27,99,23,138,38,48
Holy Cross,Bill Whitton [1970],,86,99,121,138,124,48
Southern Methodist,Hayden Fry [657],,46,99,53,138,72,48
North Texas,Rod Rust [1604],,97,99,88,138,117,48
Rice,Bo Hagan [747],,26,99,38,138,77,48
Stanford,John Ralston [1514],,79,99,1,138,1,48
Columbia,Frank Navarro [1347],,17,99,62,138,112,48
Western Michigan,Bill Doolittle [510],,52,99,59,138,8,48
Toledo,Frank Lauterbur [1072],,2,99,34,138,1,48
Richmond,Frank Jones [960],,113,99,90,138,84,48
Iowa,Ray Nagel [1345],,111,99,79,138,94,48
Brown,Leonard Jardine [935],,18,99,107,138,108,48
Michigan State,Duffy Daugherty [437],,60,99,66,138,59,48
Georgia Tech,Bud Carson [271],,20,99,18,138,29,48
Indiana,John Pont [1482],,112,99,99,138,99,48
Texas Christian,Fred Taylor [1814],,54,99,85,138,67,48
Notre Dame,Ara Parseghian [1430],,12,99,3,138,13,48
Pittsburgh,Carl DePasqua [462],,96,99,71,138,72,48
Cal State Los Angeles,Cal State Los Angeles_UNKNOWN_COACH,,25,99,121,138,108,48
Minnesota,Murray Warmath [1925],,57,99,89,138,57,48
Houston,Bill Yeoman [2035],,48,99,21,138,31,48
Hawaii,Hawaii_UNKNOWN_COACH,,12,99,44,138,1,48
Citadel,Red Parker [1426],,107,99,94,138,88,48
Ohio State,Woody Hayes [812],,13,99,11,138,8,48
Mississippi State,Charles Shira [1680],,46,99,24,138,33,48
Oklahoma,Chuck Fairbanks [589],,52,99,31,138,50,48
Davidson,David Fagg [588],,113,99,109,138,112,48
North Carolina,Bill Dooley [507],,51,99,68,138,44,48
Iowa State,Johnny Majors [1142],,75,99,37,138,67,48
Utah State,Chuck Mills [1278],,100,99,77,138,108,48
Xavier,Richard Selcer [1653],,87,99,120,138,122,48
Texas A&M,Gene Stallings [1732],,58,99,32,138,88,48
