Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Babe Horrell [884],,82,52,100,83,48,23
Wake Forest,D.C. Walker [1909],,65,52,37,83,81,23
Washington & Lee,Tex Tilson [1843],,104,52,57,83,118,23
New Mexico,Ted Shipkey [1679],,92,52,13,83,78,23
William & Mary,Carl Voyles [1899],,48,52,43,83,48,23
Gonzaga,Puggy Hunton [906],,75,52,79,83,86,23
Dartmouth,Red Blaik [148],,75,52,26,83,54,23
California,Stub Allison [23],,80,52,50,83,31,23
Rhodes,Rhodes_UNKNOWN_COACH,,58,52,111,83,100,23
San Francisco,George Malley [1143],,46,52,111,83,81,23
Washburn,Elmer Holm [868],,114,52,111,83,122,23
Sewanee,Jenks Gillem [694],,103,52,104,83,116,23
Tennessee,Bob Neyland [1364],,8,52,11,83,7,23
Santa Clara,Buck Shaw [1661],,8,52,15,83,7,23
Detroit Mercy,Gus Dorais [512],,84,52,77,83,91,23
Yale,Ducky Pond [1481],,86,52,67,83,74,23
Mississippi,Harry Mehre [1247],,35,52,16,83,39,23
Purdue,Mal Elward [562],,80,52,91,83,109,23
Clemson,Frank Howard [888],,68,52,46,83,58,23
Virginia Tech,Henry Redd [1520],,73,52,69,83,65,23
Temple,Ray Morrison [1310],,31,52,92,83,69,23
Drake,Vee Green [727],,110,52,103,83,118,23
Kansas State,Hobbs Adams [5],,100,52,106,83,109,23
Wyoming,Okie Blanchard [152],,93,52,63,83,109,23
Kansas,Gwinn Henry [827],,106,52,81,83,116,23
Penn State,Bob Higgins [842],,28,52,75,83,65,23
Furman,Furman_UNKNOWN_COACH,,83,52,72,83,86,23
Fordham,Jimmy Crowley [407],,40,52,17,83,35,23
New York University,Mal Stevens [1745],,73,52,111,83,74,23
Cornell,Carl Snavely [1715],,38,52,22,83,21,23
Missouri,Don Faurot [599],,39,52,53,83,65,23
Oregon,Tex Oliver [1404],,72,52,70,83,15,23
Creighton,Skip Palrang [1422],,83,52,82,83,54,23
Georgetown,Jack Hagerty [749],,10,52,49,83,7,23
Vanderbilt,Red Sanders [1613],,69,52,97,83,109,23
Wisconsin,Harry Stuhldreher [1784],,65,52,78,83,33,23
Colorado State,Harry Hughes [900],,85,52,48,83,74,23
Colgate,Andrew Kerr [995],,57,52,65,83,62,23
Duke,Wallace Wade [1902],,39,52,18,83,61,23
Brigham Young,Edwin Kimball [1005],,62,52,71,83,81,23
Washington,James Phelan [1460],,10,52,39,83,7,23
Illinois,Robert Zuppke [2053],,79,52,111,83,48,23
Arizona State,Dixie Howell [890],,8,52,111,83,7,23
Princeton,Tad Wieman [1975],,23,52,54,83,48,23
Saint Mary's (CA),Red Strader [1774],,47,52,28,83,33,23
Carnegie Mellon,Edward Baker [66],,66,52,111,83,74,23
Marquette,Paddy Driscoll [522],,103,52,96,83,100,23
Arizona,Miles Casteel [279],,62,52,32,83,21,23
Kentucky,A.D. Kirwan [1023],,39,52,74,83,21,23
Georgia,Wallace Butts [230],,86,52,60,83,100,23
Utah,Ike Armstrong [48],,35,52,12,83,15,23
Nebraska,Biff Jones [958],,10,52,19,83,7,23
Hardin-Simmons,Frank Kimbrough [1006],,4,52,21,83,1,23
Northern Arizona,Maurice Moulder [1321],,87,52,111,83,81,23
Syracuse,Ossie Solem [1720],,53,52,58,83,26,23
Army,William Wood [2014],,67,52,111,83,69,23
Wichita State,Wichita State_UNKNOWN_COACH,,97,52,102,83,104,23
South Carolina,Rex Enright [573],,92,52,99,83,104,23
Baylor,Morley Jennings [942],,94,52,33,83,39,23
Florida,Tom Lieb [1100],,88,52,76,83,97,23
