Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Texas Tech,Spike Dykes [543],,50,90,61,136,61,51
Nevada-Las Vegas,Jim Strong [1780],,94,90,85,136,91,51
Miami (FL),Dennis Erickson [576],,12,90,7,136,16,51
Navy,George Chaump [294],,65,90,77,136,85,51
San Jose State,John Ralston [1514],,97,90,96,136,92,51
Maryland,Mark Duffner [529],,32,90,98,136,58,51
New Mexico State,Jim Hess [835],,94,90,83,136,77,51
West Virginia,Don Nehlen [1352],,4,90,6,136,10,51
Boston College,Tom Coughlin [369],,18,90,2,136,52,51
Ohio,Tom Lichtenberg [1099],,81,90,80,136,104,51
San Diego State,Al Luginbill [1128],,96,90,36,136,32,51
Virginia,George Welsh [1954],,29,90,43,136,53,51
Texas,John Mackovic [1136],,27,90,66,136,38,51
Ball State,Paul Schudel [1641],,50,90,56,136,64,51
Texas-El Paso,Charlie Bailey [62],David Lee [1085],102,90,103,136,90,51
Northwestern,Gary Barnett [84],,59,90,14,136,50,51
Southern California,John Robinson [1564],,58,90,21,136,16,51
Oklahoma State,Pat Jones [966],,43,90,93,136,71,51
Arkansas State,John Bobo [157],,96,90,88,136,100,51
Washington State,Mike Price [1492],,74,90,27,136,24,51
Auburn,Terry Bowden [167],,1,90,8,136,1,51
Michigan,Gary Moeller [1287],,25,90,5,136,4,51
North Carolina State,Mike O'Cain [1385],,30,90,57,136,45,51
Colorado,Bill McCartney [1183],,19,90,26,136,29,51
Louisiana State,Curley Hallman [757],,48,90,45,136,35,51
Tulane,Buddy Teevens [1820],,71,90,100,136,83,51
Arkansas,Danny Ford [640],,51,90,62,136,16,51
Southern Methodist,Tom Rossley [1590],,54,90,92,136,68,51
Rice,Fred Goldsmith [706],,50,90,73,136,64,51
Stanford,Bill Walsh [1918],,78,90,40,136,28,51
Western Michigan,Al Molde [1288],,55,90,58,136,94,51
Toledo,Gary Pinkel [1467],,81,90,91,136,103,51
Iowa,Hayden Fry [657],,52,90,33,136,48,51
Michigan State,George Perles [1450],,21,90,20,136,38,51
Georgia Tech,Bill Lewis [1096],,33,90,78,136,55,51
Indiana,Bill Mallory [1144],,19,90,22,136,24,51
Texas Christian,Pat Sullivan [1787],,54,90,71,136,72,51
Notre Dame,Lou Holtz [876],,8,90,1,136,1,51
Central Michigan,Herb Deromedi [464],,83,90,47,136,92,51
Pittsburgh,Johnny Majors [1142],,21,90,97,136,55,51
Nevada,Jeff Horton [885],,73,90,69,136,4,51
Minnesota,Jim Wacker [1900],,59,90,9,136,49,51
Houston,Kim Helton [823],,61,90,94,136,74,51
Hawaii,Bob Wagner [1904],,98,90,75,136,80,51
Ohio State,John Cooper [355],,9,90,11,136,7,51
Mississippi State,Jackie Sherrill [1677],,52,90,87,136,77,51
Louisiana Tech,Joe Peace [1439],,92,90,95,136,94,51
Oklahoma,Gary Gibbs [683],,16,90,25,136,30,51
North Carolina,Mack Brown [204],,19,90,32,136,41,51
Iowa State,Jim Walden [1906],,42,90,38,136,68,51
Utah State,Charlie Weatherbie [1939],,82,90,42,136,61,51
Texas A&M,R.C. Slocum [1696],,13,90,28,136,32,51
