Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,11,91,19,112,24,48
Wake Forest,Bill Dooley [507],,19,91,63,112,21,48
New Mexico,Mike Sheppard [1673],,72,91,98,112,104,48
Southern Mississippi,Jim Carmody [267],,47,91,52,112,31,48
California,Bruce Snyder [1717],,52,91,57,112,58,48
Cincinnati,Dave Currey [420],,73,91,85,112,71,48
Tennessee,Johnny Majors [1142],,41,91,24,112,31,48
Memphis,Charlie Bailey [62],,82,91,32,112,39,48
Mississippi,Billy Brewer [181],,83,91,80,112,44,48
Purdue,Fred Akers [10],,54,91,87,112,55,48
Clemson,Danny Ford [640],,15,91,16,112,14,48
Virginia Tech,Frank Beamer [102],,75,91,93,112,69,48
Temple,Bruce Arians [47],,74,91,41,112,89,48
Kansas State,Stan Parrish [1429],,61,91,98,112,89,48
Wyoming,Paul Roach [1553],,31,91,35,112,62,48
Kansas,Bob Valesente [1878],,38,91,98,112,85,48
Penn State,Joe Paterno [1433],,41,91,14,112,31,48
Long Beach State,Larry Reisbig [1533],,91,91,94,112,99,48
Northern Illinois,Jerry Pettibone [1457],,96,91,76,112,95,48
Cal State Fullerton,Gene Murphy [1331],,86,91,72,112,82,48
Louisville,Howard Schnellenberger [1639],,82,91,74,112,89,48
Missouri,Woody Widenhofer [1974],,14,91,78,112,55,48
East Carolina,Art Baker [65],,57,91,70,112,65,48
Oregon,Rich Brooks [195],,51,91,26,112,49,48
Miami (OH),Tim Rose [1588],,94,91,46,112,75,48
Pacific,Bob Cope [358],,92,91,86,112,101,48
Bowling Green State,Moe Ankney [42],,94,91,47,112,79,48
Vanderbilt,Watson Brown [209],,83,91,49,112,36,48
Wisconsin,Don Morton [1313],,61,91,64,112,65,48
Akron,Gerry Faust [600],,94,91,39,112,92,48
Colorado State,Leon Fuller [662],,69,91,98,112,101,48
Duke,Steve Spurrier [1728],,53,91,75,112,42,48
Brigham Young,LaVell Edwards [550],,52,91,36,112,65,48
Washington,Don James [928],,30,91,42,112,26,48
Illinois,Mike White [1964],,57,91,73,112,62,48
Louisiana-Lafayette,Nelson Stokley [1763],,82,91,61,112,47,48
Arizona State,John Cooper [355],,30,91,37,112,29,48
Kent State,Glen Mason [1163],,94,91,40,112,82,48
Rutgers,Dick Anderson [32],,68,91,43,112,39,48
Arizona,Dick Tomey [1853],,40,91,71,112,36,48
Kentucky,Jerry Claiborne [311],,71,91,62,112,42,48
Air Force,Fisher DeBerry [452],,41,91,55,112,69,48
Georgia,Vince Dooley [509],,13,91,20,112,16,48
Utah,Jim Fassel [596],,63,91,92,112,99,48
Nebraska,Tom Osborne [1408],,5,91,7,112,9,48
