Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Babe Horrell [884],,75,41,49,48,22,19
South Plains Field,South Plains Field_UNKNOWN_COACH,,83,41,89,48,77,19
Wake Forest,D.C. Walker [1909],,28,41,16,48,32,19
William & Mary,Rube McCray [1196],,46,41,77,48,82,19
New Mexico,Willis Barnes [83],,76,41,89,48,77,19
Dartmouth,Dartmouth_UNKNOWN_COACH,,56,41,71,48,22,19
West Texas A&M,Gus Miller [1271],,50,41,62,48,72,19
California,Stub Allison [23],,76,41,60,48,41,19
Fleet City,Fleet City_UNKNOWN_COACH,,41,41,58,48,22,19
Lubbock Field,Lubbock Field_UNKNOWN_COACH,,38,41,73,48,41,19
Tennessee,John Barnhill [85],,8,41,26,48,10,19
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,96,41,81,48,66,19
Colorado College,Harold White [1962],,49,41,59,48,58,19
Saint Mary's (CA) Pre-Flight,Saint Mary's (CA) Pre-Flight_UNKNOWN_COACH,,62,41,29,48,17,19
Yale,Howard Odell [1394],,6,41,38,48,1,19
Mississippi,Harry Mehre [1247],,79,41,50,48,82,19
Purdue,Cecil Isbell [925],,48,41,46,48,41,19
Clemson,Frank Howard [888],,64,41,28,48,72,19
Temple,Ray Morrison [1310],,65,41,80,48,90,19
Drake,Vee Green [727],,24,41,89,48,41,19
Kansas State,Ward Haylett [813],,83,41,85,48,69,19
Kansas,Henry Shenk [1672],,86,41,89,48,72,19
Penn State,Bob Higgins [842],,61,41,39,48,88,19
New York University,John Weinheimer [1948],,69,41,89,48,99,19
Cornell,Cornell_UNKNOWN_COACH,,62,41,47,48,94,19
Missouri,Chauncey Simpson [1691],,83,41,36,48,62,19
Texas-Arlington,Texas-Arlington_UNKNOWN_COACH,,90,41,89,48,62,19
Pacific,Pacific_UNKNOWN_COACH,,77,41,63,48,48,19
Wisconsin,Harry Stuhldreher [1784],,48,41,72,48,48,19
Colgate,Andrew Kerr [995],,74,41,64,48,90,19
Duke,Duke_UNKNOWN_COACH,,35,41,6,48,22,19
Iowa Pre-Flight,Jack Meagher [1243],,22,41,10,48,17,19
Washington,Ralph Welch [1952],,20,41,82,48,32,19
Illinois,Ray Eliot [553],,48,41,23,48,22,19
Randolph Field,Frank Tritico [1864],,5,41,9,48,1,19
Marquette,Tom Stidham [1753],,51,41,89,48,52,19
Kentucky,A.D. Kirwan [1023],,70,41,55,48,77,19
Utah,Ike Armstrong [48],,43,41,57,48,52,19
Georgia,Wallace Butts [230],,61,41,22,48,69,19
Nebraska,Adolph Lewandowski [1094],,77,41,65,48,58,19
Alameda Coast Guard,Joe Verducci [1892],,73,41,66,48,32,19
Syracuse,Ossie Solem [1720],,75,41,75,48,99,19
Army,Red Blaik [148],,5,41,1,48,1,19
South Carolina,Doc Newton [1362],,54,41,78,48,77,19
Florida,Tom Lieb [1100],,75,41,74,48,85,19
Alabama,Frank Thomas [1827],,54,41,42,48,72,19
Tulsa,Henry Frnka [655],,21,41,15,48,22,19
Texas Tech,Texas Tech_UNKNOWN_COACH,,96,41,51,48,69,19
Miami (FL),Eddie Dunn [534],,84,41,89,48,88,19
Navy,Oscar Hagberg [748],,29,41,5,48,10,19
Presbyterian,Lonnie McMillan [1230],,83,41,89,48,90,19
Maryland,Clarence Spears [1725],,73,41,87,48,90,19
Boston College,Moody Sarno [1619],,9,41,68,48,10,19
Second Air Force,Second Air Force_UNKNOWN_COACH,,5,41,44,48,1,19
West Virginia,Rat Rogers [1577],,64,41,56,48,85,19
Virginia,Frank Murray [1335],,36,41,52,48,82,19
Texas,Dana Bible [132],,77,41,18,48,17,19
Northwestern,Pappy Waldorf [1908],,53,41,89,48,52,19
Southern California,Jeff Cravath [383],,4,41,13,48,1,19
Oklahoma State,Jim Lookabaugh [1120],,9,41,7,48,10,19
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,78,41,86,48,94,19
Auburn,Carl Voyles [1899],,73,41,76,48,72,19
Villanova,Jordan Olivar [1402],,39,41,89,48,99,19
Michigan,Fritz Crisler [391],,32,41,4,48,10,19
North Carolina State,Beattie Feathers [602],,48,41,21,48,77,19
Pennsylvania,George Munger [1327],,34,41,17,48,17,19
Colorado,Frank Potts [1484],,27,41,33,48,41,19
Louisiana State,Bernie Moore [1298],,93,41,35,48,66,19
Tulane,Claude Simons [1690],,61,41,37,48,41,19
Arkansas,Glen Rose [1587],,85,41,34,48,52,19
Holy Cross,Holy Cross_UNKNOWN_COACH,,5,41,24,48,1,19
Amarillo Field,Amarillo Field_UNKNOWN_COACH,,20,41,53,48,32,19
Southern Methodist,James Stewart [1750],,92,41,30,48,48,19
Rice,Jess Neely [1350],,94,41,31,48,62,19
