Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bert LaBrucherie [1056],,66,50,26,64,21,25
Wake Forest,D.C. Walker [1909],,10,50,46,64,21,25
Lafayette,Lafayette_UNKNOWN_COACH,,56,50,89,64,88,25
William & Mary,Rube McCray [1196],,43,50,34,64,44,25
New Mexico,Willis Barnes [83],,35,50,23,64,1,25
Dartmouth,Dartmouth_UNKNOWN_COACH,,40,50,87,64,82,25
West Texas A&M,Gus Miller [1271],,92,50,89,64,76,25
California,Buck Shaw [1661],,75,50,22,64,32,25
Tennessee,John Barnhill [85],,6,50,16,64,8,25
Chattanooga,Andrew Moore [1297],,26,50,73,64,32,25
Colorado College,Harold White [1962],,54,50,67,64,14,25
Detroit Mercy,Chuck Baer [59],,58,50,79,64,68,25
Yale,Howard Odell [1394],,34,50,36,64,62,25
Mississippi,Harry Mehre [1247],,72,50,49,64,82,25
Clemson,Frank Howard [888],,25,50,54,64,32,25
Purdue,Cecil Isbell [925],,32,50,14,64,21,25
Virginia Tech,Henry McEver [1205],,58,50,55,64,62,25
Temple,Ray Morrison [1310],,29,50,31,64,50,25
Drake,Vee Green [727],,77,50,89,64,99,25
Kansas State,Lud Fiser [621],,92,50,82,64,94,25
Kansas,Henry Shenk [1672],,92,50,59,64,88,25
Penn State,Bob Higgins [842],,40,50,19,64,47,25
New York University,John Weinheimer [1948],,43,50,89,64,88,25
Cornell,Cornell_UNKNOWN_COACH,,34,50,70,64,76,25
Missouri,Chauncey Simpson [1691],,53,50,43,64,47,25
Oregon,Tex Oliver [1404],,96,50,25,64,27,25
Vanderbilt,Doby Bartling [89],,68,50,76,64,57,25
Wisconsin,Harry Stuhldreher [1784],,43,50,64,64,40,25
Colorado State,Julius Wagner [1905],,75,50,89,64,99,25
Colgate,Andrew Kerr [995],,43,50,83,64,82,25
Duke,Duke_UNKNOWN_COACH,,7,50,42,64,14,25
Washington,Ralph Welch [1952],,94,50,10,64,1,25
Illinois,Ray Eliot [553],,40,50,75,64,40,25
Princeton,Princeton_UNKNOWN_COACH,,27,50,81,64,68,25
Saint Mary's (CA),James Phelan [1460],,34,50,44,64,8,25
Marquette,Tom Stidham [1753],,43,50,62,64,62,25
Kentucky,Bernie Shively [1681],,73,50,89,64,88,25
Utah,Ike Armstrong [48],,66,50,12,64,14,25
Georgia,Wallace Butts [230],,23,50,4,64,21,25
Nebraska,Potsy Clark [317],,76,50,71,64,82,25
Syracuse,Ossie Solem [1720],,48,50,89,64,88,25
Army,Red Blaik [148],,2,50,1,64,1,25
South Carolina,Johnnie McMillan [1229],,35,50,89,64,50,25
Wichita State,Mel Binford [141],,92,50,84,64,97,25
Baylor,Frank Kimbrough [1006],,92,50,48,64,68,25
Florida,Tom Lieb [1100],,63,50,74,64,62,25
Alabama,Frank Thomas [1827],,3,50,2,64,1,25
Tulsa,Henry Frnka [655],,20,50,50,64,27,25
Oregon State,Lon Stiner [1758],,95,50,32,64,21,25
Texas Tech,Texas Tech_UNKNOWN_COACH,,91,50,68,64,68,25
Miami (FL),Jack Harding [774],,21,50,13,64,27,25
Navy,Oscar Hagberg [748],,4,50,3,64,8,25
Presbyterian,Lonnie McMillan [1230],,54,50,89,64,68,25
Maryland,Bear Bryant [215],,56,50,40,64,47,25
West Virginia,Rat Rogers [1577],,66,50,89,64,94,25
Boston College,Moody Sarno [1619],,50,50,80,64,82,25
Idaho,Babe Brown [198],,97,50,89,64,32,25
Virginia,Frank Murray [1335],,44,50,52,64,50,25
Texas,Dana Bible [132],,38,50,17,64,1,25
Northwestern,Pappy Waldorf [1908],,46,50,37,64,38,25
Southern California,Jeff Cravath [383],,53,50,21,64,14,25
Oklahoma State,Jim Lookabaugh [1120],,3,50,7,64,1,25
Washington State,Phil Sarboe [1617],,94,50,18,64,8,25
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,56,50,66,64,54,25
Harvard,Harvard_UNKNOWN_COACH,,27,50,65,64,68,25
Auburn,Carl Voyles [1899],,53,50,69,64,40,25
Villanova,Jordan Olivar [1402],,21,50,60,64,57,25
North Carolina State,Beattie Feathers [602],,54,50,57,64,57,25
Michigan,Fritz Crisler [391],,8,50,5,64,14,25
Pennsylvania,George Munger [1327],,7,50,11,64,14,25
Louisiana State,Bernie Moore [1298],,36,50,6,64,14,25
Colorado,Frank Potts [1484],,53,50,29,64,8,25
Tulane,Claude Simons [1690],,67,50,45,64,62,25
Arkansas,Glen Rose [1587],,94,50,63,64,76,25
Holy Cross,John DaGrosa [429],,29,50,35,64,54,25
Southern Methodist,Madison Bell [109],,78,50,33,64,50,25
Rice,Jess Neely [1350],,91,50,9,64,57,25
Columbia,Lou Little [1107],,9,50,30,64,21,25
Richmond,George Hope [879],,60,50,89,64,68,25
Iowa,Clem Crowe [403],,63,50,77,64,88,25
Coast Guard,Johnny Merriman [1252],,47,50,89,64,76,25
Brown,Rip Engle [567],,33,50,56,64,57,25
Michigan State,Charlie Bachman [56],,26,50,39,64,32,25
