Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bill Barnes [82],,74,93,38,118,51,45
Wake Forest,William Tate [1811],,119,93,32,118,87,45
William & Mary,Marv Levy [1093],,109,93,99,118,101,45
New Mexico,Bill Weeks [1946],,70,93,28,118,1,45
Lehigh,Mike Cooley [353],,20,93,119,118,35,45
Dartmouth,Bob Blackman [146],,16,93,49,118,27,45
West Texas A&M,Joe Kerbel [992],,72,93,105,118,109,45
Southern Mississippi,Pie Vann [1887],,32,93,94,118,80,45
California,Ray Willsey [1992],,79,93,51,118,69,45
Cincinnati,Charles Studley [1783],,62,93,40,118,9,45
Tennessee,Doug Dickey [476],,54,93,47,118,87,45
Memphis,Billy Murphy [1329],,35,93,83,118,82,45
Detroit Mercy,John Idzik [916],,78,93,104,118,106,45
Yale,John Pont [1482],,9,93,67,118,14,45
Mississippi,John Vaught [1889],,37,93,74,118,80,45
Purdue,Jack Mollenkopf [1289],,34,93,2,118,35,45
Clemson,Frank Howard [888],,118,93,71,118,94,45
Virginia Tech,Jerry Claiborne [311],,110,93,9,118,96,45
Wyoming,Lloyd Eaton [544],,71,93,29,118,51,45
Kansas State,Doug Weaver [1942],,82,93,96,118,59,45
Kansas,Jack Mitchell [1285],,77,93,66,118,54,45
Penn State,Rip Engle [567],,81,93,17,118,32,45
Furman,Robert King [1016],,115,93,113,118,120,45
Buffalo,Dick Offenhamer [1397],,28,93,101,118,106,45
Cornell,Tom Harp [782],,18,93,78,118,24,45
Louisville,Frank Camp [250],,96,93,114,118,120,45
Missouri,Dan Devine [469],,74,93,25,118,43,45
Oregon,Len Casanova [275],,55,93,19,118,14,45
Miami (OH),Bo Schembechler [1631],,60,93,48,118,14,45
Pacific,Pacific_UNKNOWN_COACH,,93,93,119,118,117,45
Bowling Green State,Doyt Perry [1451],,14,93,33,118,1,45
Vanderbilt,Jack Green [726],,53,93,57,118,85,45
Marshall,Charlie Snyder [1718],,22,93,53,118,21,45
Wisconsin,Milt Bruhn [213],,53,93,63,118,40,45
Colorado State,Milo Lude [1125],,83,93,97,118,64,45
Colgate,Hal Lahar [1059],,13,93,69,118,9,45
Duke,Bill Murray [1334],,113,93,59,118,90,45
Brigham Young,Tommy Hudspeth [896],,85,93,80,118,69,45
Washington,Jim Owens [1414],,60,93,13,118,48,45
Illinois,Pete Elliott [558],,27,93,22,118,38,45
Arizona State,Frank Kush [1054],,66,93,65,118,58,45
Rutgers,John Bateman [92],,10,93,88,118,14,45
Kent State,Leo Strang [1775],,85,93,92,118,76,45
Princeton,Richard Colman [345],,1,93,14,118,1,45
Arizona,Jim LaRue [1070],,76,93,30,118,48,45
Kentucky,Charley Bradshaw [177],,62,93,55,118,76,45
Air Force,Ben Martin [1157],,81,93,35,118,45,45
Georgia,Vince Dooley [509],,20,93,26,118,21,45
Utah,Ray Nagel [1345],,67,93,12,118,54,45
Nebraska,Bob Devaney [468],,15,93,27,118,42,45
Syracuse,Ben Schwartzwalder [1644],,70,93,20,118,29,45
Army,Paul Dietzel [483],,108,93,56,118,96,45
South Carolina,Marvin Bass [91],,116,93,79,118,93,45
Wichita State,Chelo Huerta [897],,86,93,103,118,64,45
Baylor,John Bridgers [186],,63,93,75,118,51,45
Florida State,Bill Peterson [1453],,13,93,15,118,1,45
Southern Illinois,Southern Illinois_UNKNOWN_COACH,,73,93,115,118,117,45
Florida,Ray Graves [722],,19,93,31,118,24,45
Alabama,Bear Bryant [215],,3,93,8,118,14,45
Tulsa,Glenn Dobbs [487],,16,93,62,118,14,45
Oregon State,Tommy Prothro [1497],,53,93,11,118,9,45
Texas Tech,J. King [1013],,27,93,82,118,54,45
Massachusetts,Massachusetts_UNKNOWN_COACH,,9,93,91,118,14,45
