Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,William Spaulding [1723],,76,45,12,62,60,13
Wake Forest,Jim Weaver [1943],,89,45,101,62,115,13
Washington & Lee,Tex Tilson [1843],,45,45,56,62,55,13
New Mexico,Gwinn Henry [827],,46,45,57,62,86,13
William & Mary,John Kellison [984],,93,45,109,62,119,13
Dartmouth,Red Blaik [148],,37,45,93,62,60,13
Gonzaga,Mike Pecarovich [1442],,76,45,70,62,60,13
California,William Ingram [920],,65,45,38,62,55,13
San Francisco,Lawrence Lewis [1098],,65,45,71,62,55,13
Sewanee,Heck Clark [316],,64,45,109,62,43,13
Tennessee,Bob Neyland [1364],,34,45,13,62,30,13
Santa Clara,Santa Clara_UNKNOWN_COACH,,74,45,33,62,48,13
Colorado College,W.T. VandeGraaff [1885],,79,45,103,62,119,13
Detroit Mercy,Gus Dorais [512],,91,45,62,62,67,13
Washington & Jefferson,Leroy Day [450],,103,45,109,62,110,13
Yale,Yale_UNKNOWN_COACH,,35,45,43,62,43,13
Mississippi,Ed Walker [1911],,66,45,96,62,37,13
Purdue,Noble Kizer [1026],,59,45,26,62,21,13
Clemson,Jess Neely [1350],,65,45,64,62,86,13
Grinnell,Lester Watt [1936],,121,45,109,62,123,13
Virginia Tech,Henry Redd [1520],,80,45,83,62,97,13
Temple,Pop Warner [1926],,15,45,46,62,21,13
Drake,Vee Green [727],,114,45,77,62,110,13
Wyoming,Wyoming_UNKNOWN_COACH,,74,45,91,62,110,13
Kansas State,Pappy Waldorf [1908],,86,45,41,62,79,13
Kansas,Adrian Lindsey [1103],,84,45,84,62,91,13
Penn State,Bob Higgins [842],,41,45,109,62,67,13
Furman,Furman_UNKNOWN_COACH,,85,45,79,62,97,13
Fordham,Jimmy Crowley [407],,84,45,29,62,26,13
New York University,Mal Stevens [1745],,73,45,109,62,34,13
Cornell,Gilmour Dobie [489],,32,45,95,62,55,13
Missouri,Frank Carideo [262],,105,45,109,62,110,13
