Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bert LaBrucherie [1056],,13,57,16,84,13,25
Wake Forest,D.C. Walker [1909],,81,57,8,84,23,25
Lafayette,Hook Mylin [1343],,94,57,112,84,112,25
Washington & Lee,Art Lewis [1095],,106,57,112,84,83,25
New Mexico,Willis Barnes [83],,54,57,66,84,90,25
William & Mary,Rube McCray [1196],,21,57,41,84,39,25
West Texas A&M,Gus Miller [1271],Windy Nicklaus [1366],76,57,70,84,97,25
Dartmouth,DeOrmond McLaughry [1223],,68,57,43,84,28,25
California,Frank Wickhorst [1972],,46,57,77,84,70,25
San Francisco,Maurice Smith [1707],,78,57,79,84,105,25
Cincinnati,Cincinnati_UNKNOWN_COACH,,35,57,32,84,45,25
Tennessee,Bob Neyland [1364],,50,57,1,84,26,25
Chattanooga,Andrew Moore [1297],,73,57,112,84,45,25
Santa Clara,Len Casanova [275],,53,57,95,84,45,25
Detroit Mercy,Chuck Baer [59],,103,57,11,84,97,25
Yale,Howard Odell [1394],,15,57,31,84,23,25
Mississippi,Red Drew [520],,67,57,49,84,52,25
Purdue,Cecil Isbell [925],,52,57,91,84,70,25
Clemson,Frank Howard [888],,91,57,76,84,52,25
Virginia Tech,Jimmy Kitts [1025],,98,57,50,84,63,25
Portland,Portland_UNKNOWN_COACH,,71,57,105,84,105,25
Temple,Ray Morrison [1310],,105,57,90,84,97,25
Drake,Vee Green [727],,110,57,112,84,119,25
Wyoming,Bunny Oakes [1392],,84,57,112,84,112,25
Kansas State,Hobbs Adams [5],,92,57,112,84,112,25
Kansas,George Sauer [1621],,38,57,35,84,7,25
Penn State,Bob Higgins [842],,65,57,59,84,79,25
Furman,Robert Smith [1711],,110,57,101,84,119,25
Fordham,Edward Danowski [432],,111,57,112,84,112,25
New York University,John Weinheimer [1948],,102,57,112,84,97,25
Cornell,Ed McKeever [1219],,40,57,26,84,13,25
Missouri,Don Faurot [599],,65,57,64,84,70,25
Oregon,Tex Oliver [1404],,32,57,86,84,39,25
Georgetown,Jack Hagerty [749],,99,57,80,84,90,25
Vanderbilt,Red Sanders [1613],,67,57,42,84,45,25
Wisconsin,Harry Stuhldreher [1784],,49,57,61,84,67,25
Colorado State,Julius Wagner [1905],,69,57,109,84,90,25
Colgate,Andrew Kerr [995],,89,57,69,84,83,25
Duke,Wallace Wade [1902],,70,57,23,84,32,25
Brigham Young,Edwin Kimball [1005],,55,57,72,84,83,25
Washington,Ralph Welch [1952],,33,57,63,84,35,25
Illinois,Ray Eliot [553],,20,57,6,84,7,25
Arizona State,Steve Coutchie [373],,101,57,112,84,122,25
Rutgers,Harvey Harman [780],,48,57,44,84,63,25
Princeton,Charles Caldwell [237],,69,57,28,84,58,25
Saint Mary's (CA),James Phelan [1460],,35,57,60,84,32,25
Marquette,Frank Murray [1335],,95,57,45,84,90,25
Arizona,Miles Casteel [279],,63,57,96,84,97,25
Kentucky,Bear Bryant [215],,61,57,24,84,39,25
Georgia,Wallace Butts [230],,2,57,2,84,1,25
Utah,Ike Armstrong [48],,31,57,47,84,79,25
Nebraska,Bernie Masterson [1168],,66,57,57,84,74,25
Hardin-Simmons,Warren Woodson [2020],,2,57,18,84,1,25
Northern Arizona,Frank Brickey [184],,67,57,112,84,105,25
Syracuse,Biggie Munn [1328],,101,57,38,84,87,25
Army,Red Blaik [148],,2,57,4,84,1,25
Wichita State,Ralph Graham [717],,54,57,93,84,105,25
South Carolina,Rex Enright [573],,83,57,82,84,39,25
Baylor,Frank Kimbrough [1006],,70,57,112,84,79,25
Florida,Raymond Wolf [2011],,100,57,111,84,90,25
Alabama,Frank Thomas [1827],,70,57,29,84,35,25
Oregon State,Lon Stiner [1758],,10,57,53,84,18,25
Tulsa,John Brothers [197],,20,57,12,84,1,25
Texas Tech,Dell Morgan [1306],,25,57,39,84,7,25
Miami (FL),Jack Harding [774],,17,57,21,84,35,25
San Jose State,San Jose State_UNKNOWN_COACH,,4,57,48,84,7,25
Navy,Thomas Hamilton [759],,74,57,73,84,83,25
Maryland,Clark Shaughnessy [1659],,96,57,84,84,58,25
Montana State,Clyde Carpenter [268],,50,57,87,84,52,25
New Mexico State,Raymond Curfman [419],,92,57,99,84,112,25
West Virginia,Bill Kern [993],,97,57,81,84,79,25
Boston College,Denny Myers [1340],,95,57,33,84,28,25
George Washington,Skip Stahley [1731],,72,57,98,84,97,25
Idaho,Babe Brown [198],,77,57,102,84,97,25
Virginia,Arthur Guepe [738],,60,57,65,84,52,25
Texas,Dana Bible [132],,50,57,19,84,7,25
Texas-El Paso,Jack Curtice [422],,104,57,89,84,121,25
Northwestern,Pappy Waldorf [1908],,42,57,68,84,58,25
Southern California,Jeff Cravath [383],,25,57,58,84,23,25
Oklahoma State,Jim Lookabaugh [1120],,65,57,71,84,70,25
Virginia Military Institute,Allison Hubert [894],,99,57,94,84,67,25
Washington State,Phil Sarboe [1617],,62,57,106,84,74,25
Harvard,Dick Harlow [779],,29,57,40,84,26,25
Auburn,Carl Voyles [1899],,84,57,97,84,58,25
Villanova,Jordan Olivar [1402],,87,57,25,84,87,25
North Carolina State,Beattie Feathers [602],,89,57,20,84,18,25
Michigan,Fritz Crisler [391],,13,57,17,84,13,25
Pennsylvania,George Munger [1327],,22,57,22,84,7,25
Louisiana State,Bernie Moore [1298],,13,57,7,84,32,25
Colorado,Jim Yeager [2034],,71,57,46,84,87,25
Tulane,Henry Frnka [655],,60,57,88,84,45,25
Arkansas,John Barnhill [85],,59,57,14,84,58,25
Holy Cross,John DaGrosa [429],,101,57,27,84,90,25
Southern Methodist,Madison Bell [109],,63,57,67,84,67,25
Rice,Jess Neely [1350],,31,57,5,84,1,25
Stanford,Marchy Schwartz [1643],,32,57,75,84,39,25
Columbia,Lou Little [1107],,32,57,15,84,18,25
Richmond,John Fenlon [607],,38,57,74,84,45,25
Iowa,Edward Anderson [33],,35,57,34,84,18,25
Brown,Rip Engle [567],,100,57,92,84,97,25
Michigan State,Charlie Bachman [56],,82,57,52,84,52,25
Georgia Tech,Bobby Dodd [492],,20,57,3,84,28,25
Merchant Marine,Bill Reinhart [1532],,103,57,108,84,105,25
Saint Louis,Saint Louis_UNKNOWN_COACH,,109,57,100,84,112,25
Indiana,Bo McMillin [1231],,38,57,13,84,52,25
Texas Christian,Dutch Meyer [1257],,69,57,36,84,74,25
Notre Dame,Frank Leahy [1080],,2,57,10,84,1,25
Pittsburgh,Wesley Fesler [614],,53,57,55,84,74,25
Nevada,Jim Aiken [9],,58,57,83,84,35,25
Minnesota,Bernie Bierman [137],,48,57,54,84,63,25
Citadel,Quinn Decker [454],,110,57,103,84,105,25
Ohio State,Paul Bixler [142],,39,57,51,84,18,25
Montana,Doug Fessenden [615],,37,57,85,84,45,25
