Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Babe Horrell [884],,113,76,30,99,44,32
Wake Forest,D.C. Walker [1909],,32,76,62,99,28,32
Washington & Lee,P.A. Holstein [872],,72,76,117,99,122,32
William & Mary,William & Mary_UNKNOWN_COACH,,9,76,47,99,24,32
New Mexico,Willis Barnes [83],,73,76,97,99,69,32
West Texas A&M,Gus Miller [1271],,12,76,78,99,39,32
Dartmouth,Dartmouth_UNKNOWN_COACH,,55,76,59,99,39,32
California,Stub Allison [23],,116,76,53,99,61,32
San Francisco,Al Tassi [1809],,115,76,113,99,100,32
Tennessee,John Barnhill [85],,7,76,11,99,15,32
Santa Clara,Buck Shaw [1661],,111,76,36,99,48,32
Saint Mary's (CA) Pre-Flight,Saint Mary's (CA) Pre-Flight_UNKNOWN_COACH,,114,76,39,99,64,32
Camp Grant,Camp Grant_UNKNOWN_COACH,,62,76,117,99,74,32
Detroit Mercy,Gus Dorais [512],,94,76,65,99,82,32
Yale,Howard Odell [1394],,51,76,63,99,35,32
Mississippi,Harry Mehre [1247],,70,76,117,99,85,32
Purdue,Elmer Burnham [223],,68,76,86,99,76,32
Clemson,Frank Howard [888],,62,76,103,99,89,32
Virginia Tech,Henry McEver [1205],S.D. Tilson [1842],19,76,74,99,39,32
Temple,Ray Morrison [1310],,77,76,94,99,85,32
Drake,Vee Green [727],,92,76,109,99,114,32
Kansas State,Ward Haylett [813],,95,76,102,99,104,32
Wyoming,Bunny Oakes [1392],,106,76,100,99,110,32
Kansas,Gwinn Henry [827],,99,76,101,99,100,32
Penn State,Bob Higgins [842],,10,76,48,99,1,32
Furman,Furman_UNKNOWN_COACH,,50,76,85,99,92,32
Fordham,Fordham_UNKNOWN_COACH,,29,76,24,99,20,32
Cornell,Cornell_UNKNOWN_COACH,,55,76,70,99,58,32
Missouri,Don Faurot [599],,41,76,28,99,61,32
Oregon,John Warren [1928],,119,76,69,99,69,32
Creighton,Skip Palrang [1422],,78,76,72,99,110,32
Georgetown,Jack Hagerty [749],,41,76,66,99,83,32
Vanderbilt,Red Sanders [1613],,32,76,99,99,24,32
Wisconsin,Harry Stuhldreher [1784],,9,76,3,99,1,32
Colorado State,Julius Wagner [1905],,103,76,91,99,100,32
Colgate,Andrew Kerr [995],,16,76,56,99,35,32
Duke,Duke_UNKNOWN_COACH,,24,76,42,99,32,32
Brigham Young,Floyd Millet [1276],,106,76,73,99,114,32
Washington,Ralph Welch [1952],,117,76,87,99,64,32
Iowa Pre-Flight,Bernie Bierman [137],,34,76,18,99,64,32
Illinois,Ray Eliot [553],,53,76,21,99,61,32
Arizona State,Hilman Walker [1912],,83,76,107,99,104,32
Princeton,Tad Wieman [1975],,59,76,71,99,48,32
Saint Mary's (CA),James Phelan [1460],,114,76,80,99,64,32
Marquette,Tom Stidham [1753],,21,76,37,99,7,32
Arizona,Miles Casteel [279],,32,76,50,99,11,32
Kentucky,A.D. Kirwan [1023],,40,76,110,99,96,32
Georgia,Wallace Butts [230],,7,76,6,99,1,32
Utah,Ike Armstrong [48],,107,76,49,99,51,32
Nebraska,Glenn Presnell [1489],,77,76,93,99,78,32
Hardin-Simmons,Warren Woodson [2020],,1,76,33,99,1,32
Northern Arizona,Maurice Moulder [1321],,80,76,114,99,110,32
Syracuse,Ossie Solem [1720],,22,76,64,99,39,32
Army,Red Blaik [148],,38,76,61,99,35,32
South Carolina,Rex Enright [573],,63,76,96,99,96,32
Baylor,Frank Kimbrough [1006],,69,76,25,99,28,32
Alabama,Frank Thomas [1827],,14,76,5,99,11,32
Florida,Tom Lieb [1100],,53,76,27,99,119,32
Oregon State,Lon Stiner [1758],,117,76,76,99,58,32
Tulsa,Henry Frnka [655],,5,76,34,99,18,32
Texas Tech,Texas Tech_UNKNOWN_COACH,,85,76,29,99,35,32
Miami (FL),Jack Harding [774],,18,76,55,99,89,32
Navy,John Whelchel [1959],,42,76,51,99,28,32
Maryland,Clark Shaughnessy [1659],,37,76,79,99,114,32
New Mexico State,Julius Johnston [956],,83,76,117,99,114,32
West Virginia,West Virginia_UNKNOWN_COACH,,44,76,38,99,92,32
Boston College,Denny Myers [1340],,23,76,22,99,15,32
George Washington,John Baker [67],,61,76,106,99,104,32
Jacksonville Naval Air Station,Jacksonville Naval Air Station_UNKNOWN_COACH,,9,76,43,99,7,32
Idaho,Francis Schmidt [1638],,120,76,117,99,72,32
Virginia,Frank Murray [1335],,67,76,117,99,119,32
Duquesne,Duquesne_UNKNOWN_COACH,,67,76,60,99,28,32
Texas,Dana Bible [132],,75,76,8,99,1,32
Texas-El Paso,Texas-El Paso_UNKNOWN_COACH,,18,76,88,99,44,32
Northwestern,Pappy Waldorf [1908],,67,76,23,99,78,32
Southern California,Jeff Cravath [383],,111,76,35,99,48,32
Oklahoma State,Jim Lookabaugh [1120],,42,76,52,99,32,32
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,68,76,77,99,110,32
Washington State,O.E. Hollingbery [864],,94,76,41,99,51,32
Harvard,Harvard_UNKNOWN_COACH,,59,76,82,99,44,32
Auburn,Jack Meagher [1243],,35,76,1,99,11,32
Villanova,Villanova_UNKNOWN_COACH,,78,76,67,99,83,32
North Carolina State,North Carolina State_UNKNOWN_COACH,,50,76,45,99,85,32
Michigan,Fritz Crisler [391],,45,76,10,99,11,32
Louisiana State,Bernie Moore [1298],,47,76,2,99,18,32
Colorado,Jim Yeager [2034],,60,76,58,99,64,32
Pennsylvania,George Munger [1327],,24,76,57,99,32,32
Tulane,Claude Simons [1690],,43,76,20,99,22,32
Arkansas,George Cole [333],,85,76,92,99,81,32
Holy Cross,Holy Cross_UNKNOWN_COACH,,68,76,31,99,54,32
Southern Methodist,James Stewart [1750],,84,76,112,99,78,32
Rice,Jess Neely [1350],,58,76,12,99,24,32
Stanford,Marchy Schwartz [1643],,111,76,40,99,54,32
Columbia,Lou Little [1107],,61,76,105,99,54,32
North Carolina Pre-Flight,Jimmy Crowley [407],,27,76,26,99,22,32
Richmond,John Fenlon [607],,69,76,115,99,114,32
Iowa,Edward Anderson [33],,59,76,4,99,72,32
Brown,Skip Stahley [1731],,61,76,68,99,51,32
Michigan State,Charlie Bachman [56],,65,76,32,99,54,32
Georgia Tech,William Alexander [15],,15,76,7,99,7,32
Loyola Marymount,Loyola Marymount_UNKNOWN_COACH,,112,76,111,99,96,32
Saint Louis,Saint Louis_UNKNOWN_COACH,,70,76,81,99,92,32
Georgia Pre-Flight,Georgia Pre-Flight_UNKNOWN_COACH,,10,76,9,99,1,32
Indiana,Bo McMillin [1231],,46,76,44,99,74,32
Texas Christian,Dutch Meyer [1257],,80,76,16,99,39,32
Notre Dame,Frank Leahy [1080],,27,76,19,99,15,32
Pittsburgh,Charles Bowser [170],,60,76,108,99,76,32
Great Lakes Navy,Great Lakes Navy_UNKNOWN_COACH,,57,76,14,99,58,32
Minnesota,George Hauser [806],,54,76,15,99,69,32
Citadel,Bo Rowland [1596],,59,76,104,99,100,32
Ohio State,Paul Brown [205],,6,76,13,99,7,32
Montana,Clyde Carpenter [268],,121,76,116,99,119,32
Mississippi State,Allyn McKeen [1218],,22,76,17,99,20,32
Manhattan,Herb Kopf [1038],,91,76,84,99,85,32
Oklahoma,Snorter Luster [1129],,86,76,95,99,89,32
Davidson,Gene McEver [1204],,55,76,98,99,104,32
