Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Syracuse,Syracuse_UNKNOWN_COACH,,10,10,5,22,10,5
Army,Geoffrey Keyes [998],,46,10,62,22,50,5
South Carolina,Dixon Foster [643],,80,10,46,22,86,5
Wake Forest,E.T. MacDonnell [1131],,72,10,72,22,81,5
Lafayette,Punk Berryman [127],,30,10,72,22,50,5
Colorado Mines,Poss Parsons [1431],,15,10,50,22,17,5
Baylor,Bubs Mosley [1317],,18,10,39,22,24,5
Washington & Lee,Bill Raftery [1509],,46,10,38,22,54,5
Dartmouth,Dartmouth_UNKNOWN_COACH,,19,10,16,22,24,5
Lehigh,Tom Keady [977],,28,10,54,22,44,5
Florida,Florida_UNKNOWN_COACH,,63,10,64,22,81,5
Alabama,Thomas Kelley [983],,57,10,58,22,73,5
Wofford,Leslie Moser [1316],,72,10,45,22,81,5
California,Andy Smith [1697],,61,10,47,22,24,5
Oregon State,Joseph Pipal [1468],,61,10,43,22,10,5
Tulsa,Hal Medford [1244],,80,10,72,22,73,5
Sewanee,Sewanee_UNKNOWN_COACH,,56,10,72,22,73,5
Navy,Gilmour Dobie [489],,24,10,13,22,36,5
Presbyterian,Walter Johnson [955],,46,10,30,22,73,5
Carlisle,Deed Harris [788],,53,10,72,22,54,5
Maryland,Curley Byrd [231],,51,10,72,22,60,5
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,67,10,72,22,67,5
Colorado College,C.J. Rothget [1592],,19,10,56,22,24,5
West Virginia,Mont McIntire [1211],,22,10,4,22,32,5
Idaho,W.C. Bleamaster [154],,62,10,72,22,24,5
Erskine,Erskine_UNKNOWN_COACH,,78,10,59,22,85,5
Washington & Jefferson,Sol Metzger [1256],,46,10,44,22,50,5
Mississippi,Mississippi_UNKNOWN_COACH,,71,10,72,22,81,5
Clemson,Edward Donahue [499],,47,10,15,22,67,5
Texas,William Juneau [972],,73,10,31,22,63,5
Purdue,Cleo O'Donnell [1388],,58,10,72,22,36,5
Virginia Tech,Charles Bernier [122],,28,10,32,22,44,5
Drake,Ralph Glaze [699],,79,10,72,22,73,5
Wyoming,John Corbett [360],,24,10,70,22,36,5
Kansas State,Zora Clevenger [321],,64,10,37,22,54,5
Northwestern,Fred Murphy [1330],,49,10,25,22,32,5
Kansas,Herman Olcott [1401],,57,10,18,22,44,5
Oklahoma State,Earl Pritchard [1495],,76,10,49,22,58,5
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,52,10,72,22,63,5
Washington State,William Dietz [482],,6,10,28,22,1,5
Auburn,Mike Donahue [500],,43,10,11,22,63,5
Penn State,Dick Harlow [779],,47,10,63,22,54,5
Furman,Furman_UNKNOWN_COACH,,75,10,52,22,78,5
North Carolina State,Harry Hartsell [797],,44,10,27,22,58,5
Michigan,Fielding Yost [2036],,47,10,22,22,36,5
Colorado,Bob Evans [580],,12,10,34,22,10,5
Pennsylvania,Pennsylvania_UNKNOWN_COACH,,13,10,14,22,10,5
Louisiana State,Wayne Sutton [1796],,69,10,72,22,78,5
Arkansas,Norman Paine [1421],,65,10,60,22,67,5
Tulane,Clark Shaughnessy [1659],,15,10,57,22,17,5
Southern Methodist,J. Rix [1552],,18,10,72,22,24,5
Rice,Phillip Arbuckle [45],,10,10,17,22,10,5
Newberry,Robert Pfohl [1459],,82,10,72,22,88,5
Cornell,Cornell_UNKNOWN_COACH,,46,10,67,22,40,5
Missouri,Henry Schulte [1642],,77,10,48,22,63,5
Chicago,Amos Alonzo Stagg [1730],,53,10,23,22,24,5
Iowa,Howard Jones [962],,58,10,42,22,44,5
Brown,Edward Robinson [1561],,14,10,21,22,17,5
Georgia Tech,John Heisman [821],,6,10,2,22,1,5
Oregon,Hugo Bezdek [130],,60,10,40,22,17,5
Mare Island Marines,Mare Island Marines_UNKNOWN_COACH,,5,10,36,22,1,5
Indiana,Jumbo Stiehm [1755],,50,10,68,22,10,5
Texas Christian,Milton Daniel [431],,14,10,29,22,17,5
Notre Dame,Jesse Harper [783],,46,10,33,22,44,5
Georgetown,Georgetown_UNKNOWN_COACH,,26,10,24,22,40,5
Vanderbilt,Dan McGugin [1210],,58,10,19,22,67,5
Pittsburgh,Pop Warner [1926],,5,10,1,22,1,5
Wisconsin,J.R. Richards [1546],,50,10,6,22,17,5
Colorado State,Harry Hughes [900],,26,10,72,22,40,5
Colgate,Harry McDevitt [1198],,18,10,53,22,24,5
Minnesota,Henry Williams [1985],,50,10,10,22,1,5
Illinois,Robert Zuppke [2053],,51,10,8,22,10,5
Citadel,Harry O'Brien [1383],,75,10,55,22,87,5
Ohio State,John Wilce [1977],,5,10,3,22,1,5
Rutgers,George Sanford [1615],,15,10,72,22,17,5
Montana,Jerry Nissen [1367],,59,10,71,22,32,5
Bucknell,George Johnson [951],,47,10,69,22,44,5
Mississippi State,Sid Robinson [1566],,45,10,51,22,67,5
Oklahoma,Bennie Owen [1412],,77,10,41,22,60,5
Davidson,William Fetzer [617],,44,10,9,22,60,5
Denver,John Fike [620],,5,10,20,22,1,5
Kentucky,Daddy Boles [161],,64,10,66,22,78,5
Iowa State,Iowa State_UNKNOWN_COACH,,62,10,35,22,50,5
Utah State,Jack Watson [1935],,5,10,26,22,1,5
Utah,Nelson Norgren [1373],,21,10,61,22,32,5
Washington (MO),R.B. Rutherford [1605],,78,10,65,22,67,5
Nebraska,Edward Stewart [1748],,45,10,12,22,40,5
Texas A&M,Dana Bible [132],,5,10,7,22,1,5
