Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Utah,Kyle Whittingham [1969],,69,121,82,143,51,58
Nebraska,Bo Pelini [1444],,45,121,16,143,21,58
Fresno State,Tim DeRuyter [465],,68,121,66,143,85,58
Syracuse,Doug Marrone [1154],,77,121,10,143,54,58
Army,Rich Ellerson [555],,89,121,110,143,95,58
South Carolina,Steve Spurrier [1728],,11,121,8,143,8,58
Baylor,Art Briles [188],,85,121,19,143,61,58
Eastern Michigan,Ron English [568],,59,121,105,143,72,58
South Alabama,Joey Jones [963],,102,121,118,143,117,58
Florida State,Jimbo Fisher [623],,13,121,15,143,8,58
Alabama,Nick Saban [1608],,3,121,3,143,1,58
Florida,Will Muschamp [1336],,8,121,1,143,6,58
Tulsa,Bill Blankenship [153],,73,121,51,143,72,58
Oregon State,Mike Riley [1550],,43,121,27,143,19,58
Texas Tech,Chris Thomsen [1834],Tommy Tuberville [1867],73,121,58,143,47,58
Massachusetts,Charley Molnar [1290],,83,121,121,143,105,58
Nevada-Las Vegas,Bobby Hauck [804],,106,121,108,143,119,58
Miami (FL),Al Golden [704],,68,121,55,143,14,58
Navy,Ken Niumatalolo [1368],,60,121,83,143,42,58
San Jose State,Kent Baer [60],Mike MacIntyre [1133],10,121,41,143,39,58
Maryland,Randy Edsall [547],,100,121,88,143,105,58
New Mexico State,DeWayne Walker [1910],,110,121,120,143,124,58
Western Kentucky,Lance Guidry [739],Willie Taggart [1804],76,121,63,143,72,58
West Virginia,Dana Holgorsen [858],,82,121,43,143,58,58
Ohio,Frank Solich [1721],,37,121,61,143,27,58
Boston College,Frank Spaziani [1724],,93,121,116,143,99,58
San Diego State,Rocky Long [1116],,58,121,49,143,88,58
Idaho,Robb Akey [11],Jason Gesser [682],97,121,119,143,123,58
Virginia,Mike London [1114],,100,121,54,143,85,58
Texas,Mack Brown [204],,64,121,29,143,18,58
Ball State,Pete Lembo [1086],,30,121,52,143,25,58
Texas-El Paso,Mike Price [1492],,107,121,115,143,99,58
Northwestern,Pat Fitzgerald [627],,35,121,24,143,29,58
Southern California,Lane Kiffin [1002],,61,121,26,143,42,58
Arkansas State,Gus Malzahn [1146],John Thompson [1831],38,121,40,143,22,58
Oklahoma State,Mike Gundy [740],,71,121,46,143,42,58
Washington State,Mike Leach [1079],,77,121,71,143,117,58
Louisiana-Monroe,Todd Berry [125],,61,121,64,143,65,58
Auburn,Gene Chizik [301],,23,121,100,143,72,58
North Carolina State,Dana Bible [131],Tom O'Brien [1384],83,121,21,143,88,58
Michigan,Brady Hoke [856],,17,121,37,143,22,58
Colorado,Jon Embree [564],,86,121,114,143,115,58
Louisiana State,Les Miles [1267],,12,121,4,143,14,58
Tulane,Curtis Johnson [948],,109,121,101,143,105,58
Arkansas,John Smith [1705],,44,121,81,143,69,58
North Texas,Dan McCarney [1182],,83,121,94,143,95,58
Southern Methodist,June Jones [964],,107,121,62,143,82,58
Rice,David Bailiff [63],,103,121,86,143,95,58
Stanford,David Shaw [1662],,7,121,7,143,6,58
Western Michigan,Bill Cubit [411],,70,121,70,143,65,58
Toledo,Matt Campbell [253],,35,121,45,143,42,58
Iowa,Kirk Ferentz [610],,72,121,44,143,72,58
Michigan State,Mark Dantonio [433],,45,121,30,143,30,58
Georgia Tech,Paul Johnson [954],,69,121,56,143,72,58
Indiana,Kevin Wilson [1996],,59,121,97,143,58,58
Texas Christian,Gary Patterson [1434],,81,121,38,143,54,58
Notre Dame,Brian Kelly [985],,3,121,9,143,4,58
Pittsburgh,Paul Chryst [306],,77,121,53,143,58,58
Central Michigan,Dan Enos [571],,60,121,85,143,69,58
Nevada,Chris Ault [53],,94,121,91,143,105,58
Minnesota,Jerry Kill [1004],,69,121,50,143,51,58
Houston,Tony Levine [1092],,104,121,92,143,91,58
Hawaii,Norm Chow [303],,108,121,117,143,115,58
Texas-San Antonio,Larry Coker [332],,35,121,106,143,99,58
Ohio State,Urban Meyer [1259],,1,121,17,143,1,58
Central Florida,George O'Leary [1390],,55,121,59,143,78,58
Mississippi State,Dan Mullen [1324],,21,121,67,143,36,58
Louisiana Tech,Sonny Dykes [542],,18,121,75,143,42,58
Oklahoma,Bob Stoops [1768],,10,121,22,143,17,58
North Carolina,Larry Fedora [603],,85,121,47,143,82,58
Iowa State,Paul Rhoads [1540],,85,121,42,143,51,58
Utah State,Gary Andersen [31],,37,121,32,143,36,58
Texas A&M,Kevin Sumlin [1789],,11,121,2,143,16,58
