Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Wake Forest,George Levene [1091],,80,25,101,56,95,13
Lafayette,Jock Sutherland [1792],,37,25,4,56,21,13
Washington & Lee,Jimmy DeHart [456],,61,25,63,56,81,13
William & Mary,William Ingram [920],,71,25,57,56,85,13
Gonzaga,Gus Dorais [512],,29,25,67,56,47,13
Dartmouth,Jack Cannell [258],,46,25,33,56,21,13
Lehigh,James Baldwin [69],,71,25,101,56,55,13
California,Andy Smith [1697],,7,25,12,56,1,13
Sewanee,John Nicholson [1365],,74,25,61,56,77,13
Tennessee,Mark Banks [75],,59,25,34,56,66,13
Chattanooga,Bill McAllester [1176],,7,25,89,56,1,13
Colorado College,Tefler Meade [1242],,77,25,62,56,81,13
Lynchburg,Lynchburg_UNKNOWN_COACH,,65,25,101,56,85,13
Erskine,Erskine_UNKNOWN_COACH,,104,25,101,56,113,13
Washington & Jefferson,Greasy Neale [1348],,38,25,5,56,14,13
Yale,Tad Jones [968],,46,25,9,56,21,13
Mississippi,Roland Cowell [375],,104,25,101,56,102,13
Purdue,James Phelan [1460],,41,25,101,56,47,13
Clemson,Edward Stewart [1748],,90,25,39,56,95,13
Grinnell,Mal Elward [562],,61,25,95,56,66,13
Virginia Tech,B.C. Cubbage [410],,48,25,29,56,66,13
Drake,Ossie Solem [1720],,7,25,21,56,1,13
Kansas State,Charlie Bachman [56],,29,25,36,56,40,13
Wyoming,John Corbett [360],,99,25,94,56,91,13
Kansas,Potsy Clark [317],,59,25,55,56,40,13
Penn State,Hugo Bezdek [130],,69,25,64,56,40,13
Furman,Furman_UNKNOWN_COACH,,88,25,27,56,85,13
Fort Benning,Fort Benning_UNKNOWN_COACH,,103,25,76,56,98,13
Cornell,Gilmour Dobie [489],,7,25,23,56,1,13
Missouri,Thomas Kelly [988],,61,25,56,56,55,13
Mercer,Mercer_UNKNOWN_COACH,,98,25,90,56,102,13
Birmingham-Southern,Charles Brown [200],,107,25,101,56,110,13
Oregon,Shy Huntington [905],,7,25,52,56,1,13
Vanderbilt,Dan McGugin [1210],,7,25,14,56,1,13
Wisconsin,J.R. Richards [1546],,38,25,72,56,31,13
Colorado State,Harry Hughes [900],,64,25,20,56,71,13
Colgate,Dick Harlow [779],,31,25,79,56,36,13
