Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Northwestern,Pat Fitzgerald [627],,70,118,8,153,58,72
Southern California,Pete Carroll [270],,64,118,5,153,35,72
Oklahoma State,Mike Gundy [740],,44,118,35,153,10,72
Arkansas State,Steve Roberts [1557],,70,118,109,153,114,72
Washington State,Paul Wulff [2028],,79,118,100,153,83,72
Louisiana-Monroe,Charlie Weatherbie [1939],,64,118,98,153,71,72
Auburn,Gene Chizik [301],,47,118,26,153,45,72
North Carolina State,Tom O'Brien [1384],,71,118,44,153,62,72
Michigan,Rich Rodriguez [1573],,89,118,85,153,99,72
Colorado,Dan Hawkins [807],,95,118,87,153,116,72
Louisiana State,Les Miles [1267],,12,118,28,153,15,72
Arkansas,Bobby Petrino [1455],,31,118,38,153,43,72
Tulane,Bob Toledo [1849],,91,118,103,153,95,72
Southern Methodist,June Jones [964],,75,118,64,153,65,72
North Texas,Todd Dodge [493],,87,118,115,153,116,72
Rice,David Bailiff [63],,89,118,106,153,88,72
Stanford,Jim Harbaugh [771],,62,118,9,153,34,72
Western Michigan,Bill Cubit [411],,113,118,99,153,109,72
Toledo,Tim Beckman [104],,113,118,90,153,111,72
Iowa,Kirk Ferentz [610],,15,118,6,153,4,72
Michigan State,Mark Dantonio [433],,74,118,48,153,54,72
Georgia Tech,Paul Johnson [954],,27,118,13,153,10,72
Indiana,Bill Lynch [1130],,90,118,102,153,102,72
Texas Christian,Gary Patterson [1434],,4,118,14,153,4,72
Notre Dame,Charlie Weis [1949],,74,118,41,153,36,72
Pittsburgh,Dave Wannstedt [1920],,22,118,21,153,15,72
Central Michigan,Butch Jones [959],Steve Stripling [1777],25,118,45,153,40,72
Nevada,Chris Ault [53],,78,118,68,153,67,72
Minnesota,Tim Brewster [183],,77,118,37,153,52,72
Houston,Kevin Sumlin [1789],,69,118,40,153,64,72
Hawaii,Greg McMackin [1227],,88,118,79,153,78,72
Ohio State,Jim Tressel [1862],,24,118,2,153,1,72
Central Florida,George O'Leary [1390],,64,118,60,153,62,72
Louisiana Tech,Derek Dooley [508],,93,118,101,153,88,72
Mississippi State,Dan Mullen [1324],,44,118,57,153,65,72
Oklahoma,Bob Stoops [1768],,36,118,36,153,27,72
North Carolina,Butch Davis [442],,69,118,18,153,25,72
Iowa State,Paul Rhoads [1540],,69,118,56,153,50,72
Utah State,Gary Andersen [31],,98,118,95,153,83,72
Texas A&M,Mike Sherman [1676],,70,118,62,153,45,72
