Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Tommy Prothro [1497],,63,63,60,98,80,37
Wake Forest,William Tate [1811],,115,63,94,98,61,37
Tampa,Tampa_UNKNOWN_COACH,,71,63,91,98,97,37
William & Mary,Marv Levy [1093],,87,63,81,98,95,37
New Mexico,Rudy Feldman [604],,85,63,114,98,92,37
Dartmouth,Bob Blackman [146],,79,63,88,98,105,37
West Texas A&M,Joe Kerbel [992],,62,63,63,98,77,37
Southern Mississippi,Pie Vann [1887],,65,63,77,98,95,37
California,Ray Willsey [1992],,37,63,33,98,12,37
Cincinnati,Homer Rice [1545],,71,63,49,98,72,37
Tennessee,Doug Dickey [476],,18,63,11,98,7,37
Memphis,Billy Murphy [1329],,52,63,40,98,46,37
Yale,Carmen Cozza [377],,2,63,53,98,1,37
Mississippi,John Vaught [1889],,23,63,13,98,16,37
Purdue,Jack Mollenkopf [1289],,12,63,19,98,20,37
Clemson,Frank Howard [888],,107,63,64,98,38,37
Virginia Tech,Jerry Claiborne [311],,47,63,18,98,35,37
Wyoming,Lloyd Eaton [544],,53,63,39,98,67,37
Kansas State,Vince Gibson [686],,64,63,42,98,27,37
Kansas,Pepper Rodgers [1572],,12,63,17,98,25,37
Penn State,Joe Paterno [1433],,3,63,7,98,1,37
Furman,Robert King [1016],,98,63,114,98,112,37
Northern Illinois,Northern Illinois_UNKNOWN_COACH,,98,63,89,98,102,37
Buffalo,Doc Urich [1874],,86,63,95,98,99,37
Cornell,Jack Musick [1337],,78,63,69,98,112,37
Louisville,Frank Camp [250],,86,63,97,98,112,37
Missouri,Dan Devine [469],,27,63,15,98,26,37
East Carolina,Clarence Stasavich [1737],,87,63,92,98,99,37
Oregon,Jerry Frei [653],,55,63,73,98,72,37
Miami (OH),Bo Schembechler [1631],,74,63,48,98,87,37
Pacific,Pacific_UNKNOWN_COACH,,75,63,52,98,86,37
Bowling Green State,Don Nehlen [1352],,88,63,66,98,105,37
Vanderbilt,Bill Pace [1417],,41,63,51,98,29,37
Marshall,Perry Moss [1319],,106,63,114,98,118,37
Wisconsin,John Coatta [322],,75,63,114,98,80,37
Colorado State,Milo Lude [1125],,80,63,109,98,87,37
Colgate,Neil Wheelwright [1957],,81,63,98,98,118,37
Duke,Tom Harp [782],,113,63,67,98,50,37
Brigham Young,Tommy Hudspeth [896],,81,63,103,98,90,37
Washington,Jim Owens [1414],,68,63,84,98,77,37
Illinois,James Valek [1877],,37,63,110,98,58,37
Arizona State,Frank Kush [1054],,43,63,54,98,61,37
Rutgers,John Bateman [92],,48,63,78,98,12,37
Kent State,Dave Puddington [1499],,104,63,111,98,115,37
Princeton,Richard Colman [345],,62,63,79,98,16,37
Arizona,Darrell Mudra [1323],,40,63,38,98,65,37
Kentucky,Charley Bradshaw [177],,50,63,22,98,38,37
Air Force,Ben Martin [1157],,53,63,47,98,66,37
Georgia,Vince Dooley [509],,9,63,8,98,12,37
Utah,Bill Meek [1246],,70,63,99,98,77,37
Nebraska,Bob Devaney [468],,41,63,30,98,29,37
Syracuse,Ben Schwartzwalder [1644],,45,63,72,98,46,37
Army,Thomas Cahill [236],,31,63,36,98,7,37
Wichita State,Eddie Kriwiel [1046],,99,63,114,98,115,37
South Carolina,Paul Dietzel [483],,115,63,62,98,58,37
Baylor,John Bridgers [186],,54,63,6,98,38,37
Florida State,Bill Peterson [1453],,51,63,20,98,38,37
Alabama,Bear Bryant [215],,24,63,12,98,27,37
Florida,Ray Graves [722],,53,63,26,98,32,37
Tulsa,Glenn Dobbs [487],,96,63,82,98,67,37
Oregon State,Dee Andros [41],,34,63,27,98,58,37
Texas Tech,J. King [1013],,17,63,2,98,42,37
Miami (FL),Charlie Tate [1810],,40,63,34,98,34,37
San Jose State,Harry Anderson [36],,79,63,105,98,87,37
