Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Utah,Ike Armstrong [48],,24,66,25,79,1,26
Nebraska,Bernie Masterson [1168],,116,66,101,79,105,26
Hardin-Simmons,Warren Woodson [2020],,57,66,50,79,67,26
Northern Arizona,Nick Ragus [1511],,92,66,111,79,110,26
Syracuse,Reaves Baysinger [99],,47,66,97,79,67,26
Army,Red Blaik [148],,14,66,51,79,12,26
Wichita State,Ralph Graham [717],,93,66,90,79,80,26
South Carolina,Rex Enright [573],,30,66,48,79,34,26
Baylor,Bob Woodruff [2016],,58,66,28,79,54,26
Florida,Raymond Wolf [2011],,69,66,70,79,67,26
Alabama,Red Drew [520],,59,66,3,79,12,26
Oregon State,Lon Stiner [1758],,54,66,65,79,100,26
Tulsa,John Brothers [197],,84,66,47,79,74,26
Texas Tech,Dell Morgan [1306],,60,66,24,79,61,26
Miami (FL),Jack Harding [774],,74,66,108,79,74,26
Navy,Thomas Hamilton [759],,21,66,96,79,22,26
Maryland,Jim Tatum [1812],,24,66,21,79,29,26
Montana State,Clyde Carpenter [268],,106,66,82,79,115,26
New Mexico State,Raymond Curfman [419],,85,66,111,79,105,26
West Virginia,Bill Kern [993],,41,66,84,79,39,26
Boston College,Denny Myers [1340],,65,66,58,79,49,26
George Washington,Skip Stahley [1731],,67,66,109,79,90,26
Idaho,Dixie Howell [890],,87,66,23,79,105,26
Virginia,Arthur Guepe [738],,29,66,59,79,34,26
Duquesne,Kass Kovalcheck [1040],,95,66,111,79,100,26
Texas,Blair Cherry [296],,5,66,2,79,7,26
Texas-El Paso,Jack Curtice [422],,77,66,81,79,90,26
Northwestern,Robert Voigts [1896],,117,66,49,79,54,26
Southern California,Jeff Cravath [383],,6,66,16,79,7,26
Oklahoma State,Jim Lookabaugh [1120],,99,66,80,79,117,26
Virginia Military Institute,Slick Morton [1314],,57,66,95,79,86,26
Washington State,Phil Sarboe [1617],,77,66,66,79,95,26
Harvard,Dick Harlow [779],,41,66,71,79,39,26
Auburn,Carl Voyles [1899],,70,66,91,79,61,26
Villanova,Jordan Olivar [1402],,65,66,35,79,54,26
North Carolina State,Beattie Feathers [602],,40,66,34,79,29,26
Michigan,Fritz Crisler [391],,3,66,7,79,1,26
Pennsylvania,George Munger [1327],,3,66,14,79,1,26
Louisiana State,Bernie Moore [1298],,62,66,11,79,45,26
Colorado,Jim Yeager [2034],,89,66,74,79,95,26
Tulane,Henry Frnka [655],,47,66,20,79,54,26
Arkansas,John Barnhill [85],,29,66,9,79,18,26
Holy Cross,John DaGrosa [429],,53,66,77,79,61,26
Southern Methodist,Madison Bell [109],,3,66,1,79,1,26
Rice,Jess Neely [1350],,18,66,18,79,12,26
Stanford,Marchy Schwartz [1643],,79,66,111,79,110,26
Columbia,Lou Little [1107],,17,66,15,79,7,26
Richmond,John Fenlon [607],,51,66,111,79,54,26
Iowa,Edward Anderson [33],,115,66,60,79,67,26
Brown,Rip Engle [567],,40,66,56,79,45,26
Michigan State,Biggie Munn [1328],,21,66,40,79,39,26
Georgia Tech,Bobby Dodd [492],,19,66,8,79,18,26
Merchant Marine,Bill Reinhart [1532],,82,66,110,79,110,26
Saint Louis,Saint Louis_UNKNOWN_COACH,,96,66,87,79,95,26
Indiana,Bo McMillin [1231],,116,66,64,79,74,26
Texas Christian,Dutch Meyer [1257],,53,66,41,79,29,26
Notre Dame,Frank Leahy [1080],,3,66,10,79,1,26
Pittsburgh,Walter Milligan [1277],,119,66,99,79,80,26
Nevada,Joseph Sheeketski [1668],,76,66,37,79,67,26
Minnesota,Bernie Bierman [137],,115,66,39,79,7,26
Hawaii,Hawaii_UNKNOWN_COACH,,100,66,100,79,95,26
Citadel,Quinn Decker [454],,58,66,103,79,80,26
Ohio State,Wesley Fesler [614],,120,66,76,79,86,26
Montana,Doug Fessenden [615],,105,66,54,79,90,26
Mississippi State,Allyn McKeen [1218],,51,66,27,79,49,26
Oklahoma,Bud Wilkinson [1979],,20,66,45,79,34,26
Davidson,William Story [1771],,45,66,92,79,49,26
North Carolina,Carl Snavely [1715],,18,66,4,79,12,26
Denver,Cac Hubbard [892],,78,66,67,79,67,26
Iowa State,Abe Stuber [1782],,97,66,104,79,110,26
Boston University,Aldo Donelli [502],,58,66,86,79,45,26
Utah State,E. Lowell Romney [1580],,101,66,38,79,7,26
Texas A&M,Homer Norton [1374],,58,66,61,79,49,26
