Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,98,123,29,174,46,68
Wake Forest,Chuck Mills [1278],,115,123,120,174,134,68
New Mexico,Bill Mondt [1291],,96,123,98,174,111,68
William & Mary,James Root [1584],,85,123,64,174,70,68
Dartmouth,John Crouthamel [400],,33,123,70,174,1,68
West Texas A&M,Bill Yung [2046],,113,123,109,174,115,68
Southern Mississippi,Bobby Collins [341],,93,123,17,174,86,68
California,Mike White [1964],,104,123,55,174,53,68
Indiana State,Tom Harp [782],,115,123,129,174,136,68
Cincinnati,Ralph Staub [1738],,83,123,67,174,83,68
Tennessee,Johnny Majors [1142],,105,123,86,174,73,68
Chattanooga,Joe Morrison [1309],,16,123,97,174,1,68
Memphis,Richard Williamson [1990],,89,123,45,174,77,68
Yale,Carmen Cozza [377],,23,123,54,174,11,68
Mississippi,Ken Cooper [356],,100,123,2,174,97,68
Purdue,Jim Young [2038],,126,123,101,174,57,68
Clemson,Charley Pell [1446],,23,123,39,174,23,68
Virginia Tech,Jimmy Sharpe [1658],,88,123,92,174,80,68
Temple,Wayne Hardin [773],,58,123,61,174,29,68
Drake,Chuck Shelton [1671],,127,123,132,174,138,68
Kansas State,Ellis Rainsberger [1513],,108,123,135,174,111,68
Wyoming,Bill Lewis [1096],,98,123,75,174,106,68
Kansas,Bud Moore [1299],,97,123,77,174,106,68
Northwestern State,A.L. Williams [1981],,70,123,50,174,86,68
Penn State,Joe Paterno [1433],,12,123,11,174,11,68
Furman,Art Baker [65],,97,123,83,174,136,68
Long Beach State,Dave Currey [420],,108,123,119,174,120,68
Northern Illinois,Pat Culpepper [412],,129,123,111,174,145,68
Cal State Fullerton,Jim Colletto [338],,105,123,144,174,122,68
Cornell,Bob Blackman [146],,36,123,137,174,43,68
Louisville,Vince Gibson [686],,28,123,87,174,73,68
Missouri,Al Onofrio [1405],,110,123,59,174,109,68
Texas-Arlington,Harold Elliott [557],,107,123,73,174,92,68
East Carolina,Pat Dye [540],,96,123,52,174,126,68
Oregon,Rich Brooks [195],,119,123,125,174,97,68
