Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Fresno State,Jim Sweeney [1799],,54,143,112,187,130,84
Syracuse,Frank Maloney [1145],,99,143,129,187,88,84
Army,Homer Smith [1704],,78,143,96,187,96,84
Wichita State,Jim Wright [2026],,129,143,77,187,126,84
South Carolina,Jim Carlen [264],,70,143,49,187,62,84
Baylor,Grant Teaff [1816],,35,143,42,187,19,84
Eastern Michigan,Ed Chlebek [302],,134,143,95,187,99,84
Southern Illinois,Rey Dempsey [459],,108,143,72,187,42,84
Florida State,Bobby Bowden [166],,80,143,66,187,54,84
Florida,Doug Dickey [476],,33,143,9,187,38,84
Alabama,Bear Bryant [215],,17,143,24,187,28,84
Tulsa,F. Dry [526],,71,143,28,187,21,84
Oregon State,Craig Fertig [612],,77,143,130,187,91,84
Texas Tech,Steve Sloan [1695],,34,143,8,187,12,84
Massachusetts,Massachusetts_UNKNOWN_COACH,,17,143,136,187,84,84
Miami (FL),Carl Selmer [1654],,56,143,98,187,50,84
Navy,George Welsh [1954],,86,143,110,187,84,84
San Jose State,Lynn Stiles [1756],,39,143,97,187,117,84
Maryland,Jerry Claiborne [311],,8,143,25,187,7,84
New Mexico State,Jim Bradley [175],,123,143,115,187,134,84
West Virginia,Frank Cignetti [309],,58,143,88,187,58,84
Boston College,Joseph Yukica [2045],,69,143,69,187,82,84
Ohio,Bill Hess [834],,116,143,65,187,72,84
Idaho,Idaho_UNKNOWN_COACH,,106,143,134,187,126,84
San Diego State,Claude Gilbert [689],,8,143,45,187,113,84
Virginia,Dick Bestwick [129],,94,143,133,187,91,84
Texas,Darrell Royal [1597],,37,143,36,187,84,84
Dayton,Ron Marciniak [1149],,127,143,127,187,99,84
Ball State,Dave McClain [1187],,106,143,73,187,80,84
Texas-El Paso,Gil Bartosh [90],,118,143,116,187,139,84
Northwestern,John Pont [1482],,98,143,128,187,121,84
Southern California,John Robinson [1564],,7,143,14,187,25,84
Oklahoma State,Jim Stanley [1734],,51,143,3,187,19,84
Arkansas State,Bill Davidson [438],,126,143,64,187,126,84
Virginia Military Institute,Bob Thalman [1824],,89,143,56,187,72,84
Washington State,Jackie Sherrill [1677],,84,143,125,187,62,84
Harvard,Joseph Restic [1536],,11,143,48,187,12,84
Louisiana-Monroe,John David Crow [401],,130,143,111,187,141,84
Auburn,Doug Barfield [79],,79,143,71,187,50,84
McNeese State,Jack Doland [496],,73,143,23,187,1,84
Villanova,Dick Bedesem [106],,78,143,82,187,80,84
North Carolina State,Bo Rein [1530],,87,143,47,187,67,84
Michigan,Bo Schembechler [1631],,13,143,16,187,26,84
Pennsylvania,Harry Gamble [673],,18,143,21,187,117,84
Colorado,Bill Mallory [1144],,52,143,4,187,16,84
Louisiana State,Charles McClendon [1189],,25,143,86,187,42,84
Arkansas,Frank Broyles [211],,40,143,7,187,88,84
Tulane,Larry Smith [1706],,85,143,131,187,91,84
Holy Cross,Neil Wheelwright [1957],,74,143,139,187,105,84
Southern Methodist,Ron Meyer [1258],,39,143,41,187,96,84
North Texas,Hayden Fry [657],,52,143,59,187,99,84
Rice,Homer Rice [1545],,38,143,123,187,91,84
Illinois State,Gerry Hart [794],,136,143,85,187,79,84
Stanford,Jack Christiansen [305],,26,143,93,187,50,84
Columbia,William Campbell [255],,15,143,87,187,110,84
Western Michigan,Elliot Uzelac [1875],,128,143,44,187,62,84
Toledo,Jack Murphy [1332],,131,143,121,187,105,84
Richmond,Jim Tait [1805],,81,143,40,187,62,84
Iowa,Bob Commings [346],,95,143,78,187,42,84
Brown,John Anderson [38],,7,143,19,187,1,84
Michigan State,Darryl Rogers [1574],,97,143,54,187,30,84
Georgia Tech,Pepper Rodgers [1572],,72,143,70,187,88,84
Indiana,Lee Corso [364],,92,143,83,187,33,84
Texas Christian,Jim Shofner [1682],,56,143,141,187,99,84
Notre Dame,Dan Devine [469],,13,143,29,187,26,84
Pittsburgh,Johnny Majors [1142],,1,143,13,187,1,84
Central Michigan,Roy Kramer [1043],,127,143,60,187,67,84
Lamar,Bob Frederick [649],,131,143,113,187,142,84
Minnesota,Cal Stoll [1764],,88,143,52,187,58,84
Delaware,Delaware_UNKNOWN_COACH,,73,143,106,187,77,84
Houston,Bill Yeoman [2035],,33,143,2,187,1,84
Hawaii,Larry Price [1491],,97,143,135,187,121,84
Citadel,Bobby Ross [1589],,94,143,38,187,76,84
Ohio State,Woody Hayes [812],,17,143,15,187,28,84
Louisiana Tech,Maxie Lambright [1062],,104,143,58,187,121,84
Mississippi State,Bob Tyler [1871],,20,143,27,187,30,84
Oklahoma,Barry Switzer [1802],,45,143,6,187,1,84
North Carolina,Bill Dooley [507],,49,143,18,187,36,84
Appalachian State,Jim Brakefield [178],,87,143,99,187,67,84
Iowa State,Earle Bruce [212],,51,143,10,187,21,84
Utah State,Bruce Snyder [1717],,104,143,137,187,126,84
Texas A&M,Emory Bellard [112],,33,143,11,187,16,84
