Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,59,114,25,125,47,62
Wake Forest,Bill Dooley [507],,19,114,40,125,20,62
New Mexico,Dennis Franchione [645],,95,114,81,125,84,62
Southern Mississippi,Jeff Bower [169],,27,114,63,125,63,62
California,Keith Gilbertson [690],,61,114,41,125,45,62
Cincinnati,Tim Murphy [1333],,59,114,88,125,78,62
Tennessee,Phillip Fulmer [664],Johnny Majors [1142],37,114,13,125,4,62
Memphis,Chuck Stobart [1760],,47,114,65,125,65,62
Mississippi,Billy Brewer [181],,17,114,34,125,17,62
Purdue,Jim Colletto [338],,90,114,64,125,43,62
Clemson,Ken Hatfield [803],,27,114,47,125,68,62
Virginia Tech,Frank Beamer [102],,37,114,104,125,78,62
Temple,Jerry Berndt [121],,61,114,106,125,103,62
Kansas State,Bill Snyder [1716],,75,114,78,125,101,62
Wyoming,Joe Tiller [1840],,91,114,52,125,58,62
Kansas,Glen Mason [1163],,49,114,38,125,47,62
Penn State,Joe Paterno [1433],,22,114,67,125,51,62
Northern Illinois,Charlie Sadler [1609],,77,114,93,125,60,62
Cal State Fullerton,Gene Murphy [1331],,93,114,106,125,106,62
Louisville,Howard Schnellenberger [1639],,67,114,83,125,60,62
Missouri,Bob Stull [1785],,88,114,80,125,96,62
East Carolina,Steve Logan [1113],,36,114,73,125,76,62
Oregon,Rich Brooks [195],,59,114,19,125,23,62
Miami (OH),Randy Walker [1913],,52,114,58,125,43,62
Pacific,Chuck Shelton [1671],,91,114,97,125,103,62
Bowling Green State,Gary Blackney [147],,32,114,21,125,39,62
Vanderbilt,Gerry DiNardo [485],,38,114,55,125,68,62
Wisconsin,Barry Alvarez [25],,90,114,18,125,37,62
Akron,Gerry Faust [600],,48,114,49,125,41,62
Colorado State,Earle Bruce [212],,90,114,75,125,63,62
Duke,Barry Wilson [1993],,29,114,90,125,75,62
Brigham Young,LaVell Edwards [550],,68,114,32,125,50,62
Washington,Don James [928],,39,114,5,125,4,62
Illinois,Lou Tepper [1822],,92,114,24,125,4,62
Louisiana-Lafayette,Nelson Stokley [1763],,93,114,105,125,107,62
Arizona State,Bruce Snyder [1717],,56,114,29,125,32,62
Rutgers,Doug Graber [715],,20,114,82,125,53,62
Kent State,Pete Cordelli [361],,65,114,87,125,91,62
Arizona,Dick Tomey [1853],,58,114,6,125,37,62
Kentucky,Bill Curry [421],,50,114,59,125,84,62
Air Force,Fisher DeBerry [452],,86,114,42,125,55,62
Georgia,Ray Goff [703],,18,114,15,125,13,62
Utah,Ron McBride [1178],,91,114,23,125,53,62
Nebraska,Tom Osborne [1408],,27,114,17,125,10,62
Fresno State,Jim Sweeney [1799],,68,114,22,125,51,62
Syracuse,Paul Pasqualoni [1432],,6,114,20,125,20,62
Army,Bob Sutton [1794],,26,114,99,125,58,62
South Carolina,Sparky Woods [2019],,50,114,28,125,67,62
Baylor,Grant Teaff [1816],,63,114,27,125,35,62
Eastern Michigan,Jim Harkema [777],Jan Quarless [1502],60,114,102,125,93,62
Florida State,Bobby Bowden [166],,3,114,9,125,8,62
Florida,Steve Spurrier [1728],,22,114,12,125,10,62
Alabama,Gene Stallings [1732],,1,114,1,125,1,62
Oregon State,Jerry Pettibone [1457],,65,114,76,125,55,62
Tulsa,David Rader [1506],,69,114,96,125,93,62
Texas Tech,Spike Dykes [543],,67,114,53,125,32,62
Nevada-Las Vegas,Jim Strong [1780],,90,114,86,125,101,62
Miami (FL),Dennis Erickson [576],,2,114,3,125,4,62
Navy,George Chaump [294],,63,114,101,125,78,62
San Jose State,Ron Turner [1869],,85,114,61,125,47,62
Maryland,Mark Duffner [529],,25,114,95,125,74,62
New Mexico State,Jim Hess [835],,90,114,69,125,39,62
Ohio,Tom Lichtenberg [1099],,76,114,100,125,96,62
Boston College,Tom Coughlin [369],,8,114,50,125,23,62
West Virginia,Don Nehlen [1352],,17,114,84,125,55,62
San Diego State,Al Luginbill [1128],,83,114,26,125,60,62
Virginia,George Welsh [1954],,20,114,60,125,71,62
Texas,John Mackovic [1136],,62,114,54,125,23,62
Ball State,Paul Schudel [1641],,51,114,70,125,71,62
Texas-El Paso,David Lee [1085],,98,114,91,125,103,62
Northwestern,Gary Barnett [84],,82,114,51,125,35,62
Southern California,Larry Smith [1706],,57,114,10,125,13,62
Oklahoma State,Pat Jones [966],,64,114,89,125,91,62
Arkansas State,Ray Perkins [1449],,66,114,103,125,78,62
Washington State,Mike Price [1492],,51,114,7,125,28,62
Auburn,Pat Dye [540],,25,114,79,125,23,62
Michigan,Gary Moeller [1287],,1,114,14,125,1,62
North Carolina State,Dick Sheridan [1674],,17,114,30,125,13,62
Colorado,Bill McCartney [1183],,8,114,33,125,23,62
Louisiana State,Curley Hallman [757],,54,114,85,125,88,62
Arkansas,Jack Crowe [404],Joe Kines [1009],51,114,36,125,66,62
Tulane,Buddy Teevens [1820],,63,114,92,125,96,62
Southern Methodist,Tom Rossley [1590],,71,114,71,125,78,62
Rice,Fred Goldsmith [706],,71,114,56,125,76,62
Stanford,Bill Walsh [1918],,29,114,2,125,8,62
Western Michigan,Al Molde [1288],,48,114,46,125,45,62
Toledo,Gary Pinkel [1467],,48,114,39,125,42,62
Iowa,Hayden Fry [657],,86,114,37,125,28,62
Michigan State,George Perles [1450],,64,114,45,125,28,62
Georgia Tech,Bill Lewis [1096],,24,114,48,125,73,62
Indiana,Bill Mallory [1144],,85,114,44,125,32,62
Texas Christian,Pat Sullivan [1787],,75,114,94,125,88,62
Notre Dame,Lou Holtz [876],,6,114,4,125,10,62
Central Michigan,Herb Deromedi [464],,53,114,57,125,88,62
Pittsburgh,Paul Hackett [745],Sal Sunseri [1790],49,114,98,125,78,62
Nevada,Chris Ault [53],,78,114,72,125,99,62
Minnesota,Jim Wacker [1900],,92,114,68,125,84,62
