Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Georgia Tech,Bud Carson [271],,70,77,53,125,81,45
Indiana,John Pont [1482],,17,77,24,125,7,45
Texas Christian,Fred Taylor [1814],,104,77,32,125,91,45
Notre Dame,Ara Parseghian [1430],,16,77,27,125,12,45
Pittsburgh,Dave Hart [793],,104,77,111,125,64,45
Minnesota,Murray Warmath [1925],,28,77,39,125,50,45
Houston,Bill Yeoman [2035],,52,77,22,125,30,45
Citadel,Red Parker [1426],,83,77,71,125,71,45
Ohio State,Woody Hayes [812],,46,77,86,125,68,45
Mississippi State,Charles Shira [1680],,59,77,85,125,39,45
Oklahoma,Chuck Fairbanks [589],,10,77,6,125,1,45
Davidson,Homer Smith [1704],,82,77,107,125,77,45
North Carolina,Bill Dooley [507],,107,77,94,125,106,45
Iowa State,Clay Stapleton [1735],,87,77,109,125,95,45
Utah State,Chuck Mills [1278],,17,77,26,125,21,45
Xavier,Edward Biles [139],,47,77,78,125,45,45
Texas A&M,Gene Stallings [1732],,60,77,13,125,33,45
