Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,68,126,9,164,6,63
Wake Forest,John Mackovic [1136],,75,126,136,164,90,63
William & Mary,James Root [1584],,93,126,110,164,101,63
New Mexico,Bill Mondt [1291],,124,126,56,164,70,63
Dartmouth,Joseph Yukica [2045],,42,126,25,164,1,63
West Texas A&M,Bill Yung [2046],,136,126,112,164,129,63
Southern Mississippi,Bobby Collins [341],,81,126,33,164,90,63
California,Roger Theder [1825],,42,126,43,164,22,63
Indiana State,Dick Jamieson [930],,134,126,121,164,138,63
Cincinnati,Ralph Staub [1738],,87,126,53,164,85,63
Tennessee,Johnny Majors [1142],,76,126,86,164,42,63
Chattanooga,Joe Morrison [1309],,55,126,59,164,1,63
Memphis,Richard Williamson [1990],,94,126,40,164,96,63
Yale,Carmen Cozza [377],,38,126,39,164,27,63
Mississippi,Steve Sloan [1695],,77,126,51,164,64,63
Purdue,Jim Young [2038],,12,126,34,164,18,63
Clemson,Danny Ford [640],Charley Pell [1446],6,126,19,164,22,63
Virginia Tech,Bill Dooley [507],,83,126,120,164,85,63
Temple,Wayne Hardin [773],,20,126,99,164,59,63
Drake,Chuck Shelton [1671],,132,126,98,164,125,63
Wyoming,Bill Lewis [1096],,121,126,84,164,79,63
Kansas State,Jim Dickey [477],,74,126,76,164,85,63
Kansas,Bud Moore [1299],,87,126,36,164,90,63
Penn State,Joe Paterno [1433],,3,126,16,164,10,63
Northwestern State,Northwestern State_UNKNOWN_COACH,,127,126,106,164,136,63
Furman,Dick Sheridan [1674],,57,126,85,164,101,63
Long Beach State,Dave Currey [420],,132,126,79,164,124,63
Northern Illinois,Pat Culpepper [412],,109,126,108,164,125,63
Cal State Fullerton,Jim Colletto [338],,115,126,115,164,122,63
Cornell,Bob Blackman [146],,41,126,77,164,37,63
Louisville,Vince Gibson [686],,85,126,89,164,98,63
Missouri,Warren Powers [1486],,69,126,10,164,10,63
East Carolina,Pat Dye [540],,21,126,37,164,96,63
Texas-Arlington,Harold Elliott [557],,129,126,74,164,132,63
